unit_id,time_period,y_outcome,d_continuous,x_baseline,x_time_varying
0,0,2.2322384226898584,-0.019126708321689723,1.3060017417068248,0.21938250136385634
0,1,3.2935425346730716,2.1275565145080395,1.3060017417068248,0.4287564384616135
0,2,1.9144059900193948,-0.5763586767336175,1.3060017417068248,-1.2244690317205003
0,3,1.8671004121448649,0.8122813092294469,1.3060017417068248,1.723665720783297
1,0,-0.207216514871851,-0.45629373128316575,1.4614442922422022,-1.107045682043488
1,1,0.1447685687227461,0.6333114209525893,1.4614442922422022,-0.3946051228595896
1,2,2.0331846472940445,2.2459151489863776,1.4614442922422022,0.33757454879893356
1,3,-0.9614161665286034,-1.0117388133583618,1.4614442922422022,0.6439387932768579
2,0,-1.4123229753909352,-1.131121448016612,-0.8432302702928711,-1.218813060423628
2,1,-0.7373054571305274,-1.3793617988274254,-0.8432302702928711,0.9159025423560131
2,2,0.9636505426971043,-0.18064217544982214,-0.8432302702928711,-0.4841694333335785
2,3,1.74052233735121,1.6844290263548825,-0.8432302702928711,0.5381154370039261
3,0,0.6739504106153877,0.033714007770010684,-0.695942611670703,-0.22385881688049952
3,1,0.5536667597833527,0.08170699812666332,-0.695942611670703,-1.0843880722333665
3,2,2.160379953215865,2.0680618277804594,-0.695942611670703,2.5174740375339204
3,3,-1.104556011766381,-1.0722247853382139,-0.695942611670703,-0.2873833615491761
4,0,-2.6853173243452257,-0.6344023366665064,0.3156050035903405,1.2058536208882336
4,1,-3.2420948333148836,0.1320155805321945,0.3156050035903405,-2.147289029738655
4,2,-2.332255946975145,-0.38217927709048605,0.3156050035903405,-0.5294394273660737
4,3,-0.7669845421929913,-0.7723637443138883,0.3156050035903405,-1.7577283913566313
5,0,1.8618557975452046,1.4506867539391048,-1.287422581274031,-1.0967855784546396
5,1,-2.5249973199457783,-0.5544757311702397,-1.287422581274031,-1.1715666288253417
5,2,-2.76351195799685,-0.9730838528104466,-1.287422581274031,1.7286976444055924
5,3,-1.6727693627654314,0.6485393000844095,-1.287422581274031,0.777337576061744
6,0,-0.8130533876403198,-0.2783206333294776,-0.13382296451604114,-1.3748958083699818
6,1,0.22120092205291825,-0.39547410817382833,-0.13382296451604114,0.23216988962625595
6,2,1.1162361817941098,0.5152824383136537,-0.13382296451604114,1.0127158178198286
6,3,-0.1567788188277781,0.5599375037366019,-0.13382296451604114,0.053155347577867364
7,0,3.391992146221601,2.1881165874325874,0.316494261673308,-0.09728659841348947
7,1,-1.563593907257388,-0.46810893119277514,0.316494261673308,0.3858465525565008
7,2,1.3335108596084475,0.7576975036491309,0.316494261673308,1.191142953088865
7,3,1.352075890185373,1.6223867600601731,0.316494261673308,-1.7445859869741926
8,0,-0.8109447725302605,-0.0694120009678238,-1.110430684414478,-0.47152480744994896
8,1,-1.2210354688620235,-0.2366174733903042,-1.110430684414478,-0.292171185803555
8,2,-1.8270508901567237,1.5383627676688136,-1.110430684414478,0.15256251210246857
8,3,-0.047233250150003736,0.4433832160481037,-1.110430684414478,-0.23685026450968424
9,0,0.40675609056413586,0.21642110931772268,-0.37191458132128985,-1.7567217824785826
9,1,-0.931154975346661,0.9522536393018013,-0.37191458132128985,-1.5338614049161376
9,2,-2.114005531769745,-0.764472885100336,-0.37191458132128985,-0.0613243458288473
9,3,1.9451028585505181,1.0710808675913202,-0.37191458132128985,1.3000445946989585
10,0,4.022052220295127,2.0971580928611,1.1774118889776937,0.4390866789295762
10,1,2.090375320150654,0.2566526131585997,1.1774118889776937,0.8279881767970589
10,2,1.801712280468855,1.7428075012881612,1.1774118889776937,-0.6974238233002769
10,3,3.6389950455905136,0.7625725091881488,1.1774118889776937,0.7823503424176613
11,0,0.9718664614083843,0.9560353877580228,0.7508689887312598,1.8206461576468016
11,1,0.02122334669898518,-0.746746495975438,0.7508689887312598,-0.06695317289820084
11,2,2.043705065173505,1.2627945075170741,0.7508689887312598,1.5112284332767216
11,3,0.5305623482225519,0.8580427894956388,0.7508689887312598,-1.013717366440399
12,0,1.2086833288344678,0.9539699528877219,-0.6711402773965811,0.31200947155124387
12,1,-0.5647200915635227,0.3030246458112855,-0.6711402773965811,-2.2912895085981
12,2,-0.6630383357492926,1.8148675984322329,-0.6711402773965811,0.41389028537269307
12,3,-1.1754159090115088,0.9895642395743804,-0.6711402773965811,-0.5911034251911056
13,0,2.6943879576870193,1.2893687002594567,1.475949048053509,0.3683566127006584
13,1,3.9892602217934408,1.7112562704050909,1.475949048053509,0.8137636899662105
13,2,2.2098807525634308,1.1131279536977785,1.475949048053509,0.23440089269869593
13,3,3.16055829386087,0.8902621819636939,1.475949048053509,-0.14752868024035293
14,0,2.441669836940753,0.17493824375351072,0.9998242469102946,-1.0585360819784093
14,1,0.7937405561307661,-0.32230274321723196,0.9998242469102946,-0.7435882288125641
14,2,3.247696775126914,0.7113733296337477,0.9998242469102946,0.8443851904853201
14,3,3.403309494230783,1.7417673409631504,0.9998242469102946,0.8567939825665268
15,0,0.915559610858623,-1.3052263619626885,2.327653100346085,-0.2051616888660442
15,1,2.6379839614479064,1.0061763744468586,2.327653100346085,-0.45769943095682564
15,2,-1.6025595806612547,-0.1533512840023139,2.327653100346085,-1.6022595410589253
15,3,2.4270924501395648,1.737932536120819,2.327653100346085,-0.7941362900254239
16,0,-1.7688216584537484,-2.2272211828340778,0.27627417932855375,-1.4127658838923665
16,1,1.7865661324549773,0.7422680255151779,0.27627417932855375,-0.47177603363833576
16,2,1.9170008290663478,1.2430153391744199,0.27627417932855375,0.13824143205868192
16,3,0.4678081460843546,-0.02179100907131626,0.27627417932855375,0.5300647056014667
17,0,-0.4157550771530937,-0.33470834322748494,0.19677609665695725,0.8205284754174188
17,1,0.04958399671246483,0.14149066166895682,0.19677609665695725,-0.265838791915379
17,2,-3.574962982211091,-0.8374394990776738,0.19677609665695725,-1.993060371054156
17,3,-0.6920955231114408,-0.019231611158089468,0.19677609665695725,-2.3336161198483047
18,0,2.9880305633473005,1.00375227679602,-0.28488406638257474,0.19779008194185213
18,1,2.1036706389194646,1.468120669654625,-0.28488406638257474,-0.06913793472613955
18,2,-1.2342452219463111,-0.2798655721135076,-0.28488406638257474,-0.8373982238274621
18,3,1.4299377002326348,0.15651809201079853,-0.28488406638257474,-0.8881338537336524
19,0,0.4145992455602856,0.9090584176097141,1.7207698311659838,-1.38218151537704
19,1,-0.20306569722253087,0.5851442986620685,1.7207698311659838,0.47469708846320197
19,2,0.9608172101188616,0.3112302365410641,1.7207698311659838,0.9282969915684843
19,3,1.5587412309818478,0.4619476726622396,1.7207698311659838,-1.06975241128969
20,0,1.3790518844748132,0.30514855164792204,-0.18924434093640552,0.32866200228248105
20,1,-0.517151096465204,-1.3336311191266534,-0.18924434093640552,-0.3427861508643793
20,2,1.3141333301178626,1.4578191422964553,-0.18924434093640552,-0.3314881720972547
20,3,2.422621542057196,0.8920025917653736,-0.18924434093640552,-0.13113753020334493
21,0,2.3638004911077717,0.7832847520332012,2.076980529053753,0.0693811351327787
21,1,1.3685287450835604,1.1561645313343811,2.076980529053753,-0.8456610327673472
21,2,-0.775078849926222,0.1897253527667202,2.076980529053753,0.3139082114575536
21,3,-0.31652332975497904,0.10571004572651832,2.076980529053753,-2.0729834359912918
22,0,1.4850753654719278,1.0180358939126697,-0.2931915866487618,1.9372311624295169
22,1,0.5836575206469591,-0.2950357123449536,-0.2931915866487618,0.34770845245095694
22,2,1.5917915920372916,0.9312136409807648,-0.2931915866487618,0.18532564941538202
22,3,0.7520222003073019,-0.6298957021370325,-0.2931915866487618,1.0638515327343585
23,0,3.5426298298446546,2.2125166245849224,2.5976737265958323,0.2230797426252751
23,1,2.2091284777843945,0.9225189235860582,2.5976737265958323,0.5807770953297967
23,2,1.8063100947642465,1.609603476936303,2.5976737265958323,-0.7794823967254196
23,3,4.155132680386479,2.46458912242466,2.5976737265958323,0.6655852363134291
24,0,0.09386854994399285,-0.39454767561312015,-0.28624873355569186,0.4539655793086961
24,1,-3.2480743678411192,-0.22148198818535375,-0.28624873355569186,-1.8314060842151236
24,2,1.431531560890844,1.677987609747202,-0.28624873355569186,-1.495060830227205
24,3,-4.6340162269562155,-0.9883780761076044,-0.28624873355569186,-0.7194802332847904
25,0,-0.3880473310599779,0.271835619083857,-0.5434955079326346,2.4204150122474024
25,1,-2.230890470407179,-1.5240070053742332,-0.5434955079326346,0.46508020950030626
25,2,0.27321026091545,0.15085069579916116,-0.5434955079326346,0.09947747301573849
25,3,-0.28569220176417054,1.1052773657282067,-0.5434955079326346,0.34464522623605237
26,0,-0.04018739562430762,-0.7008048971282481,0.8978154084105481,1.6289369476239914
26,1,3.0589664789915867,0.2780006358281042,0.8978154084105481,1.3357843363202329
26,2,3.003801498346572,2.1243901987938756,0.8978154084105481,-0.4425357118921839
26,3,2.964441538759942,2.4340626441930686,0.8978154084105481,0.2582288233226952
27,0,-1.7241317276994135,0.1699973218656512,-0.9411220959249583,-0.44856420802835434
27,1,0.5489540414497396,-0.6211079463952307,-0.9411220959249583,0.6374709026511215
27,2,-3.0862745841436072,-0.6689024038816562,-0.9411220959249583,-2.3942603049004716
27,3,-0.0762168401333295,0.5653292723314557,-0.9411220959249583,-0.8262294663639526
28,0,-0.6729887166189585,0.12737496993553893,-0.25337756894801494,-0.1591848713800608
28,1,1.5304438478390148,0.7866526997010794,-0.25337756894801494,0.7068496408990508
28,2,2.9932769907578924,0.620404730124255,-0.25337756894801494,0.5565334427512632
28,3,-0.3193818930104089,0.2169035109810189,-0.25337756894801494,-0.0870941710525099
29,0,-1.6489634308550019,-1.1984761144042695,-1.0322626705778368,-1.2444717876010754
29,1,-0.923181163003174,-0.05853674262118926,-1.0322626705778368,0.3342951284977145
29,2,0.6236217182589914,0.8297338711275966,-1.0322626705778368,0.9001845640199633
29,3,0.5910821596719108,0.8387491196564485,-1.0322626705778368,-0.652916144664712
30,0,0.20091926556245787,-0.17240236575013324,-1.4481272594150476,-0.0679802559844049
30,1,1.1360835966688911,-1.6892606630823033,-1.4481272594150476,0.189843392837443
30,2,1.6899531184106327,-0.286955512127479,-1.4481272594150476,1.2479499850594318
30,3,-0.5151954206615282,-0.9907858380898471,-1.4481272594150476,-2.409921965799875
31,0,-0.5396194661244258,1.6756566243199362,-1.0721330214268592,0.7143964826306588
31,1,0.4544830839312768,0.1138084618818726,-1.0721330214268592,-0.8374634040851927
31,2,0.7606670377283977,0.32739621587888423,-1.0721330214268592,-1.2223743125399031
31,3,-2.7886794246928868,-1.0027091132738897,-1.0721330214268592,-1.6517591481792673
32,0,-2.3194726381207076,0.08548319596421475,-0.520588412855411,0.8126012877536446
32,1,0.09836017079061143,-0.5337154112122738,-0.520588412855411,0.5154104029008109
32,2,-0.7938736763524554,-0.39279180695885896,-0.520588412855411,-0.6275875364369197
32,3,-1.5167309175137356,0.8919228400795804,-0.520588412855411,0.7629264823369366
33,0,-1.8162457133985221,0.3966864435667388,0.5380344399282511,-1.034308051674399
33,1,-2.0626758927616904,-0.44518857232889725,0.5380344399282511,0.44632214754306365
33,2,-0.20372446327352012,0.8030548536552267,0.5380344399282511,0.7138201364823995
33,3,0.19263244130313334,0.32075791040873297,0.5380344399282511,1.4511788490210642
34,0,0.585587955418937,0.5518103277035096,0.2689134476786009,-0.6196659341286136
34,1,1.1128168648124002,1.6433166741069214,0.2689134476786009,-0.4116383222162092
34,2,4.605910287441214,2.091611029315475,0.2689134476786009,-2.41278033092949
34,3,-0.765021407060565,-1.2561640063166049,0.2689134476786009,-0.40526926544933184
35,0,0.409989270850759,-1.199254926874049,-0.2862229498406692,-0.18992384102225704
35,1,0.5453168440385431,-1.3802725047715072,-0.2862229498406692,0.5245073752860862
35,2,1.5705687089708302,0.48609344748485916,-0.2862229498406692,2.052684981945891
35,3,0.207517007522116,1.1293898820163606,-0.2862229498406692,-0.1420032144075213
36,0,1.4203262444251583,1.8971422238492361,0.16439070297730224,-0.3904639494628101
36,1,0.2199368955142436,-0.8544234868888165,0.16439070297730224,1.6678876111195198
36,2,-0.13582388855817862,-0.41973003697159167,0.16439070297730224,0.3194002637912288
36,3,-1.1111730198844258,0.32552550660659,0.16439070297730224,1.2125188368316004
37,0,-1.4707365241786492,-0.34760978660711617,-0.01756282647744591,-0.9024230947925126
37,1,-2.0738748598648704,-1.4209271872639118,-0.01756282647744591,-1.7056522160155172
37,2,-2.1495416810707013,-2.170013189763801,-0.01756282647744591,-0.5227186961696804
37,3,-2.206661249870423,-0.11914367197971765,-0.01756282647744591,0.27236975527423984
38,0,2.554539962882944,2.6333446515783745,0.8358078963143372,0.3493506225604296
38,1,0.8461381695208197,0.283814438785736,0.8358078963143372,0.3877031412620148
38,2,1.024172543485663,1.9024673774594962,0.8358078963143372,0.6250852012481537
38,3,0.6934286532244502,0.3716391979823211,0.8358078963143372,-0.4354074729439623
39,0,1.7712492964515496,0.024738604295928335,1.498374440296732,-0.45884049314930064
39,1,0.6778091730864864,1.6015659852289095,1.498374440296732,-0.24576150001290142
39,2,-0.9170284237978119,0.06709599812757383,1.498374440296732,-0.8267050469168946
39,3,1.228523781010493,0.13435621624309346,1.498374440296732,-0.9636384443688041
40,0,0.6655824446926286,-0.6969239527730747,1.1129658916602636,-0.24506065119070236
40,1,0.3648900838833459,-0.4420690486168257,1.1129658916602636,1.0491736214413494
40,2,2.6592739233181817,0.5123536517672785,1.1129658916602636,0.5585489592742234
40,3,1.844541968239017,1.6355534155876463,1.1129658916602636,-0.013646791795296761
41,0,-2.1778116610337928,-1.2195163193406109,-0.01208465078826744,-0.21069001436315682
41,1,-0.4540595447054421,-0.1545777774544583,-0.01208465078826744,0.6857490352746618
41,2,-0.3969249858689814,1.5243934621128223,-0.01208465078826744,-0.09617893692333225
41,3,1.329062018658159,-0.3265118371317477,-0.01208465078826744,-1.4966386899033264
42,0,-2.3735104245177334,-1.0553848242504416,0.2825869829192965,0.7673172404612268
42,1,0.47348011373779975,0.3430504258112355,0.2825869829192965,0.4478137167227104
42,2,0.3018716588332543,0.762919821330416,0.2825869829192965,-0.18767099092845213
42,3,-0.5787817255194214,1.4917843768202597,0.2825869829192965,0.7777673890849254
43,0,-1.4241964062445422,0.5135445266596799,-2.2472685553408556,1.0017453976515072
43,1,-0.9879516064592219,-0.37514574559505576,-2.2472685553408556,-1.8598354065456286
43,2,-0.8206125711656349,0.24211700549919435,-2.2472685553408556,1.7975945224343146
43,3,-1.6952035168577075,-0.06272927493160216,-2.2472685553408556,-0.8931306215848627
44,0,2.488465889292826,1.4806480303534861,-1.0150679057288161,2.0487556508632867
44,1,0.5925079330698291,0.750498952578634,-1.0150679057288161,-0.9208503978091276
44,2,1.4642830204083483,1.3451448953251324,-1.0150679057288161,0.44254562420405297
44,3,0.8725873532698372,0.9323859116535653,-1.0150679057288161,0.7400142363043355
45,0,-3.0925615373739204,-1.0912752977633802,-1.7836111297141835,0.08362107741055723
45,1,2.1827174757956245,1.3939120019714486,-1.7836111297141835,1.681816619300824
45,2,0.31836605755085895,1.2155417820384018,-1.7836111297141835,0.2552134168558746
45,3,-1.3294866958148264,-1.028554709376238,-1.7836111297141835,0.20279727689777938
46,0,0.4724945419770709,-0.03308133328927178,0.0603859284244171,-1.3026521168344645
46,1,2.3695922620921275,1.1123291070407346,0.0603859284244171,1.79756116664464
46,2,1.1830385186259342,0.4623281566315232,0.0603859284244171,0.248787309801083
46,3,0.31131278983161126,0.46706390092039596,0.0603859284244171,-1.0824271973882869
47,0,-2.170942833879738,0.016169998256291063,-1.2503155389231464,0.5112218145475347
47,1,1.2405048567440151,0.8206067242229796,-1.2503155389231464,-0.12268463749512722
47,2,-1.0577432011249825,0.06381854522451594,-1.2503155389231464,1.0258368428852387
47,3,0.09432077171251463,0.5695102430734137,-1.2503155389231464,-1.0836988273580606
48,0,0.7106748730148986,0.25397067695034753,1.2873311116050654,1.0999796503420836
48,1,1.8925398108556453,0.8034305282920443,1.2873311116050654,-0.31910659701089783
48,2,1.7380566952111867,1.0390841484514186,1.2873311116050654,-0.5778941080776558
48,3,2.060190079980849,1.2976521677849593,1.2873311116050654,-0.628066083725374
49,0,-1.1584763312347408,-1.066197684398069,0.24410438897835213,0.2732040228521227
49,1,-2.3431318875522162,-0.8888481960407815,0.24410438897835213,1.4377769399164624
49,2,0.23160482954113118,0.5023412632701748,0.24410438897835213,-1.8618451532425115
49,3,-0.7895164130235088,1.8874211456220074,0.24410438897835213,-0.11761085542512094
50,0,-0.3708677802967437,-1.009000602562467,0.3959338744308236,1.5614382018035733
50,1,-0.5058145563551704,-0.5755658837482817,0.3959338744308236,-0.7528919172286209
50,2,2.668161973264547,2.3561668378167675,0.3959338744308236,1.4274852836845047
50,3,3.435556778948162,0.754356639313872,0.3959338744308236,1.9050602140644701
51,0,4.090663561897625,0.33748487774678704,-0.09329864965349177,0.1310578260461443
