x00,x01,x02,x03,x04,x05,x06,x07,treatment,outcome
0.46816516013318005,-1.3098414463123735,0.9321883040655708,0.19644101657571683,0.5258310852305861,-0.48819043350960517,-0.020453562766502904,0.3128382062691812,-0.9250003447859587,0.24941426659810673
-0.708170836910823,0.1341784413386858,0.047316948525185996,0.03799773453906749,0.9003662471445557,-1.0107876577284627,0.7007742743911584,1.0685149201561284,0.6984040853709723,2.093922100714763
-0.7894733860440231,0.34986098076571515,-0.44502996982253196,0.16814981285417627,1.4198538125056408,0.15848487437972472,-1.3614438912290405,-0.2987451222517687,-0.9222974031459559,-1.211567988366667
0.46265171817851447,0.8046424922670116,0.5491186739925549,-0.29394891255932304,-1.353762980064474,0.2454218145960041,-1.27899391300142,-0.6045234380077372,1.2850410950517077,2.7791902416740375
-1.3436890169620888,-0.5898164428349801,0.2170362839587635,1.036572707651072,0.8116772343493726,-0.3887681643175247,-1.4056206641532236,-0.14873655359816124,-1.7646405317957663,-2.272698872923341
-0.1638782265282769,-0.25195102486003806,-1.5244570662017594,0.7322807098511699,-0.97639121080291,1.2112988246149128,-0.004101298241145765,0.04025053753825478,-0.8653847017725584,2.3298453040154796
0.9167882477921576,-0.4596931202364635,0.03360317771759115,0.6108266184775558,-0.11571600972718141,-0.25347348876310916,-1.0620926510408215,0.7947544009296773,-1.666292967294672,-0.4907405471499665
-0.39313713222948354,-0.7087674937226758,-0.645070096481067,-2.338255631203035,-0.05227349783312946,-0.9631079304155514,1.47666159222848,0.019814860092909874,-0.9017263127029626,1.9274986929850235
-0.7827360476369525,-1.348025778661384,0.7087405568747033,-0.5574320271064646,1.0922526865414712,-0.6896343345832996,1.178128995984243,-0.5602057086916966,-0.9040290416207402,-0.05798522996344058
-1.2135608347021496,-1.1480434806633062,0.27938757470332826,0.2091472879295078,-0.263885166912729,-0.08951066944809381,1.7424185846589804,0.6004765497387431,-1.6704932865741737,-1.8161924252335027
-0.21432387219949595,0.4285344080687099,0.12001200847036726,0.000776139534399054,0.9699264644837936,0.9426082399925095,1.1422843523415442,0.7766824892939194,-0.1995969503713822,-0.21516364640008967
-0.3980949110146473,-0.11513400595968622,1.1143020328243733,-0.7688356876123141,-0.6227663097987609,1.218404931427224,1.1612151138469973,-0.3682710895739145,-2.768861713232172,-2.094144210324732
1.3413367242853205,-0.14102313981642273,-0.7843502683262654,-0.24349982631085842,-0.6809325256755163,0.36630347218858544,-0.4046923218672266,-1.4397885723974115,-1.1025493429689774,0.8965816622078453
-0.5341388780491172,-0.22242002751981518,-0.2782719502925346,-0.6595465298360286,0.47832186066308396,0.28854139403736173,-1.386319300153816,0.24230673754874174,1.486271181581293,3.958036942782648
0.349560441093189,0.36774497339745443,-0.632860134348894,0.41465900536598854,-1.1494569230309037,-0.9662795677351839,0.4255236609318735,1.4002866465645096,0.3915710421492836,2.8035963134521023
1.5955520904143319,-0.15673097610875844,-1.552282347019805,-1.915875095635251,-0.22959888103038195,-2.186943288422865,-0.6813321887052671,0.48819203817133544,0.7403925936811763,0.7483261941620256
0.7504322451306459,-1.05866997083991,0.961934054733621,0.5571230724149631,0.1526360176418475,-0.7829860289078775,-0.822740920490535,0.9029126865767803,-1.0879335998977373,2.004337854383352
-0.002847296744336414,-0.2798236458681535,0.054042069095410344,0.7950734717196991,0.9523451746430064,-0.7417360112988172,-1.4627452520961584,0.2979492010746259,0.03946765013438058,0.7079224357269042
-0.976061139044905,-2.183340432430108,0.1475689861130751,-1.0149740717942608,0.08506713947705032,-0.5767539884386645,0.5508156971377074,1.1466542020610528,-0.4162181063673581,1.192309911603278
0.3745928831915088,-1.2265977721615782,1.1233352150330262,-0.8308823983687996,-0.19840001586347286,-0.6834256515926571,-0.9054159892423234,0.038212465419863346,0.5181068539267474,2.9831995435570855
-1.6095617710101546,1.0590232475458494,-0.608352350583993,0.6653325721954935,0.5177999706335715,-0.7184589460137502,-1.6074404094840011,-0.9122986051241958,-3.15951625140691,-3.3250249984919193
2.1837313914334797,0.0437523749652132,0.10952970532631132,1.3176244941244142,-1.1872115968210188,-0.4196611968386598,-1.7366975504621542,-0.7596114392751904,-0.4982239251774092,-3.0400349555729993
-0.7250937553377713,-0.81353063579599,0.18550607669766,-1.1455437707540315,-0.046128317479814045,1.219366468176027,-1.9672481846898178,-1.430082207232282,-2.08030587684874,-1.3879659113123881
-0.727499169746082,0.9658977240225615,-0.9096486078171552,-0.7260046033889511,-0.46626387137690445,-0.15672467571638782,-0.6370468214461988,0.2189255686718413,-1.0674172925951517,-0.6846615946390948
-1.3663598662393923,-0.4720375449260302,-0.45123748358224874,-0.22410211359349347,1.5693861469644284,0.7599042987592678,-0.42921632933190385,-0.8127758091305061,-0.15213638043828187,0.19469183382553468
-0.26568050008595184,0.9325015295010551,-0.517868118972185,0.16136081272420785,1.2503870903664431,-0.4530640458381356,-0.18787094544588878,1.3669809955637384,0.3457729953029378,0.7317667550007185
0.8648049853178333,-0.8669499986226596,1.99296846946816,-1.3650354964768734,-0.2710772990369373,0.06835989396079217,0.17206836888325516,-0.6921682274717135,-0.5701860489839234,4.412270391120175
-0.90415643996769,0.02711659101801567,0.00192590013342087,0.5069865164503868,-1.097234338522481,-0.9646381213549834,1.3876551469964291,-0.9164795266784014,-0.8174822221025925,0.9396978156317883
1.6851050184399217,0.16847476662658187,1.3265945678087652,-1.6352055346972354,1.230536552487148,-1.2727531292150487,0.9079304444335514,1.15702643244167,1.7312495092530062,4.166023102996097
0.19353005850294572,-0.8582083321822571,-0.4839901797032655,-0.05649992107999747,-0.6000306029710676,1.599071955544403,0.018554822628981296,-0.20468402339261207,1.07883607616898,1.9666614799156485
-1.7514785361086813,0.17525528322680187,0.3907111604338136,0.45672428350560584,-2.8831673342572044,0.6309740895011219,1.005838473189269,1.5088061025203146,0.3461032977442584,-0.5892971592576876
0.9817809619565261,-1.3306319465263696,-0.6122653873323289,1.3173358547122882,-0.8398817565594406,-0.19415303599382153,0.719950512656739,-0.985579177150091,0.705159254362502,0.9775761450345757
0.9223192233213149,-0.33744051745358894,-1.6423559954429512,1.3029753887780378,-1.016520787543427,-0.38441163246988486,0.3336589868225049,-0.46212565521756405,1.906484635787032,6.70505650320349
-1.9216684133119246,0.6732262150887043,0.15989965651531288,-0.9738423308955929,-1.4245355646275646,0.9847588632617986,-0.5244788558315371,-2.2059886817662,-0.16407289731363925,-0.21656183878807506
-0.4361542387006833,0.34151062477418814,0.3318516365844888,0.8654262619255666,-0.7103590963646917,-1.0440335386506134,-2.47593144786886,0.2931575063587569,-1.1239667511134879,-1.9680940852152116
-1.1478516614594063,-0.6472026308604854,0.3488005974811331,0.11395022858478529,1.0869180385884198,-1.1695239267649753,0.07016065192155596,1.1404086252929402,-0.14436882486686575,1.208476330769735
0.193910685579908,-0.20098389881947967,0.16552709292674445,-0.4104194552306787,0.3470361414303225,-0.05972577534622875,-1.6226583565116701,-0.02252353064507037,1.863713988718173,2.6311041219307105
-0.8702666742956515,-0.5337842497166531,0.24870330090179416,0.966303200603065,0.5504745099506172,-0.8124547972219027,-1.1737939114948506,1.2819689090659634,-0.8970995487882374,0.4866033534616323
-0.6241370265001545,-1.7938152192915016,0.6165128507973654,-0.2558026280042395,-0.2608092440066257,-0.7886247017032799,1.1594190263994812,-1.0019913864157326,-1.7360313647099017,-1.4807017687731252
-0.32556218782604673,1.0003002689020177,-0.5111771148822669,-0.16514803289936783,1.7865895819221185,-1.2480044915341861,2.3482322029877536,0.36734794405749294,0.8841942636236405,2.5192222704910643
2.032373859658507,-0.1971063065674425,1.0122350678699934,0.7314565786407804,-0.6920173620680394,-0.0894089429929625,-0.5790588369870229,-0.04711786150653513,0.9616417474089451,1.372313092113837
