y,d,x1,x2,x3,x4,x5
1.2751385651180143,1.0105180644567,0.30471707975443135,-1.322541133291679,0.47200188530512066,0,2.2418378000109858
-1.2873050309742347,-0.24551247378727892,-1.0399841062404955,-0.4861941306990469,0.6606480870079912,0,-2.240704260997945
-1.5789871363610983,-0.9521975701136507,0.7504511958064572,0.42022670947458574,0.4246416100225696,0,-0.38833390313264615
2.805975450358177,-0.007624885684521576,0.9405647163912139,-0.10239670661109637,0.8707294661683052,0,-0.0036890256483920517
-5.392201065319787,-2.0863786968569933,-1.9510351886538364,-0.6505636204055921,0.3742819040537748,0,-0.7811424922827788
-1.7794962259842197,0.17128438453781336,-1.302179506862318,-0.674212461724509,0.11252298761161361,0,0.899825832128283
4.307503024397269,0.9476381610933787,0.12784040316728537,-0.7123370644127087,0.3185892866634328,0,0.8132576787196394
1.2638582929160356,0.6035434243739434,-0.3162425923435822,-0.8795096286589426,-1.196419899740003,0,-0.04775461848854061
-3.5594088338757732,-3.000324099477522,-0.016801157504288795,2.2816328772760617,-0.6805303778234401,1,-0.27067375534369414
-3.6432948256590976,-2.2723522140132824,-0.85304392757358,0.2975110711855549,0.0821993419743936,0,-0.111956834231647
1.5764166723810775,1.1539772301207725,0.8793979748628286,0.8867590544047386,1.118961646205121,0,-0.10478665364781072
-0.23634779530543815,-1.129702006231713,0.7777919354289483,-0.4890774681189237,0.5371546688639794,1,-0.07837302812576266
2.476186519199235,1.6085545358583606,0.06603069756121605,-0.18595667718604886,-1.2287757645843072,1,-0.1879991015167995
0.4936601589257144,0.1049588324581503,1.1272412069680329,-0.713553981370355,0.2768248513332132,1,0.2524493145923928
8.034331195190157,2.327497975611625,0.4675093422520456,-2.651708334919202,-0.8347860370887031,0,0.7532120648278651
-0.002412789288965711,-0.4729651213181946,-0.8592924628832382,-1.3780092768478662,0.7020496793661688,0,-1.2302601475985768
6.658155643053597,2.6629482483501783,0.36875078408249884,-1.8106186799803947,0.9823225575262415,0,-1.050663899233149
7.746848792838085,3.864569767718776,-0.9588826008289989,-2.2497837779516074,0.28036881776991995,0,-1.7485180294835236
-1.0284622711753029,-0.7305740807667329,0.8784503013072725,-1.1953589742981028,0.2740878292551292,0,0.8663974003575995
1.2994955596144049,0.08830755155863812,-0.049925910986252896,1.3249556793816308,-0.4842256703675578,1,0.25032329319046315
-2.6522934424486806,-2.0425412023290748,-0.18486236354526056,-0.04443616770435442,-0.16124993651607178,0,0.5052675159327706
0.7242049248251838,-0.09168280476525609,-0.6809295444039414,1.290563762321174,1.0923250614460365,1,-1.4294982383634685
3.1849780263902456,0.8859338325600512,1.2225413386740303,0.4109825769008753,0.6699609929014696,0,1.7849481228801383
0.04677953754753794,-0.3828629848059252,-0.15452948206880215,0.7825588257151592,0.059260979087529364,0,-0.6088509081453577
-0.7586974323180616,-0.5576279937533406,-0.4283278221631072,-0.9008969953045751,-0.3953028412548871,1,0.16820580711125588
0.9094045783841391,0.5103577224057103,-0.3521335504882296,0.5239509541926708,-1.3488607851343368,1,0.8543846606783719
-1.8446612232173702,-1.7177495097866227,0.5323091855533487,0.7287142340743459,-1.0709777960208446,0,-0.9869797557960719
2.2538824017499404,1.9639271587700495,0.36544406436407834,-0.5766472922336929,-0.9209244313818881,1,-0.5463243585126668
-1.1576463757241595,-0.62785748870015,0.4127326115959884,0.5595403706161663,-0.3798493702239758,0,0.17917177460087425
-1.9904595503454132,-1.2088302189575184,0.43082100300788273,0.5661877585748329,1.3324309412288238,0,2.857473075464706
7.050750255346419,4.071329250493632,2.1416476008704612,-0.5495526211300829,0.015460184576245872,1,0.3011247428520243
-0.3534193917882347,-0.12488088709029198,-0.4064150163846156,-1.122768432270995,-0.7954795102223068,0,1.6063611506307183
2.640089347943708,1.9039384684462726,-0.5122427290715373,-1.1841283318982723,-1.182749587615458,0,1.2056731451919556
-0.02010857678215794,0.2340168904580302,-0.8137727282478777,0.08650554192146179,-0.4850834261911079,0,0.36801003649451874
0.8384636901624432,-0.15338231145974313,0.6159794225754956,0.3270098687893148,0.9471919066531704,0,-0.9891957716306787
2.001403248416747,1.0286162443006794,1.1289722927208916,-0.7925258304579145,-0.3499716197684761,0,1.059753610818235
-0.901545105642269,0.3645361315471767,-0.11394745765487507,0.02658534132609864,0.8175174180672404,0,-1.498110341648047
2.955337756090532,1.329893875970731,-0.840156476962528,0.5705370361384854,0.9081149283806367,1,1.600875123677092
-1.0099829944150696,-0.36473066010088984,-0.8244812156912396,0.6181907146653008,-1.1675376909038877,1,0.2000053082182553
1.6831880512782043,0.055593320642178395,0.6505927878247011,1.5518801201224885,0.3259792578803511,0,-2.650223547298176
0.6276487535989005,-0.17551623996536317,0.7432541712034423,1.2769808321980434,1.3772881901133323,0,-0.34050609503183893
1.7891661438349276,1.1907736823955581,0.543154268305195,-1.001291432756544,-0.29358577528933827,1,0.6539478209229405
1.8332506661531696,-0.305161045662401,-0.6655097072886943,1.6835862095380225,-1.347167732990933,0,-0.2370238730397667
2.3530880704951924,0.6796092168540128,0.23216132306671977,-0.5309765045557148,1.2699080707736359,0,0.7150058109935733
1.1070072768178436,-0.16579822145084733,0.11668580914072822,1.0448728124544275,1.1509988447174488,1,-0.8500241677122955
-0.7455124679608541,-0.38058854205859644,0.21868859672901295,0.06798662605108885,0.06642434162700539,0,-1.3059823727876074
1.4971676671462693,0.4780027350254624,0.8714287779481898,-0.4121493784569676,0.1567593610320288,0,-0.07144540304760538
0.4741951765784021,-0.5745848746372823,0.22359554877468227,-1.8076968597749328,-0.8647766916716253,0,0.031565667289914785
0.39375736420534757,0.21638479199185323,0.6789135630718949,-0.1715645102163482,0.9583522666339119,0,-0.3483843510623214
4.233654206544937,2.4072044258544203,0.06757906948889146,-1.559383235305609,-0.004199884823620881,0,1.2272911466421925
0.386999814707947,-0.17564085492496848,0.28911939868998415,0.9672992358427723,-1.3983666145723306,1,-0.8502073751390576
2.2122462887501406,0.6868250243966383,0.6312882258385404,1.516792657139248,0.5490448693469934,0,0.31316560733234944
-4.22796505385601,-2.6075400270922775,-1.4571558198556664,-0.7969109892966902,1.351488809408118,1,0.06796997116362523
2.233877726585318,0.9182993417305361,-0.31967121635730134,0.30197074251927114,0.9874514710372511,1,-1.5567159521360834
-1.532221470561363,-0.4791480386499599,-0.4703726542927955,-0.7253915220079754,-0.6684055793683806,0,-1.3190301836685123
-0.8922217897324491,-0.8027413164769814,-0.6388778482433419,-0.6284847301367896,-1.340024745199978,0,0.011911016248631409
-1.9064450562327553,-0.29748545111745894,-0.27514225122668373,0.7744947038653713,1.3210542376145415,0,1.981199998686964
2.5560478276673484,1.3449937969014096,1.4949413112343959,-0.03853826184341251,1.3111881746391045,1,0.579269811898811
-5.4476843027128945,-3.7057024153507254,-0.8658311156932432,1.7396480419310116,0.09724595913860812,0,-1.7256348251446327
4.351303937348648,2.675946532879056,0.9682783545914808,-0.482232478702921,0.42695223501460533,1,-3.1104880651193376
-2.0139421987391697,-1.2807956204494488,-1.6828697716158048,0.9993363324744892,-0.11219981786757516,1,0.7330535930043798
-1.8805233200030704,-0.34748745520237745,-0.33488502998577485,0.09741341295778198,-0.240703898703724,1,-0.09621348292819902
-2.096957195447496,-1.088513310861041,0.1627530651050056,0.7957780097442332,-1.141654692213899,1,1.1412659695103695
1.3272031027525255,-0.5362822805516752,0.5862223313592781,-0.4471576573299467,-1.209741304916712,1,-0.8807179207114415
1.1888311004769985,0.9203197105806031,0.711226579792855,-0.04955883755158271,-0.8018035599714376,1,0.3502124978585262
4.834516969903712,3.076944382462922,0.7933472351999252,-0.11549887929893475,1.009922239219633,1,0.8461734630278627
0.05720827418159824,0.5364070468616275,-0.3487250722484376,-0.8360571148457872,-1.06250309779296,1,-0.44746363820648183
-2.236107656238116,-2.0159547559098927,-0.46235179266456716,0.6620815345817527,-0.8199040442558678,1,-0.4260855702310654
3.0938760085714896,1.1045085238397854,0.8579758812571538,0.6502490055783642,0.14584217796662258,1,0.025262831098390486
-1.0524225251503607,-0.8794940132927279,-0.1913043248816149,0.5935546949055667,-0.8546063457651768,0,0.5426763465603288
-0.5316928324369389,-0.8669985746697624,-1.2756863233379219,1.5369656539176446,-1.0103799458466387,1,-0.014334004511910938
-2.008919623422863,-0.9672474028934576,-1.1332872140034806,1.4493448012363035,0.18994872509388672,0,0.9739963377594865
-6.11795694224367,-3.3141430009882265,-0.9194522860016113,-0.37494468984913537,-0.39572018701015343,1,-0.46193518926703
0.8839037981532561,0.9781411016157597,0.49716074405376404,0.37305231843417824,0.3784778575214076,0,-1.3283952054631096
1.4204624305146458,0.1203366160626489,0.14242573607056525,-0.6236006892582127,1.2366160212260286,1,1.9769753681131799
0.3714286102674078,-0.7353566853258777,0.6904853540677682,0.023355316114555456,-1.047020605694797,1,-0.6046337365424463
0.17978986776697614,0.46445138680460707,-0.42725264633653426,-0.5997494491188647,1.2403009794391915,1,-0.5684420837177473
0.9718223139444935,-0.1207057156368847,0.15853969107671423,1.620070309136051,1.2074699022687558,0,-0.06580332107218435
-0.6251628222942595,-0.5684354432448258,0.6255903939673367,0.3636981503429628,0.9872627500077087,1,0.06718110965398118
0.5280327526660689,1.2750754266278022,-0.3093465397202384,-0.21802912810442213,0.39385775191825556,1,-0.38668364248828285
2.708148307505485,1.153284910505985,0.45677523755741145,1.193618571856377,0.36043997239664227,1,-0.01743389694900904
3.229768330240793,1.4207925143364304,-0.6619259410666513,-2.1706154097954116,0.4176379798095047,1,-0.03976223142817396
1.5397081027599406,0.7181446098300808,-0.3630538465650718,-2.0141025948652898,0.5714866536534395,1,0.17481932702080696
-2.6217009506417703,-1.355840665213074,-0.3817378939983291,0.7958386552197739,-1.4505533982115288,1,-2.357487458987316
-2.721778866723266,0.1700512886057346,-1.1958396455890397,0.06046844811736806,1.374277737481949,0,1.8808763070078494
-1.1035945100730111,-0.63742270217615,0.4869724807855818,0.25044630026076065,0.2568112843967394,1,-0.14728831353455754
