row_id,engagement_score,recent_activity,content_fit,price_sensitivity,tenure_signal,mobile_user,treated,post,actual_exposure,weekly_value,expected_untreated_trend,true_tau,true_propensity
0,0.3676086087711753,0.42473528809466554,-1.3864680940142,0.4825715311517402,0.3173880876005706,1,1,1,1,4.052319328847746,0.2633726102759904,0.8096602598936004,0.5531884044269171
1,1.7161141359722292,1.9408294249898397,-1.7121240207961959,0.6221540072996048,0.0230201474489935,1,1,0,0,5.21471853468181,0.8231506274117166,1.1792858412962905,0.7973144636500215
2,-1.4914084583194507,0.4590253221745794,0.5796077043302366,0.07551752320224187,0.023210769773617912,0,0,0,0,3.7213359673432733,0.023283966075010654,0.6115813371904151,0.3292726698939716
3,2.2190918970674685,0.6816633360125007,-0.4144471948469144,-0.0070632450105351215,0.7200723794958859,0,0,1,0,6.626427532185801,0.8783037709683303,1.6741298520134655,0.7774037503551132
4,-1.6886939767359295,-2.5867332283148983,1.2504415351729918,-0.8116381180052754,0.3346722142949896,1,0,1,0,3.3607117799737587,-0.3728014416194829,0.943313209636464,0.19534753243518432
5,0.19524679851105126,0.8309527669122381,-0.7216432626675092,-0.05607300155898183,0.4040606029886771,0,1,0,0,4.2913645527193225,0.3662718462765831,0.8963365140458378,0.5764171322969618
6,2.0022508020533096,0.6228619458638318,-0.37516429500017456,-2.0669123779259637,0.8033129956875029,1,1,1,1,9.299164796051809,1.0330111256028733,2.017033563657509,0.8800122754221209
7,-0.4814043629202021,0.25547610632911266,0.6790064634688284,0.050211840541490665,0.07690884513274143,0,1,0,0,3.858778122789381,0.25309843678212995,0.9937283127639128,0.4331870612504225
8,-0.7413701551209642,0.4383518046384442,0.10073833937979255,0.08921180617940588,0.8942171880323627,1,0,0,0,3.6217134971097606,0.19851244228590154,0.8523232596256999,0.4505407516488856
9,1.3200956259378667,-1.2283688565246471,-0.0006024466006693542,1.8244545507181638,0.1789455163555158,0,1,0,0,1.854909243590901,0.21288885466049678,1.1882146748203615,0.3755592080752089
10,-0.6268544115800803,0.18977507466280194,0.4385411080710582,-1.1677664502005793,0.48301807218794934,0,0,1,0,4.057841327920135,0.27349215952885764,1.0654012004948235,0.5154231874684299
11,0.1543588288323351,0.6705240923691236,0.7525614177351605,0.23295031737878133,0.20368386161633423,0,0,1,0,5.2163250418005145,0.48095538857244274,1.2072233969182902,0.5325365165898945
12,0.7345340318226332,-0.25127054156983386,-0.02955162157614378,-0.31374708313817384,0.8083748931754686,0,1,0,0,3.2857569205899075,0.4099583825350049,1.2967610682146118,0.5717840609546251
13,-0.29010133597814663,2.0898866479279437,0.08780407129975334,0.2411125030781875,0.7984412091553665,1,0,0,0,4.694542764408061,0.5949017509422087,0.9842486747708589,0.6346041848961198
14,0.8527316547908518,0.6240973161047415,-1.3602500111636684,1.7012426337927153,0.5966430734092937,0,1,0,0,3.2603325550717104,0.276191018553509,0.7032071813169737,0.48734394551413457
15,0.20011393534655197,0.3431671078919337,-0.4178686690711976,-1.1920302565460221,0.8322963311406257,0,1,0,0,3.4456789658099924,0.40701674349232414,1.1443772485853971,0.6312018081392073
16,-0.7559700871971626,1.5750012015164656,0.5154935088528151,-1.4260814198504703,0.5988405361534442,1,1,0,0,5.014173417759651,0.5704534291240486,1.1781960596717675,0.6731339464381666
17,-0.8718256806999467,-2.1270463527231254,-1.8027055625391482,-0.20263038760551028,0.40620117791020993,1,0,1,0,0.4437814211378977,-0.5009390001614062,0.3745791792610582,0.25741296338523323
18,-1.136385044810031,2.1200479343469434,0.33290620486583394,1.3753268678719814,0.19789709809182066,1,0,1,0,3.321022826556737,0.3274349621340836,0.5791927553521504,0.43596848987651377
19,2.4185423433017474,-1.3323270832641472,-0.5488074523252815,0.7310768238983641,0.6522384456055059,0,0,1,0,5.720058544935407,0.4904736706469875,1.5996264334895365,0.5955795243863257
20,0.2622969518099067,-0.45878175175613584,-1.7018846645973356,0.9064190374915756,0.41659040690662863,0,0,0,0,2.2746072553210697,-0.04374616011463407,0.530369911360397,0.3901523661020326
21,-0.427546164566753,-0.2388196223355187,0.005946178411716664,-2.401942249402102,0.2952122615277315,1,1,1,1,7.38933640618969,0.34299484819949255,1.3121367244148812,0.644126507433829
22,0.40871644796543233,1.0191844608885676,-1.1072831074465284,-0.5422923543794432,0.9492490537918703,1,1,1,1,6.614016952977788,0.49614173040807236,1.0475738330831859,0.6901616443705288
23,-1.6057869229934612,0.3580868197799501,0.13714607022692385,-0.8987024836379217,0.6613444331662586,0,0,1,0,3.4841622614767727,0.0013626239302903242,0.6070664670547078,0.38627030342313884
24,-2.410018316687424,1.255687672251024,0.5104752254084111,1.3571595861543082,0.48410766731105626,0,0,1,0,2.7587646841227507,-0.173796538010007,0.08053845758835823,0.20742384620091128
25,0.24128400610153222,-0.456528822520432,0.49547878362678066,-0.945988383219272,0.7422355472905866,0,1,0,0,4.667248866148302,0.36328233816446076,1.3502173555251222,0.5478414058303543
26,-0.3420519852518333,0.07417565407264981,-1.99137956625132,0.37995601344077806,0.9848664200014671,1,0,0,0,1.8814567178576436,-0.041523407605302,0.4254435115829117,0.4432335257528224
27,0.6083024472214501,-0.8430954378623448,1.154438446875635,-0.28673480552130626,0.8311916028777488,1,1,1,1,6.540921559177715,0.4617898310569212,1.6445256890746123,0.5397720479393077
28,-1.9692372573870973,-0.006231077439942195,1.3858892077328349,-0.3120276204140026,0.4558953321983428,1,0,0,0,4.573045133555047,-0.002161993724903541,0.8040434049098251,0.3041549271608281
29,0.22364281958157986,1.2280253709795155,-0.45024502030000413,1.0136235760670946,0.8424923608669044,1,1,0,0,3.627286966332688,0.4418359831503396,0.9136701953684878,0.5589402035703253
30,-0.8305425200343526,-0.060522165769048696,0.9413271361703769,0.17309404526000663,0.7250979620190813,1,0,0,0,3.7968284079670793,0.18058211287262782,1.01867779524157,0.39006549208593655
31,0.37590889596768196,-0.08787666280113784,1.436657263597817,0.06714404964099108,0.4215824858320669,1,0,1,0,6.187781198829401,0.5451867723481745,1.5806608220419942,0.5457955922989738
32,-0.047855648352342926,0.7878373439430231,-0.00817486397270668,-0.010847741828113322,0.01236718130591763,1,0,0,0,6.1339443678105114,0.4297336454911827,1.0828339683577204,0.575813829572735
33,-1.2941011461587906,-1.6314166766337272,1.1927684531476697,0.5281660316291913,0.10022106507426631,0,0,0,0,3.6988588791004724,-0.2663013564863835,0.7660318073869621,0.18199272432775845
34,-1.7753830030258975,-0.31030309925238925,0.8589476327542326,-1.0961179565738692,0.5908722864770737,1,1,1,1,4.37458470527946,-0.008937156165486987,0.8577705506155745,0.3629330658720199
35,-0.7818466265992342,1.7032774597228209,0.23712791868674246,2.2738678223802284,0.4571088765156044,1,1,0,0,2.888475088191711,0.25767421055229006,0.5445554870049194,0.3680410542831187
36,-0.29764931174876974,-0.4862292217784394,-1.5123891309439148,1.4713818800432787,0.15924473772859082,0,0,0,0,1.2116367332633007,-0.2111308339740436,0.2970181761454601,0.28211622697558536
37,0.7706463694742606,0.7486170593405851,1.5784660182506303,0.3462903696025478,0.516705748896697,1,0,1,0,6.515819378902787,0.7891253556717424,1.7123991784382666,0.640178167738427
38,1.3556158459088494,0.20012316749187703,0.3421341216189069,0.2965716876775547,0.000196817851007558,0,1,0,0,4.7563709423423335,0.6422564912058146,1.5155133233211908,0.6327542656302639
39,0.9103494453895747,1.5979480084203976,-0.5369249316857184,1.3368289408194374,0.601109569732312,1,1,0,0,4.916140536558219,0.6438406957952242,1.0838667318420059,0.6448703595236425
40,0.21223361416985198,0.6924518482871288,-2.3512924668583692,-0.7295509524861861,0.5827320408650836,1,1,0,0,3.370693286429805,0.2539087164100367,0.6958912911177838,0.6578702758845673
41,2.0321605249004944,0.45108286144600984,0.8443989375434064,0.26662280559782225,0.6007318276717816,0,1,0,0,7.325056079385221,0.9192330943427883,1.8823624972613513,0.7272354421729612
42,0.2091816212602407,-0.9234623861095587,-0.09106634492615534,-0.3160630669615781,0.3004602471519823,1,0,1,0,4.394329234798352,0.20042925978112724,1.1978564412537822,0.485504325478061
43,1.5818595031264733,-0.3269482170565918,0.8818850863560356,-0.8506789805300837,0.5710919246602087,0,1,0,0,6.646504800421266,0.7604947255165628,1.9017239447627872,0.7056262564132016
44,1.0742454456005865,0.8075624594101857,-0.8572019832212202,0.20313701136805845,0.2884425831854177,0,0,1,0,5.045250632184163,0.544807405197989,1.1312148584496915,0.6567110550402517
45,-0.6727082707977511,1.0990328102405884,-0.5620883579909649,-0.8901525488481097,0.37759649189057143,1,0,0,0,4.776456508691299,0.33341043909280105,0.8575528980502622,0.601054486510416
46,-0.9782444463578753,0.18670646454937073,-0.24105128752642163,-0.1799533050183595,0.43555134852604904,0,1,1,1,4.852119905802328,0.024516161927716062,0.6243446176458922,0.3867981213928128
47,-1.1032434426358353,0.29215770960488346,1.1059027286210557,-0.9286669545620309,0.059544162070653384,0,0,1,0,4.733794481360991,0.23377921086940934,1.029640520417026,0.4441507509137908
48,-1.003004457158484,-1.373550291050702,-0.5090403651194855,-0.6511404104312443,0.5903309207939423,1,0,0,0,3.308571817913509,-0.20698377765858605,0.7193594102793459,0.33084943833558256
49,-1.0626384861739493,-0.04094824432424482,1.74163080520659,1.435662068562972,0.6906737453554048,0,0,0,0,3.4933337274154277,0.07111242561790165,0.8481349208563195,0.24083029038057993
50,-0.4412570408889062,-0.11058924813627202,0.546426354477162,0.841516384775731,0.7246569372558594,1,1,0,0,4.566100073080301,0.16802952686844544,0.9559391665918137,0.3766326947714163
51,-0.3777564861558436,1.7145515164956158,1.1511317356843396,0.4386535715867627,0.5839468249401208,0,1,0,0,4.227044743823299,0.5672236739854296,1.0897701280285252,0.5393400277276746
52,-0.21998454443219362,0.22237269992652756,1.1370514757447212,-0.12006967570161765,0.08625800577004339,1,0,1,0,5.098619708415311,0.43108270102422247,1.3252787297401551,0.5149611722677728
53,0.16026821686920134,0.16779878970154863,-0.06644352861238084,0.27332824995146443,0.44902203411675057,1,0,0,0,4.638471166886974,0.34043135293397625,1.0984837562584056,0.5232828488432297
54,1.1630446436467936,0.675121099276497,0.06113057139734127,1.2524283556100853,0.41220862441585826,0,0,0,0,4.111662437579409,0.569424358900342,1.2344840147842004,0.5694150032608915
55,-1.8149889421194303,0.39847272499416647,-0.3292606408590596,1.1108851359096799,0.2980614923220478,0,0,1,0,0.6705793856176432,-0.26040423280676916,0.11580593965698249,0.2215185526003416
56,0.7954919616660908,-0.5392505878158929,-0.26339138027333275,1.0835755552612396,0.7587438924108878,0,1,0,0,2.7949302170753882,0.23351487455596293,1.0500380082256129,0.4328473983139134
57,0.754055171313086,-0.07526077083012316,0.555844069602309,1.3445381300307075,0.11029189269679884,1,1,1,1,7.102472763384867,0.4341050920286698,1.3011996078555512,0.4825316049853919
58,-0.15354902723802616,0.015898838739314487,-0.8405479933127386,0.8279690681320178,0.7130188278643551,0,1,1,1,2.665709797887078,0.047371249515479996,0.6119254819187034,0.3867488377934771
59,-0.5125629881847465,0.11804064946933364,-0.7024675355477807,0.05559373324281267,0.7794132623371772,1,0,1,0,3.7906955909891544,0.10436296693313474,0.7366470102619715,0.4540239715529542
60,-0.8701397592767043,-0.16808862968622254,1.6351691645884412,-0.27408517515694075,0.11551487586431897,0,0,1,0,4.574687435538032,0.22035622060047208,1.145356151673805,0.37801758881135006
61,1.1563451939004705,0.9321614571178438,-1.2395722465545178,-0.6989064187984245,0.2231375622214833,1,1,0,0,4.587891965847143,0.6640392046736615,1.299663719046299,0.7683550916506082
62,-1.7231623015249597,-0.6810091950351687,0.24018336660827658,1.0377049402816183,0.23400344096555803,1,1,0,0,2.868599205088975,-0.3075666217171066,0.4012832950760905,0.19574066966926518
63,1.0040849128970537,-0.4973224305872592,-1.2691494716440719,1.243306340179565,0.3181597246909028,1,0,0,0,3.1258194920016953,0.20974074690690298,0.9476464005760161,0.4857094897638843
64,-1.0666434757221541,2.5182371274612785,0.16097351354583034,0.13684768377475037,0.22502815242936736,1,1,0,0,4.69948071839225,0.49499082093601116,0.7463910093174911,0.5866574855212825
65,-0.652178693763761,-0.7142865429926959,0.252422681738493,-0.20312238876493077,0.019244563416372595,0,1,1,1,4.418223816124367,0.004924261730188121,0.8653114859320464,0.3532013382853282
66,0.704260437482948,-0.52761093595832,-1.1954404956036577,0.5308461017218379,0.5329283233655124,1,0,1,0,3.3426756609991304,0.19517459328805342,0.9680041139598415,0.5079169021749869
67,-1.582610403317545,1.157739063887038,-0.013369991738805207,0.04439956480213577,0.5459386964356585,0,0,1,0,3.32999423402854,0.05758406647745308,0.4360839261838376,0.3771561912646106
68,-0.5343401025278512,-1.0876482927486926,-0.5714810142831327,-0.7903057771198315,0.9736210423872734,1,0,1,0,2.3932181945288145,-0.03471497787111687,0.8886565771124436,0.4203735967433295
