engagement_score,intent_score,content_breadth,price_sensitivity,mobile_share,weekend_share,account_age_weeks,new_user,email_opt_in,support_contacts,onboarding_nudge,next_period_value,post_treatment_activity_proxy,true_propensity,true_treatment_effect,intent_segment
0.6945892400801217,-0.1879520179199277,1.302987936803102,-0.08998048949168268,0.5992237116971791,0.5472309839457338,16.34562302044039,0,0,1,0,3.8059088672754395,1.461114862228957,0.42006256110790047,0.3430544953285983,mid_intent
0.5890577028706017,0.8682031317623826,-0.9958210818208878,0.7037979547356352,0.721945037037721,0.30154544028637914,15.095610195199551,0,0,0,1,3.4301837386467975,2.0478011545505677,0.4995926875832937,0.4481983626441043,high_intent
0.8380117853948291,0.04264100023794583,0.39067868046051824,2.390325308617564,0.6027582057875285,0.326320086957245,7.513167704129774,1,0,2,0,1.8882736302334957,0.16599904119102216,0.2887766706968531,0.3366605497477597,mid_intent
1.5564907604497942,1.146182349524275,-0.8306583713664082,0.4845319617533707,0.6565787456018259,0.7726285681595815,8.053153053011497,1,1,0,0,2.979645060570757,1.295038517289552,0.7131128352133514,0.6576567610522694,high_intent
-1.0942036873102214,-2.1792743795188003,-1.4067323983942899,-0.7027868948486367,0.43452102702018564,0.30318711999198983,13.355840461310946,0,1,0,0,0.30834258742049747,0.13556968125276114,0.21703788472465183,0.14444964163909355,low_intent
0.11460007400491672,0.7750326393571263,-0.6011230407270748,0.5760305092235741,0.5246989827559368,0.6692763672865469,16.968726895051784,0,1,1,0,1.523464008542959,0.43761536107964044,0.5415276270864567,0.4849306982668208,high_intent
-0.9684184659710353,-1.188142458173675,0.7911025070587769,-1.5077510622958088,0.8377877805226034,0.24718091637425704,9.00709815875958,1,1,0,1,2.5237911227695347,1.373647059254653,0.5708530267856328,0.45763663081433814,low_intent
-0.8120488211024838,-1.5990704875571238,1.8836529497298113,-0.07637143873797331,0.674737855959317,0.4956798567626373,20.209658881676866,0,0,1,0,1.1260170634280189,-0.008495876304232874,0.23634063411385386,0.14770193230465375,low_intent
0.2530238466166645,0.08107356067771228,0.8234327367498229,0.13017177644469072,0.6704383340898179,0.3774196564119956,10.530124435632752,1,0,0,0,1.5642525673139853,0.5047414819739373,0.5523474384541925,0.480357525271791,mid_intent
0.08238798860016351,-1.1907919914205358,-0.7769105819800323,0.021079826629948426,0.15082859735139847,0.22105291261111876,15.68210981482837,0,1,0,1,4.063614338812728,1.6955458196588178,0.29277703352511464,0.228057475497384,low_intent
-0.1457276721878022,-2.1281185598169583,-1.0413695853318634,-0.4909883840418056,0.4913763353005187,0.39943445241362713,66.99068365640258,0,1,2,0,2.7517762499566802,1.7943168478539435,0.17988595432909818,0.14117775808015492,low_intent
-1.6713293136271878,0.002555014987859847,0.8191936872166692,-2.2549889761412016,0.7505076440989374,0.6465923094830393,20.939512118257255,0,1,0,1,2.696580581572426,2.151214393640084,0.7227046895226912,0.5556773464307301,mid_intent
-0.5626616317747924,0.2784910004164427,-1.4077836079110948,-2.5305796641759053,0.7344310152251318,0.28898054611321405,7.52290831511092,1,0,0,1,4.003593868855523,2.2630674640888087,0.742335176452889,0.6702007605178616,mid_intent
1.3911377712800315,0.5946573516950152,0.03884933529287685,-1.2211539588773894,0.23154612671441085,0.23806587200351606,25.539643557547567,0,1,0,0,3.7802950005870155,1.7251516785465333,0.6920017536594852,0.5557831118385219,high_intent
-0.4973297659009646,-0.24021418574655026,0.41178483629012463,1.4158977186097614,0.5455421391298785,0.4594471108427905,14.764046595709447,0,1,3,0,1.703872935386929,0.28886613160988833,0.2844839173953539,0.29323783644409246,mid_intent
-0.9828375489654141,0.5157071928208699,-2.532973915625077,0.18649471190469008,0.7586558587620329,0.4520157019180804,12.185975888419971,0,0,3,0,1.8595059306537718,0.5866404488165591,0.3642875498475699,0.43135555863112174,high_intent
-0.8870245526443388,1.3997290865962226,0.49623611394432854,2.0225737361717018,0.6428667327094502,0.12867469896354508,14.148244526954457,0,0,1,1,1.597823581247749,0.014648819045309569,0.4743382480464862,0.44032231726154714,high_intent
-0.008752933905380381,-1.3358243830772534,1.4930396401981545,1.6902269615081424,0.508969114209072,0.3278330733061633,8.810461030314736,1,1,0,0,1.3345425246986264,0.470549979334223,0.2851725231503087,0.2319297332470589,low_intent
1.5747100778539738,0.33449340451232673,-0.13849841167835744,0.10003585955263322,0.5965137821175014,0.3027661340753885,24.158572399832078,0,1,0,1,5.9886273304755,2.885887237794414,0.5562436585317478,0.45468747634326784,mid_intent
-1.3456056512074537,-0.19330122721644563,1.3154545547730314,0.8269485978580262,0.8764671054942186,0.4307575158748107,28.815299027884365,0,0,2,0,2.9438016786799226,1.4615054369251443,0.32832551793985226,0.2983795965379848,mid_intent
-0.2759545210491863,0.2142721127869959,-0.1331549920446419,-0.9822758717225225,0.43164109047686133,0.8573789848308783,52.49180758555471,0,1,1,1,4.096015487995429,2.161935906289046,0.5932587294672239,0.4962002917126052,mid_intent
0.5099717226154167,-0.3452167880388467,-0.20954973122981027,0.2869255637564816,0.47650683422554024,0.4982106998987913,31.89190849362097,0,1,2,0,4.094737038343357,1.7320448549394791,0.36586473321938406,0.3435143892181942,mid_intent
-0.7069361868483597,0.4376252844500934,0.8856018731561671,0.147875917556555,0.5241309513446163,0.38050878754551865,5.860955902204366,1,1,3,1,3.137321815189265,2.279533866642721,0.5879757799420438,0.5733602228234045,high_intent
-0.5925705960987222,-0.6617134121609385,-0.6201435722444173,-1.1747711387571005,0.5576599032274856,0.15997075359785828,9.11015638033803,1,1,0,0,1.3171322297247359,0.6012036748523252,0.5791830429091295,0.500152786751994,low_intent
0.641764043860479,1.6605431419105492,-2.4813196744329167,-0.8977296703654761,0.36500987154440045,0.8073058761398075,6.7265401538688945,1,1,1,1,3.619040166005113,1.4077224717195245,0.8007722985672537,0.8009402149511816,high_intent
-1.5580985501025093,2.162029617357036,-0.12743063513871733,-0.946283080432376,0.2536064692563974,0.3559835946123192,18.736664350367427,0,0,4,0,1.227477593464683,1.3002162695758794,0.7189833803762267,0.7096053900261835,high_intent
-2.0274729498770134,1.5919779748842509,-1.0928911515289434,1.8605820891481446,0.7979901987577629,0.4607849800053339,27.541571520046816,0,0,3,1,0.4965832438233395,0.49382482399810756,0.4274974351236698,0.48316159908521705,high_intent
0.1989490234504354,1.453044339769473,-0.34371429982468266,0.3321904749371671,0.709151395063532,0.54195051456289,21.033698701842447,0,1,1,1,3.9842008547872454,2.563896710451963,0.6795028351635456,0.6018608348740376,high_intent
1.0795120417372432,0.40046391759443334,1.8577266938298784,1.5060277105643147,0.5993385129920636,0.3306381756476901,14.00133491996223,0,1,0,0,5.436284658682346,2.57112847113841,0.49421162097464955,0.37967682634904437,mid_intent
-0.020978088799116258,-0.20254086665600834,-1.5928822985340956,-0.714438250693983,0.3532930050222983,0.4782269979642463,14.990786004871104,0,1,1,0,2.6336406274039708,1.6376471637652008,0.46324301471361123,0.41864229391068974,mid_intent
0.8187419230019338,1.3087811807613912,1.0233971172839604,0.11622389400927115,0.8504811213138048,0.7282567354471361,26.2912729765273,0,1,2,1,3.8815919308232476,1.5403604333644512,0.6846998917505932,0.6002751765185907,high_intent
-0.9720499250638005,0.41026686980603033,2.9588856003433834,-0.4888014247121169,0.7788743986940445,0.5231152965201495,13.274303172476627,0,1,0,1,2.72352737702514,1.3389180127199576,0.6950508391612199,0.5079204232033331,mid_intent
-1.3058920719946578,1.0336791615496868,-0.29570753761857405,-0.4089118748492411,0.7909834351542162,0.3657846447457827,11.095699505338791,1,0,3,1,3.2214988609469786,2.048646748577764,0.6382592781770782,0.6508891325140793,high_intent
1.1677674048911648,-0.46741453710950515,-0.7435926860777897,-0.010653685376966779,0.6568251083620555,0.1679024134316221,9.01051338075527,1,0,0,0,4.465805783498019,1.9070905045576032,0.43629279553094397,0.4114741902617695,low_intent
0.12110699974819955,-1.683370653929618,1.8054284432999563,-0.5765681739707246,0.797525924721626,0.33130276077875076,41.164872303135105,0,1,1,0,4.864193241957158,2.614191845070577,0.32337719049633057,0.22082323587696195,low_intent
-0.4859964740559648,-0.8466739336153816,0.7305404146671888,1.4850727412315365,0.9296799285197992,0.24969126028243724,18.573936844005996,0,0,2,0,1.2869318259229008,0.5401326017614698,0.19470593914908127,0.16954848196074637,low_intent
-1.1518323995544857,0.3909157582410056,-0.5564333545088695,-0.3684571417707295,0.8286540443869532,0.36902483768860805,26.308632068558154,0,0,1,0,3.076803854552999,1.199192202940123,0.5016424028466078,0.4499817964354627,mid_intent
