x00,x01,x02,x03,x04,x05,x06,x07,priority_score,priority_segment,true_m,true_g,treatment,outcome
-1.374996046345663,0.39509305510893244,-0.9502225646926974,0.18022984941321757,-0.1470553301890387,-2.2887905036473133,1.6051553869264454,-0.15822252840746948,-1.582610134038806,standard,-0.2541348725315685,-1.2201381036324834,-1.337362063660227,-1.6131222156303318
0.7881095707939278,0.36967341656521824,0.6212542967125488,-0.13730344917493845,0.13988249960959345,0.10341630987052905,0.5752116812428691,1.0414838710173875,0.6320272373662978,high_priority,0.2830257537712449,0.46342467501215695,1.6365334241387997,3.1924870578564866
1.671797618367758,1.5878339169475426,-0.9541228703070102,1.2346500016300945,-0.3838397438527343,1.5186118003325395,0.5062032894962156,-0.6748745712917039,0.25728427512833224,standard,1.6708233272393256,0.5326941327838732,2.3432773829183695,2.528615391329751
1.879987035369313,0.386941586739173,-0.16828945760969943,0.9677557853872821,1.4453405108280548,0.036413111532730885,0.0005534836665717978,1.0791466050259126,1.2600319976429541,high_priority,0.9541855761650073,-0.3795982777065645,0.025649089611700093,-1.0904812281353522
-0.7793042929075169,-1.5006725722719139,-0.9743237662529485,-1.3891777330490318,-0.37838088530126046,-0.2548928749415915,0.0005009880431179012,-0.29166057203060075,-0.16540427806594116,standard,0.7639603523075525,0.17688971369049195,1.2301421347662385,2.837499963888882
-0.9566165915681958,0.6819170705368607,1.1348515690342071,1.1478327441445406,-0.48862398015902936,-1.4229219427011188,1.5557138773108166,-0.1277299467779978,-0.765796337812725,standard,-0.7802212381226595,-0.25721679904221584,-1.3859641882651634,-2.3077709744099018
0.0008064966245313152,-2.11018896774584,1.5426070597982704,-0.3043726109920996,-0.6393132371413058,0.9726130264614612,0.11644658825433629,-0.8407040108573024,1.5185217991120261,high_priority,1.1351337856875707,0.17639883856378558,0.5918764936672739,0.8467098581140465
0.6515110049664764,1.2022054355136993,-0.5089842670332627,0.15762095098739537,-0.3290859191217492,-0.9001373887203598,-0.24645732061917647,0.7030495938061463,-0.23258919389364732,standard,1.0120085418110198,0.9265685525724436,1.9880121852035235,1.5376459990553248
-0.40865166337470704,-1.7030749487232772,-1.4433091456643405,-0.46452183615552534,-0.7423465011491296,0.26942369814589623,0.1966474185428243,-0.5096391026719909,0.0916233999625709,standard,1.2786990469384194,0.2776034085520289,2.6713748968676265,3.528718302803369
0.36671682935430816,-0.5633605958660844,0.4421510060181484,1.117658330781694,0.9998942025013016,-1.3570671256578555,-1.5376734349609105,0.12598308224092128,0.7076990632219333,high_priority,0.4170755208378619,1.4374835820828267,-1.785636229739218,-1.6999468788052334
-0.8690038791252858,0.5635129405033613,0.1088809080049159,-0.07757599593619047,-0.6145809964948279,0.20719322291225112,0.3843131017978549,-1.1377091428843997,-0.9442953011504345,standard,-0.37019927352932225,0.4303227173981885,-0.99045983447805,-1.0836556890274194
-0.7285221147158033,1.1576019681489018,-0.9210405108161471,0.7358039390422291,-0.0014285619433889482,-0.4552160002532367,1.045089168052634,-0.3940052926451002,-1.437930829091938,standard,0.3456561608647691,0.6649832495326833,0.12845207712852216,-0.12980460773719205
-1.0891596229600589,-2.737853850749216,0.19070638406488694,0.7411108396625558,-0.2510955616470483,0.027876886957087187,-0.05484035695603979,1.2962433038969559,0.5548111422260269,high_priority,1.9973726904995188,-0.6505400711369356,2.2361455528107017,1.4629190316307334
2.317630502853393,-1.3234868158733701,-1.5283689307707646,2.061542142300745,-0.07508559933268129,0.08267272672716833,0.6834063525615193,0.3881580591589586,2.05733713098817,high_priority,1.480924215051402,-0.8818605730263762,0.20384680336048566,-2.510004227264816
-0.41031147565411885,-0.6560517495132558,-0.3832411832744543,-0.903856507766268,0.6951046087537279,2.2595756561200004,-0.4895822987549436,-0.02228984056153698,-0.11519566074900346,standard,-0.09937822721517277,0.12698569463305653,2.0495052388802404,5.63671345183098
-1.1722451508127516,-0.9967975718335655,-0.6855791636714731,-0.829312783438576,0.42099928556066096,1.3804401718919996,0.2577933180672497,0.04394499920523524,-0.6450710838348606,standard,-0.0693669144952362,0.20322845839135056,-0.9379760198809064,-1.0910687154049004
1.570717928886616,-1.0325956320089784,-0.2118067622330435,1.1487843950178998,-0.8147677006546784,-0.906156292900901,1.2624039729822318,1.427944527748182,1.709330130443869,high_priority,0.8495323515461091,-1.1234654262612593,1.6021218325312805,0.8432692539697271
-0.8459585493389827,-0.4378154455026476,-1.1979342430124875,0.33710847467095906,0.522377550888645,-0.5126610798080267,0.6220734145523519,0.9183791735007287,-0.8172393896236086,standard,0.012524487711191676,0.12470815435690527,0.3068679211805784,0.26403199418393697
1.0630132681289235,1.5130006826459976,-1.7847771597663116,1.0867406626975713,-0.6753490584121244,-1.0650189091035296,-0.3746265150832418,1.3537505018975615,-0.4415228747497535,standard,1.7141519376914984,0.5603087957031445,0.8153392635475997,3.3909551747500015
-1.5057376773474076,-0.9623332438940272,0.342021848273087,-1.074951977084589,-0.026898224308129198,-0.3856920751251041,-0.501773627371908,1.476456898914661,-0.6208169654489863,standard,-0.37142450875055005,-0.5471460497566513,-0.3808593667604962,-1.9707939250639517
1.0963970335795907,1.2706128695546963,0.6199916084945089,1.1249834802361751,1.0043687048235406,-0.6681364764652445,-0.9542629936979999,0.16411272231969692,0.4278086746346772,standard,1.1387825026263338,0.9327411143751798,1.2602225661866067,2.780875811653402
1.3180047909919024,-0.015466029846641138,-1.7492206495015246,-0.9411834780267592,0.9575245829397213,0.00242791993413,-1.463524274004547,0.5537030021874844,0.5373706528663851,high_priority,0.9255394569596787,0.1334809580992573,1.6174845065499386,2.2977112106711903
-0.1880219702166562,-1.877452768698385,0.2070516383119748,0.6557441729828483,0.4559145979975593,1.4928614513730534,1.2979279235168177,0.21322813816638572,0.85042429966946,high_priority,1.1192176353595689,1.082494891353895,1.3909845573704218,2.677103536700646
1.9635900084588205,2.2249754268442428,0.7625649462317741,-0.4742445085124301,0.8453270657689761,0.12549324051340788,-0.734164444322876,-1.6579481767710096,0.6871537772144674,high_priority,1.978038645806939,-0.33658430843511333,1.344654793602415,1.1790624532742462
1.730850221690973,0.14323597238435898,0.4078126498029353,1.0497407402885897,-0.7105874089550039,0.2704637523683983,0.22224850151284178,0.1950338883471589,1.4354059861014794,high_priority,0.3279817021427942,-0.07525171526944897,0.9134022155084516,1.9582864451446482
0.23979842853671068,-1.448692555343667,1.1446849460057102,-0.9491360766500089,0.5057301284570079,0.82451030898558,0.4708344582703927,-0.6072893111902892,1.259590504302915,high_priority,0.43764581272214614,0.49645864088247893,-0.3229027203492229,1.0609753124970487
-1.4706942984863083,-1.4705568769628812,0.662003196135991,-1.2802789087032822,1.757054441124911,2.332010263704929,0.23092471180057556,-0.6439056768459754,-0.2426760414668088,standard,-0.48861315694865126,-0.1552066563755555,-0.4405523893515169,-1.289928244206822
0.03802454725767377,0.46008736088450936,2.522840104299973,-0.3376631004444911,0.7110079047313439,-1.6944131968599476,1.261391066076183,0.37497973113928545,0.5572279886538762,high_priority,-0.7079708942131269,0.031394536167063114,-0.08260198382572537,0.0818993855957264
-0.7600970624525942,-0.9253393523278728,0.8209798882483267,-0.300700034367816,-0.21424404132253308,-0.5037419010453561,1.3674834312843887,-1.469824552874054,0.10088599267635892,standard,-0.34711588515414227,-0.3591398515203248,0.06565123655724697,-2.325286831556674
1.3486172799660336,0.2307197853059605,-0.04899727364022302,1.0740884426827755,-0.22036621462083575,0.3295595764582156,0.1914655170390333,-0.358570444821503,0.9488347492277799,high_priority,0.5712434481454839,0.23348961505655788,1.0034918351793536,0.7854329443902681
-0.40016957955883603,0.30530589298953126,1.393768981823093,-1.685205748817748,-0.15054281407331843,-0.4071129985382032,1.741634445932243,-0.3126973343456379,-0.054657915594906625,standard,-0.5685121983954472,0.5099496947047945,1.0549914189079197,2.7113118111148085
-0.8669609162493063,0.37343768508991004,-0.025196648403597144,0.40482329459855876,1.4086165814389853,0.5577646723080444,-1.1644317640510826,-2.5796143548855914,-0.8878465700654793,standard,-0.287002784876557,-0.9795970428337795,0.200320598305053,-2.195642480089465
1.1886837233473697,1.2709317873742683,1.545949038393113,0.02839325839803651,-0.5200454348251355,0.1912377282877487,0.7376516418883718,-0.6001564168890792,0.7792657965086955,high_priority,0.6553331680191021,0.6004273638725739,1.7459090961503525,3.669729472666977
0.2749476612060967,-1.5536224316527427,-0.08104761741384456,0.25266117736291666,-1.0638929470822058,0.8443702694926832,0.6657979941646632,-0.15483224003636423,0.9724550595670953,high_priority,0.9782612659977614,0.6016233272794329,0.254486601867809,0.6282716543089347
-1.2311925377860216,-1.0665605017785231,-0.33323623653749024,-0.37244797431209214,0.27067775996426285,0.16766207533060268,1.442513731268905,-1.3540381219507653,-0.5516446503008028,standard,-0.08778088299957634,-0.2700912052614523,-0.43662419608087655,0.36822412778391334
0.9426486479599596,-0.4771358827878502,-1.4410391939047098,0.36205376804311074,-1.2479201279769943,-1.7124509441839408,-0.24533791258786092,0.2937383250604243,0.5603751015904799,high_priority,0.9070998930568646,0.5016288619131981,0.6846646308721065,0.7347835730712635
-0.055226306786396916,1.0486755443002402,0.05068481605512396,0.5477487694828218,-0.4578157942202636,-0.19678630752218118,-1.8291082955964075,-0.9844658284950184,-0.5533133727627004,standard,0.2864241437007033,1.011092011655741,0.8580268898098813,1.0028609370910118
-0.1977757379673148,-0.3488287771814283,-0.2658059386735603,1.7829908568462398,-1.366381776620931,-0.7183138843837373,-1.0621013293660109,0.197495537284916,-0.06354798338520577,standard,-0.48281228056972936,0.9945655974698447,-2.288326674687817,-2.0919394541643745
-0.26375671398236844,-0.5585353892646536,0.8053528951378081,1.4488571063908897,0.9130791374321485,-0.11536170687407163,-0.9843292638775581,0.3847841120902103,0.3098681919877745,standard,-0.024260513790112737,0.6485098581254425,-0.14733895166991456,-0.5431559256627813
-0.45527906153542685,-0.2524863327179644,-0.7563535843934169,0.6219922812515688,1.456635978321423,0.9532846742313001,-0.008134068270023645,1.193020246571725,-0.4648861581873843,standard,0.16659383413753465,0.36762800696683795,0.42476081529721776,0.10497956986152712
0.8846226800225071,-0.7663619024723857,-0.003030906547080399,0.1344374131290001,0.5673767396784696,-0.7231004604866662,-1.2782306955319838,0.37796689407170836,1.0899698232900743,high_priority,0.6859288896993097,0.6564185875869553,1.2568927012038689,1.2173734420547708
0.09944330892568028,-0.26012888265851425,1.3468252798147273,1.3508966322202671,-0.4810651258624832,1.5307344678201908,-2.566176813118214,0.35321372785399,0.6136666724142196,high_priority,-0.45077027840708994,-0.8651906575429272,-0.705749049108473,-0.8576512604651495
-0.01746879801603066,-1.315477312879619,-0.7222033139898208,0.23045324152611957,0.00386247283100059,0.050007518870027835,-0.9947611097831393,-0.572347720450702,0.4271026238300387,standard,0.8120264685773064,0.3855940147139959,0.30799792071754395,0.675355790502598
0.08458268290400665,0.002381295971480837,0.1955281722534687,-0.02598795635084435,0.8354057971197862,-0.07065789719440264,-0.9007378457574389,-0.2129646422346162,0.1251339500135055,standard,-0.01230944586866609,0.8141222466609439,0.7206960413443992,3.8153241713823034
1.7315688198793442,-0.2807007703464753,-0.8004188593930182,-0.6098924551612868,-0.5229597297122806,0.5953842544856797,0.46998412170864906,0.8007499708214967,1.2854797832588079,high_priority,0.9237553693524098,-0.21455146557239468,1.1855562226965057,2.9057537046955177
-0.11533356959182682,-0.3031297719279533,1.9653977390044122,0.9631618250276005,1.0530181245039498,-0.8754202203776922,0.4058486922244266,0.7770209597328103,0.6489173519918388,high_priority,-0.4236600984421016,0.4560351444439944,-0.5161388514795505,-1.3340412195280182
-0.3681369073167343,-1.8463734161791774,0.9130532012834448,-0.6528817683086088,2.883661737763446,-1.483891729436332,-0.2163999897428504,0.9987543559946762,0.9025931426212346,high_priority,0.3268025060287351,0.21374981538316945,-0.36037032637425787,-0.820621168914613
1.2899779922611838,-1.8495371195625974,0.8121646492013643,-0.5253434797023685,-0.3560927183983568,2.5166603749494034,-0.498128705452476,-0.0011420189329930646,2.200400348350655,high_priority,1.567537826721302,-0.7421192339496666,0.9268757141901646,-0.15114383078129145
0.16547561739152167,-0.37433107203791377,-1.5557934012118795,1.6457780229047516,-0.5903636803363312,-1.8418321880938229,0.941151270750309,-0.9175357949446089,-0.14719199043138959,standard,0.42029270133439023,-0.16626213873230183,1.2227962804664685,1.067359597537541
0.8203584895370702,1.4380002532420502,1.3346604623139169,1.7527785622655319,1.4268429429452834,-2.4249774523764422,0.04900659232307897,0.1353948395095681,0.3376848037028062,standard,1.2623696717851218,0.8538650024972041,1.5325871764206593,3.751501536975331
-0.577801168629307,0.35218150474290977,-0.5523158633257708,1.0841242453293614,-1.1815885877171097,-1.502880170859334,-0.4523329957270617,-0.8223932377363158,-0.8040264462726318,standard,-0.3748018977830042,0.8948326759158425,-0.6384304275018625,-0.9232758902354403
0.6005674823350429,-0.4916599711684251,0.08675812417045917,-0.08757043038680633,2.242105256210903,1.0346669030364184,0.19245816002925173,-0.4148287592919502,0.7523114087033846,high_priority,0.3583759203348586,0.5823325085842878,1.238773397042189,2.0092463270763345
