engagement_score,need_intensity,content_fit,recent_activity,price_sensitivity,tenure_signal,novelty_appetite,seasonality_signal,encouragement_score,exposure_intensity,weekly_value,true_instrument_nuisance,true_treatment_nuisance,true_outcome_nuisance,true_structural_g,latent_demand_shock,instrument_noise,treatment_noise,outcome_noise
-0.7931224751578991,0.24057128353827487,-1.8963263495990657,1.3957717101086942,0.6382947409282153,-0.29204748521936347,-0.31194932819017573,0.30383536777881237,-1.15530544875765,0.5660602373880376,2.5760623860812064,-0.6092252761423145,-1.0648491947623582,-0.7862735171954933,1.343424872329223,0.7685800285599812,-0.5460801726153356,1.2112105460294527,-0.8602079967240683
-0.2676603022043396,-0.2259088611632136,0.7200678200091131,0.5147052057737699,-0.06412793563418305,-0.08547656318586194,0.16091632266564457,-0.6140183945189056,-1.2649574890098034,-1.3451760617449566,-4.2825836074862975,-0.44429942951002177,0.2536957664127179,0.7468876265359166,0.23949609371048075,-0.9489170432642574,-0.8206580594997817,0.18994212217103573,-0.6455812736265428
-0.4037502646562769,0.5482601802064181,-0.1304827931408637,-1.3744261756767235,-0.47727871963320684,0.6566216052935377,-0.23228277208327797,-0.14873281023632337,0.7404716059114013,-1.8814222347699197,-4.0568198011440995,0.06228557582722343,-0.5329744757947793,-1.4124784069450018,-0.3465294553554431,-0.25320723765236436,0.6781860300841779,-1.6337175612464725,0.36906317081663886
0.6418366281712384,1.8246103049154356,-0.7131886718682877,1.3482068134340977,-1.2300127753398604,0.17497762274037393,-1.1695295195123863,1.351458184504187,2.9662366556670126,4.111387962496033,11.641069946066882,2.0683777226818965,2.5358063269149884,5.56180594246988,0.4901932886399027,1.2854890092356666,0.8978589329851163,-0.6659108180773209,1.321239470890329
0.8339229967182518,1.1377167846550682,-0.8855331545554961,0.6845550254847351,-0.5190133298294971,-0.45738531115194264,0.5065370793987306,0.8767181724687065,1.6940211365652706,2.64001513264327,6.837625817341169,1.50526533875,1.5061791076599487,2.50603880759808,-0.5063194077218169,0.6699000406746389,0.1887557978152708,0.20300855006450652,1.2265399089331472
0.20442021540537625,-0.6279871010105986,-0.8258165208830098,1.4443170258252331,0.5939459107122969,0.7197279364283922,2.1834881427128314,-0.8158629486356607,-1.8343190507688636,-1.5270003777735588,-0.31980736285998046,-0.5320414163661954,-0.6269558614808475,2.4848929418414696,3.7388046648031645,-0.39500354521640785,-1.302277634402668,0.6611455499484253,-0.5108568405955176
2.5594577984058473,3.15090813353985,1.6184131202601322,0.8271065315552476,-0.663821954890323,0.9944856278202228,-0.4426921491035081,-0.021650789789891167,3.0326944115058616,8.468528903478193,18.109706058280405,2.0846803774342613,5.140205586350569,9.947212586169968,-0.33319858653117024,1.402220961601926,0.9480140340716006,0.9099572823245495,-0.24692936414721728
-0.29043317738973956,0.2838299564910305,1.2880777154433913,-0.5555840578664938,-0.9854038336302882,-1.0029565517494774,-0.9682773272178793,-1.4311029837963556,-2.366479673111256,0.05249883868253158,1.675809820290836,-0.11425475403285737,0.7213771886065797,2.029708786342043,0.5869544091288834,0.6535441095938231,-2.2522249190783987,0.49393710525969414,0.16692759680461072
-0.9129340749393138,1.2932656165144563,-0.5933119682389986,0.25710765788638085,-1.216893966089114,0.16965057990044394,-1.7407814485295512,-0.6987558974796816,-1.031224153648339,-1.35200751239298,-0.12070762293835224,0.20015254935829183,0.3127606391820329,3.3937806501050174,2.768259371740952,-0.8823787289593269,-1.231376703006631,0.39663758428384915,0.9180214413058146
2.25453892712826,-0.5829696909767876,1.1199763853913791,0.4550541251212029,-0.15298577722473797,-0.6521068213049493,1.2869093984134494,-0.1773834594028799,-1.2574844231362419,-0.9991359756593793,-2.388292068099371,0.36703396225200546,1.3843657140799979,4.586983325611452,1.8182518974514557,-1.2626435809732177,-1.6245183853882474,0.4493790559598333,-0.6299675380155458
1.527424478271748,-0.7190790299943703,0.057338987391204396,0.4654991267904626,0.37316017302818355,-1.2338015118488639,-0.6640627324429782,-0.19598021336613813,-0.7571994686835353,-0.25180654191623164,1.130637313552545,0.2960609936494157,0.9621449544099006,2.5211663778109434,0.5968764689911422,0.815219784318702,-1.053260462332951,-1.256182855309631,0.018349197995488675
-0.8536993093242442,0.6773251088800409,0.588019181358798,-1.957084454178259,-1.8052540712733376,-1.2815632768197962,0.11725953014640239,2.0331725300388053,-0.12780902727564936,1.5206096860535063,2.558656874018718,0.8419549638207061,1.167708019463301,0.5147083451695778,-1.8207076937570241,1.2559046929742492,-0.9697639910963555,-0.2670893378982791,-0.2317356705490824
-0.38235645046791567,0.2506505498829739,-1.063111704919622,-1.0468362159236777,-1.9572278146894229,-0.028344247724271864,0.9472166828226635,-0.3567143204291217,0.7967279910737501,-0.6722272376662032,-0.780194161582594,0.41015767066636816,-0.5582055906294967,-0.4189141685490849,0.6974970127099085,0.6370822069168915,0.386570320407382,-1.1752509573374064,-0.9295894576062106
1.3964530866462435,0.19785485277357148,-0.036412487563218514,0.517253892693522,0.48737756978225144,1.147806370547824,-0.8019542644400708,-2.2880491588369907,0.9886246917992344,0.16891714276427605,1.7257973168252287,0.13431278362188082,-0.042618220459045536,1.2689107651040616,1.3541472060221527,-0.5320047025840261,0.8543119081773536,0.09717564924420098,0.6988217035045566
0.11474669868174449,-0.6116751553220791,-0.02717720736553576,1.664300022039085,-1.1028418050923654,0.7647973366547646,0.9458675444085191,0.4607362389115478,0.5565647545244029,-0.3885980400548432,-1.2227717669730178,0.3175209168207005,0.5172954235672386,2.034564047953607,0.99997320081913,-0.9465733801192683,0.23904383770370238,-0.02052133853307049,-0.26233216253337616
