x00,x01,x02,x03,x04,x05,x06,x07,latent_need,post_outcome_proxy,treatment,outcome
-0.44248603185450897,-1.0117956871990932,1.2017356317246968,2.003726154697166,-1.7653365810386648,0.9899688186898254,-0.07372320006052337,0.5500820388432522,-1.794300655466155,-0.76604898377659,0.9590500095742772,-0.799114997050053
0.5546992540959941,1.4225432024234717,2.628655883191501,0.815418123935494,-0.014837501347387788,-1.1699049605047198,-0.24972853722804345,0.07789434163220015,-0.9936450580914615,-2.15380563417883,-1.0565839095332072,-1.5986173648020714
-0.36699552005441444,-0.303584388164812,-0.23420021737307695,0.274318626787938,0.2547701102811752,0.34729575638051063,-0.39385000196618625,0.15154989588488055,0.5856880843946771,1.5122513082489064,0.9098316258015811,2.7480312879559174
0.28650967156736706,-0.12963585028253954,-0.5459278071078907,1.2103610657379755,1.0647703211229738,-1.9401937123594892,0.587671504959391,-1.6056017403683496,1.5302248664079712,5.508369565845495,4.771020106894969,6.434807956355785
-0.10477124793358049,-0.21186832684076723,0.11798678767802986,-0.02190939211766738,0.1216933270216731,-1.5119956331851578,-1.3078955481957293,0.5958204207966996,-0.0641730965644741,-0.2755252279081187,0.8303922363739753,-0.18656342694908234
0.5046371285382573,1.0698336733081963,-1.2282677727264886,0.45565268952468096,1.6697492945151224,0.9785306383656125,-1.752977446656763,-0.6032981046936776,-0.30687784922574646,-0.09692939384346519,0.5065625268600595,-0.3456449047959379
0.07713564597133186,-0.7767502543121734,-0.7297528540639513,1.2666348480071579,0.5961271000418329,-0.1260724702522709,1.0077306388261889,-0.07817742876627996,0.9095239140386919,2.674810041549647,3.706239457001907,2.959542598667313
-1.6005606289128036,-1.0094894210994398,-0.3735336607564378,0.3030324493912692,0.30566616575639455,0.06227135176257199,-1.1638053629357044,0.7035220956486185,-2.1374347680436676,-4.845378633313525,-2.0877319100953593,-6.467194928274672
-1.3900941054684777,1.5193904416088324,0.7797956818675328,0.4599651441125847,0.3306742868248173,-0.38757659122711713,-0.6531203741757339,0.15260912062166074,-3.6176955300804248,-5.130684914038132,-3.7859999347724216,-7.351599944651362
0.6458704309667123,0.1288364794482409,-0.6339322703591547,1.2076497471549088,-0.3752113303745637,0.3942929349223096,-0.6460503415930433,0.5071207762822708,1.9058872010372825,4.765299080989454,2.2879379269518374,6.625981533919168
0.5292243488789408,-0.37065517363204553,2.013641935132996,-1.1643480842458953,-0.7314295406197722,-0.2096560496549978,-0.21436096106587568,-1.6174701732424652,0.36352911881930694,-0.5168660187784835,-1.414527894966794,0.4963792695780074
2.5984410480658755,0.7217105965918411,0.1082809218234639,0.049200943763308115,-0.26540906605217696,1.6031662135114253,-0.9456759328562989,-1.1345487772831058,1.8236464981617027,4.528164153950853,3.223216596414892,5.858498632223656
-0.9437588780027104,0.6030151752098092,-0.7709273073646487,0.44672630475628194,1.1221860591856458,0.6712045919171017,1.8256040906235227,0.3733267207698973,0.3986948033614975,0.053859087690854235,-1.1044104596899642,-1.1314720652407155
-0.6021645057606596,-0.9004983160514319,1.5509901466849163,-1.757238491242725,1.0455784216943018,-0.08636306293012376,-0.6453059892397512,-0.8081349773636486,1.240095616692039,0.8474346566130377,0.895263437004116,2.472815178736177
-0.2507384686004061,0.20903935805593613,-0.3570005093867253,-0.2969891593638821,0.11367032325548591,-0.7718254092556843,0.239019970445514,-0.6953902613417681,0.7605949155532568,-1.3646290183791656,-1.428835354126699,-0.07071068616774445
0.3345514776981992,-0.3861415314632574,1.6710156332896535,0.6103565964891636,-0.3238323349890351,-0.24847142573783146,-2.3410632650237897,-1.3240269246768994,1.2917938974396237,3.7982370541313424,3.317037165488203,5.352436416488396
-1.852602858840065,0.8312094934478323,-0.7834883098547065,-0.391009359094622,0.2990573509856724,1.191376182875136,0.972439227026365,0.1525339126998266,-1.1497925973726597,-4.733389909463531,-2.4650179095893563,-4.176065343847616
1.1778927577095895,0.14033801768703202,0.10651555430749934,1.3391745038399552,0.48457781346100154,-0.1595317099197551,-0.726763279067063,-0.7759040999806773,0.5104877979740564,2.1997511120895736,2.2831370087100678,2.2663134063902
0.9179080295869645,-2.614552678520009,-0.5297873765500821,-0.7952793329575353,0.37460971767368234,-1.1218836905103364,-0.9516494714816028,-1.0633289364404348,2.5566959459329484,6.8680475972545265,5.505102347497591,8.410884749237086
