m0_x,g0_x,l0_x
-0.6654874676348983,-0.8154654949139734,-1.4809529625488715
-0.7611651732943023,-0.9050925285290659,-1.6662577018233682
-0.2741992463432219,-0.35108679014761746,-0.6252860364908394
-1.8600563024983217,-2.126932818676663,-3.9869891211749846
1.7828321689200044,2.3277044315495807,4.110536600469585
0.4376318069923577,0.5443666022896924,0.9819984092820501
1.3087967468327542,1.5712802428191253,2.8800769896518794
0.22186065702805438,0.26405805444346464,0.485918711471519
0.11579210062394307,-0.01807107593472168,0.09772102468922139
-0.7663105812769011,-1.0313459752846108,-1.797656556561512
-0.6624933424730437,-0.7459619971565608,-1.4084553396296045
-0.25201791969781817,-0.4569021645350656,-0.7089200842328838
0.3257916668359644,0.4421543539875594,0.7679460208235238
-0.1616959242566598,-0.26727857515361353,-0.4289744994102733
0.10990123537131055,0.0648636447189288,0.17476488009023936
-1.8673301847640098,-2.291417290765633,-4.158747475529642
-1.4412639325072858,-1.524020678797847,-2.9652846113051328
-0.22840368202574135,-0.2521444596366398,-0.48054814166238113
0.3227766268345771,0.3066338586742119,0.629410485508789
-2.7750741161410226,-3.3429172081221177,-6.117991324263141
1.1892283435644,1.3222216305768866,2.5114499741412866
-1.7981286688151012,-2.151284893636674,-3.949413562451775
-2.6918495238279023,-3.243870516629782,-5.935720040457684
-1.685366984322762,-2.1524058909857366,-3.8377728753084988
-1.2491475797874945,-1.5604469539388615,-2.809594533726356
-0.836174983818745,-1.0644583238206111,-1.9006333076393562
0.4950307905198446,0.6333623104358878,1.1283931009557324
0.6253962096529428,0.6575497206209061,1.2829459302738488
-0.33606123415726613,-0.23492074551762077,-0.570981979674887
0.9815852141425768,1.1674461898502841,2.149031403992861
-0.47585572883945987,-0.6953871021574956,-1.1712428309969554
1.0206899679793375,1.3406851513560907,2.3613751193354284
1.8673201967010313,2.3330271167032706,4.200347313404302
0.18798122490623448,0.2154980600651668,0.4034792849714013
-0.2266211769000681,-0.3035355026269697,-0.5301566795270378
0.34395611977114554,0.20235474966435452,0.5463108694355001
1.9014827079716383,2.2633626130625655,4.164845321034203
-1.3885167744456464,-1.7995073120308778,-3.188024086476524
0.4250077081164275,0.5543924381271188,0.9794001462435463
1.2243140363841816,1.505691431087427,2.7300054674716083
0.8311922752313619,0.9544139952732575,1.7856062705046194
2.095473775367317,2.6258591421075588,4.721332917474876
-2.101011043407075,-2.4390849666343235,-4.540096010041399
1.8130725228995084,2.326313653268892,4.139386176168401
-1.3497128531844442,-1.7607545860233,-3.1104674392077443
2.468789550949901,3.0318066223717874,5.500596173321688
-0.6509830944059454,-0.8228858350188568,-1.4738689294248022
1.0887086867718685,1.239449594363529,2.328158281135398
-0.4451538984157096,-0.48697838128336557,-0.9321322796990752
-0.07670417111956446,-0.11269773117405796,-0.18940190229362242
2.2203131003520733,2.76277832791435,4.983091428266423
1.2610834040073113,1.5552236311551701,2.8163070351624815
-2.639221640408076,-3.1781280480063248,-5.817349688414401
-1.2160784819198796,-1.4288607096036463,-2.644939191523526
-1.3146002082284156,-1.6775223131135795,-2.992122521341995
0.1342134682421383,0.23161465263348735,0.36582812087562566
0.48916176169677184,0.5154912890946368,1.0046530507914087
-0.33816470864613185,-0.2086707525641604,-0.5468354612102923
0.8709512044076418,1.1154416773378646,1.9863928817455063
-2.865544784454742,-3.51775912944012,-6.383303913894862
0.6165358953141644,0.628977363487652,1.2455132588018163
-0.3388216546629332,-0.404219399636787,-0.7430410542997201
-0.5717438843751597,-0.7792422158908141,-1.3509861002659738
-1.3795096950582617,-1.8006050149350874,-3.180114709993349
-0.5368004319590591,-0.5942120576859442,-1.1310124896450033
-2.0742052879147006,-2.5108541819289707,-4.585059469843671
-1.2062254986575809,-1.47123341904259,-2.6774589177001706
1.2756770931828676,1.568726506354948,2.8444035995378156
-0.746801246702985,-0.7343758696255642,-1.4811771163285492
0.6504300453641321,0.7787334552438976,1.4291635006080297
2.389498956802322,2.8960302275370946,5.285529184339417
0.14229079551924617,-0.017458024006195227,0.12483277151305094
2.8778536791235,3.604392446887817,6.482246126011317
0.5488996815559868,0.7041622741523343,1.2530619557083211
1.3712624063002572,1.5151014950068893,2.8863639013071465
-0.35592301018416617,-0.5115628609145674,-0.8674858710987335
-2.8541937751955153,-3.451224673334817,-6.305418448530332
-0.01606383005348544,-0.007459896127705701,-0.02352372618119114
1.66806090358002,2.159227728337865,3.8272886319178854
-0.7886345455413752,-0.9938409240299373,-1.7824754695713125
-0.31326540714026196,-0.31673627897727474,-0.6300016861175367
-0.0760953052588122,-0.010331151878932826,-0.08642645713774502
-0.5652097027080165,-0.6345176681416445,-1.199727370849661
-0.743234900704953,-0.8713779151360481,-1.6146128158410011
0.8954013798966826,1.0320240583750004,1.927425438271683
0.7293770507460547,0.7943589794197312,1.5237360301657858
-1.4867491879243784,-1.8752385921033268,-3.361987780027705
0.009039338209285042,-0.16746861313846706,-0.15842927492918202
0.7690299652335778,0.8969351809889019,1.6659651462224798
-0.1666806477447642,-0.1779626522189569,-0.3446432999637211
1.504498106107449,1.753905920838579,3.258404026946028
-0.6104990564774774,-0.7675620476055176,-1.3780611040829949
-0.4837406566266747,-0.5368269172995376,-1.0205675739262123
-0.7003756136073632,-0.8680940772596623,-1.5684696908670255
-1.2544400688267818,-1.6106356406906372,-2.865075709517419
-0.5955397222037877,-0.6836475789206087,-1.2791873011243964
-1.141986158297793,-1.469984918045005,-2.6119710763427983
-0.34811786536382067,-0.35905826114880984,-0.7071761265126305
-1.3589962124293302,-1.528404969733862,-2.887401182163192
-0.939451083060985,-1.2365450887431462,-2.1759961718041314
1.052753921172553,1.2060931236414496,2.2588470448140026
-0.9215172329716572,-1.1564877351585632,-2.0780049681302204
1.1030380653557597,1.317459356786923,2.4204974221426827
-1.0368644994987752,-1.2476041295450573,-2.2844686290438325
-0.242359104585589,-0.2528128106495017,-0.4951719152350907
0.49741662471975845,0.5135574607095932,1.0109740854293516
0.7078628234386565,0.8604409144833574,1.568303737922014
0.8833079304260959,1.007782939667442,1.8910908700935378
1.014617500157447,1.1831228250577062,2.197740325215153
1.0931435999518726,1.1263332005610844,2.219476800512957
1.515748247522665,1.8799570642309704,3.3957053117536353
0.15391156266196437,0.21418367380500658,0.36809523646697095
0.1314530638241883,0.1867509142250829,0.3182039780492712
1.1994254794159476,1.4406451216579557,2.6400706010739032
-1.5200993303068187,-1.739523231692942,-3.2596225619997607
-0.12823911488542938,-0.02717363848866272,-0.1554127533740921
-2.1080726324741272,-2.524464147323231,-4.632536779797358
-0.13623565070622778,-0.2545950854135035,-0.3908307361197313
-1.8978848693098267,-2.1742443959419875,-4.072129265251814
-0.15515692796578076,-0.19779827928712196,-0.35295520725290275
1.7271153224896416,2.0601346678893764,3.787249990379018
-0.6229623102446649,-0.8117323605634841,-1.434694670808149
-1.4558452955581347,-1.5623717452186647,-3.0182170407767996
-0.795601185917432,-1.0274753565190085,-1.8230765424364406
3.2306522572362386,3.9585202030002047,7.189172460236444
0.24237777889690715,0.19918782566602805,0.4415656045629352
-0.7893826651657757,-1.0771222437031531,-1.866504908868929
-2.0678054739459784,-2.4759424512527013,-4.54374792519868
-0.8338062143588951,-0.9680950436159398,-1.8019012579748348
0.8448171242593502,1.0335582512245454,1.8783753754838957
-2.646495917147794,-3.2906909404594353,-5.937186857607229
0.3931475792040124,0.4341393740869907,0.8272869532910031
-0.39365037699502947,-0.5707944417211319,-0.9644448187161614
1.1189075238270296,1.2919256743196788,2.410833198146708
0.9311340777885808,1.0410345796671603,1.972168657455741
-1.4156688188028226,-1.702565455391944,-3.1182342741947666
0.1991000795740175,0.1160916939685504,0.3151917735425679
-1.7754863663326428,-2.14302028546328,-3.918506651795923
-0.22238740307430216,-0.334089019840431,-0.5564764229147332
-0.9511592027589927,-1.1779856849979926,-2.1291448877569854
-1.6814758169854302,-1.96580900451971,-3.6472848215051403
-0.9796299929545903,-1.2268532555107778,-2.2064832484653683
-1.3662792432770947,-1.6979844523755185,-3.0642636956526133
-1.2884616574199854,-1.5009144045294465,-2.789376061949432
0.684812186776445,0.8226037678017664,1.5074159545782113
-1.5617306202199308,-1.9091156544721113,-3.4708462746920423
-1.2597165241827784,-1.5478201721959097,-2.807536696378688
-0.9295717353222299,-1.072627718269068,-2.002199453591298
0.7860471354472631,0.9889251808677614,1.7749723163150244
0.14009797388365905,0.2050750911584001,0.34517306504205914
-1.6616010833948605,-1.9517781149571047,-3.613379198351965
-1.574878141195593,-1.9589046213584567,-3.5337827625540497
-1.8960352343078313,-2.382836077591154,-4.278871311898985
0.43084781870481503,0.4482983658796744,0.8791461845844895
1.2976629137516895,1.5447943899502514,2.842457303701941
0.9329468725014222,1.1636784413491301,2.096625313850552
-0.3101198560387588,-0.41550862695088375,-0.7256284829896426
0.12028178428601982,0.1058260717240217,0.22610785601004152
-0.8660824380450038,-1.0493864517073912,-1.915468889752395
-0.2813766813652995,-0.4301968707314395,-0.711573552096739
1.295710721307171,1.5780228237334444,2.8737335450406154
0.062021726765171925,0.031071358636593827,0.09309308540176575
-1.194974120900211,-1.4872155135479792,-2.68218963444819
1.4899688373698756,1.6970588459921998,3.1870276833620754
-0.5094574691434324,-0.5940815074329377,-1.1035389765763701
-1.4355674365161604,-1.7701829070136836,-3.205750343529844
-1.5287340932441016,-1.7777739443382066,-3.306508037582308
0.6178638344952712,0.8318978762361935,1.4497617107314646
2.964842025945825,3.714164855893697,6.679006881839522
0.9179605956144212,1.0940958874405888,2.01205648305501
1.0814219666821419,1.2206647515300222,2.302086718212164
0.9999993048052288,1.2344318219440011,2.23443112674923
1.789850186351715,2.1956489989051917,3.9854991852569066
-0.1625993353488978,-0.2459383009033555,-0.4085376362522533
1.0996011518405862,1.2308817596302313,2.3304829114708174
1.8350967795631181,2.1969869538260314,4.0320837333891495
0.6707614817513565,0.8913833781611413,1.5621448599124979
0.8328671727449661,0.9105803208423662,1.7434474935873323
0.3536666912437896,0.3790400648078729,0.7327067560516625
0.6462420980371928,0.7695861827965018,1.4158282808336946
0.790479068005902,1.0052333639069229,1.7957124319128248
0.19010774788028773,0.2989952760621697,0.4891030239424574
-2.0229522880456496,-2.430881311168428,-4.453833599214078
1.4010662610413018,1.7350114244169417,3.1360776854582433
1.3945200440120153,1.6521287005547334,3.046648744566749
-0.3430645317611322,-0.28045740880394465,-0.6235219405650769
0.06471626070006359,0.06334281306724648,0.12805907376731007
-1.2790220522825697,-1.5607001760578365,-2.839722228340406
-0.7388173456652701,-0.7543193444053838,-1.493136690070654
-1.147914782422874,-1.313994989129022,-2.4619097715518956
-0.5770438291585338,-0.8721192713792758,-1.4491631005378096
-1.3930950343170676,-1.7715383403993048,-3.1646333747163724
0.8441971562211925,1.09078101871709,1.9349781749382826
-3.183256120910829,-3.823551996394045,-7.006808117304875
-0.5595688641685086,-0.7691992266784594,-1.328768090846968
0.39507344602133104,0.5118128824593644,0.9068863284806954
-0.08837464817965934,-0.0373642510446619,-0.12573889922432124
2.0969533497631976,2.5458979672264,4.6428513169895975
0.7777667945819776,0.9437301915680674,1.7214969861500449
-2.371426932992954,-2.7760889078605158,-5.14751584085347
-0.5105715751148336,-0.7359303095733636,-1.2465018846881972
1.668386895154979,1.9490628216843897,3.617449716839369
-0.2984507740330838,-0.3065154678452105,-0.6049662418782943
0.9094833779953906,1.1521744859153187,2.0616578639107095
1.3744659577730922,1.7684707894799747,3.142936747253067
-0.35232329144709745,-0.3091918370498621,-0.6615151284969596
-1.0686259816275763,-1.345123182565231,-2.413749164192807
0.6398415026911417,0.9709211825287944,1.6107626852199362
-0.24264185161382495,-0.1631706188328179,-0.4058124704466428
-0.2177410342228402,-0.3719955482012222,-0.5897365824240623
0.6531777918466815,0.7727889596010613,1.4259667514477428
0.47708655533547034,0.5402406407580073,1.0173271960934775
-0.3050465640119239,-0.5075291290110612,-0.812575693022985
-0.18506894043623992,-0.18405906196534982,-0.3691280024015897
-0.3330470679448966,-0.37245284773809556,-0.7054999156829922
-0.6474581429603548,-0.8257346011828169,-1.4731927441431716
1.6301590060814934,2.164998716841807,3.7951577229233004
-0.6927907437084416,-0.8268922240331944,-1.5196829677416361
-0.8945557721338002,-1.109734407159967,-2.0042901792937675
0.7931515440064336,1.0222460139400187,1.8153975579464523
1.1214864550187351,1.3622538230000933,2.4837402780188285
0.5588286891209411,0.619455753736579,1.17828444285752
0.43253294230143113,0.5767696167532534,1.0093025590546847
-1.5967363125505558,-1.7296040523795673,-3.326340364930123
1.2208903729517582,1.465104164501982,2.68599453745374
1.1823446709545504,1.3700221493369718,2.552366820291522
1.0768627033992917,1.3018363015778434,2.3786990049771353
-1.3259342443040723,-1.562257446050177,-2.8881916903542493
-0.6629180032894023,-0.8389204820748153,-1.5018384853642175
-0.9361342480512127,-1.2498381955169577,-2.18597244356817
-0.49288478794311186,-0.5931812227086486,-1.0860660106517606
-1.3161280180825166,-1.7367091166249042,-3.0528371347074206
-0.6993988542045927,-0.8323746253591882,-1.531773479563781
-2.14174281895185,-2.5790902237319275,-4.720833042683777
-0.050738487693257395,-0.052990874786609465,-0.10372936247986686
-0.5825026435460987,-0.6296135486836645,-1.2121161922297632
1.9873979115588976,2.4047889681480656,4.392186879706963
1.6709984957912938,2.0295249637199966,3.7005234595112904
2.0879205512831236,2.5273814233030563,4.615301974586179
0.00989059971723344,0.06700502869656504,0.07689562841379848
-0.22429943850955003,-0.22170977410893095,-0.446009212618481
-1.0927718063530025,-1.302400407542496,-2.3951722138954983
1.490333936926325,1.8214986262303516,3.3118325631566767
-0.24562766139880138,-0.3616174186080291,-0.6072450800068305
-1.8507178688999575,-2.139220299481149,-3.989938168381107
0.8659654362612266,1.0328151457204489,1.8987805819816754
1.2153833796787339,1.4414122193547436,2.6567955990334777
0.3043479869073895,0.33964440158464326,0.6439923884920328
-0.8366352678047141,-0.837246424964843,-1.673881692769557
-0.061779656069922306,-0.1112601550143828,-0.1730398110843051
-0.6606882466931717,-0.9486411743703929,-1.6093294210635647
-0.5182009522037606,-0.7689860405028623,-1.2871869927066228
1.7139565674350838,2.049765296083643,3.763721863518727
2.0835690615617852,2.451301856726507,4.534870918288292
0.32311326515227257,0.38126910335540476,0.7043823685076773
0.4178118110864094,0.4748372831552653,0.8926490942416747
-0.8703264170310219,-1.0288114232867147,-1.8991378403177366
-1.0055013595414133,-1.2985280294301906,-2.304029388971604
0.7734392229109135,1.0071050604210015,1.780544283331915
1.038046004086083,1.261967737548345,2.300013741634428
0.40774891416779346,0.3851000742011714,0.7928489883689649
1.501740847936185,1.837923532017462,3.339664379953647
-1.964297066998062,-2.326680294772988,-4.29097736177105
0.22371156252545815,0.30050780182310155,0.5242193643485598
-0.10861109643778177,-0.20828170482146657,-0.31689280125924835
1.1594656765587874,1.3155636418984051,2.4750293184571923
-0.9904741681071354,-1.1913022150576196,-2.181776383164755
0.5255125795466772,0.7060313845075212,1.2315439640541985
-0.6329939711052291,-0.478543573670163,-1.1115375447753921
-0.9419541705307587,-1.0469289355550746,-1.9888831060858334
2.1238751999407275,2.5753952023893785,4.6992704023301055
1.2197472194713557,1.525303366953863,2.7450505864252186
0.6286757409670812,0.7754313466865841,1.4041070876536654
0.3456918342923626,0.4416472788474901,0.7873391131398527
1.638451381157207,2.1132359364569697,3.7516873176141767
-0.5271997956913638,-0.6547970004278316,-1.1819967961191953
2.231032333616155,2.640013985268507,4.871046318884662
-2.1586966629928455,-2.557044308818089,-4.715740971810934
-1.2871024604550168,-1.5647140814906702,-2.851816541945687
-0.1295790824892072,-0.1773801645704794,-0.3069592470596866
-0.49115639676192835,-0.6569315746945801,-1.1480879714565084
0.3537819702074856,0.2914273110771022,0.6452092812845878
0.3527596371936832,0.3351694300689716,0.6879290672626548
1.7888866066244649,2.1062286236142778,3.8951152302387424
1.3626486316161375,1.7446138384459426,3.1072624700620803
1.440039711338473,1.6570898528133693,3.0971295641518424
-1.8537547670895709,-2.3431654026980446,-4.1969201697876155
-0.8843389292881266,-1.1150984065251253,-1.9994373358132518
0.34333782185070405,0.5329940241223731,0.8763318459730771
1.593135505026599,1.996582350756971,3.58971785578357
0.22631110886562666,0.3427808524795313,0.5690919613451579
-0.7277398934295884,-0.8586183226810938,-1.5863582161106824
1.2699413420253984,1.6436934988977243,2.9136348409231227
0.4062053016167245,0.509848430108131,0.9160537317248555
-0.9103922591324879,-1.185549579031869,-2.095941838164357
1.648590191871445,1.9467748853600026,3.5953650772314476
0.356984947894895,0.43732791965390605,0.794312867548801
0.46893438874471133,0.571416412765649,1.0403508015103604
0.2935389920403171,0.38755828382298674,0.6810972758633038
0.8949157363827962,1.2866040996736599,2.181519836056456
0.19158947491429512,0.1636730290802828,0.3552625039945779
-2.376095962624676,-2.839195218505683,-5.215291181130359
0.4526343772370043,0.7110734118474717,1.163707789084476
-1.3577523822662971,-1.6677832501614365,-3.025535632427734
2.381538287518527,2.9033632495586117,5.284901537077139
-0.1349561328036869,-0.18806077956032596,-0.32301691236401286
-0.8688921639980385,-0.9451182054167689,-1.8140103694148073
0.5666768205010302,0.6215998773857434,1.1882766978867736
0.09020506186046717,0.0769739996022547,0.16717906146272188
1.1283988908550295,1.4253550328687226,2.553753923723752
0.6976476076747146,0.7383316432188927,1.4359792508936073
0.3490214931901046,0.38274388801483433,0.731765381204939
0.0564082644532074,0.1790318549747778,0.2354401194279852
2.3776286202566608,2.7427629026731593,5.12039152292982
-0.6911310348562751,-0.7674762855676222,-1.4586073204238974
0.6630515861862131,0.8694133113797118,1.5324648975659247
-2.928070510079532,-3.528935868827673,-6.457006378907205
2.871836339038544,3.4787115061449803,6.350547845183524
-0.14452256359458326,-0.08450244040108079,-0.22902500399566406
0.22194620920854735,0.29600366816989276,0.5179498773784401
-0.21710265913105897,-0.191052381916465,-0.408155041047524
2.263773022943197,2.798292951087533,5.06206597403073
-0.3646597135064566,-0.37393045067124364,-0.7385901641777002
0.1578260119534542,0.18086288363130804,0.33868889558476223
-3.5614352366048427,-4.404349765902753,-7.965785002507595
-0.6082190319736659,-0.7687389070960873,-1.376957939069753
-0.1797016879056563,-0.3164985982242545,-0.49620028612991085
0.8325952974846489,1.0688412922572197,1.9014365897418686
0.8757652282450324,1.0203367672875732,1.8961019955326055
0.7783489800780272,0.9754959150168427,1.75384489509487
-1.4169818555208913,-1.631180607628803,-3.048162463149694
-0.9425874521525767,-1.0554677122968765,-1.998055164449453
-0.15973401146845045,-0.16593821523877372,-0.3256722267072242
0.5230099323118418,0.562471247484746,1.0854811797965878
0.9821622122204965,1.1598623175050597,2.142024529725556
-1.2339447096532177,-1.6156457626143381,-2.849590472267556
2.319466770098677,2.9422048438610098,5.261671613959686
0.009406057557152181,-0.03200146495117062,-0.02259540739401844
1.3968512944392257,1.7642040551831424,3.161055349622368
0.9249790724643472,1.2087108292869435,2.133689901751291
0.34986991493556674,0.4922714686539411,0.8421413835895079
-0.2910386659044899,-0.3125779885587938,-0.6036166544632837
-0.7174792324008966,-0.8761539539611451,-1.5936331863620419
1.474937092755735,1.7448229137738098,3.219760006529545
0.5677499859098524,0.5611880337556359,1.1289380196654881
-3.2913494326062605,-3.9113249609986904,-7.202674393604951
1.0399890437914607,1.3149683104617358,2.3549573542531963
0.4409005093600447,0.5490090410209824,0.9899095503810271
-1.198552528665918,-1.3680878952472695,-2.5666404239131877
-0.6515420699036758,-0.7395580914532103,-1.391100161356886
-1.8474800246587513,-2.2898269447740383,-4.13730696943279
-0.9095844777161419,-1.0755986659938315,-1.9851831437099734
