need,intent,latent_demand,match,engagement,renewal,support
-0.670177048944128,0.9167506627281707,-1.9782339788958685,-0.811025106789571,-0.5436355824268754,-1.0562834521025826,-0.7603465734073385
0.09939828890293174,0.3556601681582647,1.2117011839908065,0.7384714481872102,0.19563605079400478,1.2318121728126192,-0.037870096698907924
-1.9125686477810782,1.5507314374622667,1.095860704188872,0.8533383088144267,0.5299177219038915,0.9224329499622597,0.8867177304557539
-1.9532925416724538,-0.8358057392420283,0.22701202952460692,-0.6917329724807352,-1.5615793421300739,-0.39951588696545404,-0.8913224150218155
-1.4197992175770804,1.6909533844875035,-1.8997087893686286,-0.8391366579642434,-0.31907747897905875,0.32540810351074334,-0.02936876730213637
-0.8053276401412498,-0.07596831942634187,0.16331966287251906,0.017574106471345236,0.34703944378907564,0.3416903889903601,0.7539437205908053
-0.738346481875249,-1.4420900978497033,-0.5929173876609455,-1.2533524079800287,-0.8899425805536282,0.04982834413622452,-1.3237177680637242
-0.459000575294086,-0.0431004922063005,-1.123659385448538,-1.2623293068386277,-0.8144748030008248,0.23275968566984967,-0.44434038061440906
-0.1910492045216502,-0.317238956539251,2.484076074552585,0.8831301503944216,-0.3434637235611267,0.9926412193417637,-0.6406235090675744
-0.8802645392296351,-0.6569602838950922,-1.3585034618060274,-2.084022965738243,-0.21485918541584592,-1.155582651587448,0.7280430344516153
0.005834687181293741,0.5103780799059184,1.0221117086000362,1.0910725241158228,1.2076890539695344,0.5270014881862828,1.569836781766106
0.5985505186223182,-0.3203451847717379,0.5244647130468049,0.520773651895841,0.7882274041230163,-0.09016181328550996,0.3638325025147092
0.27543837255304837,2.016711641475972,-0.9459307629800816,1.1425236673150634,1.081452661464249,0.6270494418386732,-0.3170116264122197
0.8889245481307411,0.4616197023334024,-0.4410561438394093,0.30326326481885213,-0.10763981618876303,-0.3279610487059136,0.47816650363023694
1.8453104246172036,-1.0917778190090255,-1.021620639072772,-0.21623553628895983,-0.3926553616410742,-1.7923508872269502,-0.04987661565287532
-0.6330021257619487,-0.24903300191071548,0.12322171034101917,-0.027233333254804953,-0.2752084503065814,-0.8469436621321252,0.18071002236807465
1.615629714823119,3.4195042483546803,-0.5950204555632094,2.0417573127942754,1.232870974101082,1.5373255465129916,-0.600631859572537
-1.066479173631924,0.6557538296656694,-1.3336805251494033,-1.005070825464227,-1.314968507718047,-0.8878356783893064,-0.026055834229604457
-0.061455064504294624,0.7381240627199289,0.21954651795284488,0.8050989323946197,0.39789792609211305,0.4292510664552307,0.29909429968050893
1.0177906073468315,1.3681724551139465,-0.5454781337395672,0.691645449093306,1.3794909022831516,0.14753771528790724,0.7513128397227347
1.3768806277368546,0.4539520278917244,-0.30214838670150707,0.48335076281491635,0.32093738079036893,-0.18356299696632677,0.5078641535736947
0.695695972977364,-0.2969631371862104,0.22751019995519597,0.799776971665368,0.6198238770000845,0.5059542581935412,1.4270338812486403
0.7170382555076201,0.11441023121388426,0.8128394473932508,1.2841153511095116,2.51248249089831,1.6064941777574322,1.4684085864511451
1.3375195680900527,0.2520448572524981,1.198490080959171,0.9407228328654929,0.7161491879706829,1.0114359294772708,1.0205420458029173
0.09830589148180105,-1.15103367808244,0.15847312723712137,-0.559846370371171,-0.6078787311220963,-1.311388287567119,0.03248434548172782
0.7013689386015778,0.03470351368317894,-0.485860939134418,-0.29182293675221566,-0.5383601430615643,-0.4587165002019059,-1.2863541958604856
-0.6950083824429852,0.6708707098095831,0.824546254925017,0.91853698468719,-0.4589762012628607,-0.08039813181049293,-1.1935133950407388
-1.5611501288052003,-0.40550055843977156,-1.2114887976788735,-2.3899396166857723,-0.5841712034418856,-0.6865682607885865,-1.2838183216504713
-2.1615671935343084,-1.2254194629566877,0.6908703518683497,-1.8488358363867374,-1.6534032384274011,-1.5069016114960478,0.5557183638163883
1.5303082164248418,0.5666484868704146,0.557463564986045,1.1915820937493549,1.6544291324801754,0.9246053807726502,0.14025050468141612
0.6667855619700505,-0.8472584776958156,-1.5688375301180713,-1.1904700440706917,-1.3468074462772475,-1.6769195902565832,-0.32919167572884
-0.5343830481826991,-2.304453729298657,-0.8926205531059748,-1.3501438231098406,-0.5022478498761436,-1.637414543578791,-0.1947559738593284
-0.6518796920824305,0.5361148513467391,0.2655086392380815,-0.2350530164305572,-0.20180091342390477,0.30921182751610166,1.0378039825828547
-0.5846682505782352,0.46805925761638445,-1.1860842819910986,-0.47499489963076835,-0.6759978448420916,-0.6216560193449671,-0.7992015107668601
-1.2253637235780004,-1.3901559348600254,0.09446484645875597,-1.8272762330581824,-0.4929898718266971,-0.077451394145932,-0.23155088739542173
-0.9048854386015932,-1.473111344536183,-0.7030337933644644,-2.4354497161792645,-2.046434571758958,-1.5903085237858972,0.009838939683670476
-0.46478046174429655,0.14600324394706554,1.062940573065393,0.08790358658549223,0.6757481032614578,1.1096817376960804,-0.033316965589050444
1.0340793949978104,0.5326154929629362,-1.0313036683583343,-0.2588256812285007,-0.2465578622468916,-1.2955475006043722,-0.14708385548823708
0.2999165005301994,0.5294497745148538,-0.21987954445175784,0.1554591213892211,0.37527255785213465,0.26662094405590275,1.1847139952198822
-1.5952297817449606,0.7695319271859705,0.46430485051959414,-0.25917871174826995,0.03634968066612861,1.0828344287659828,-0.08116676120283162
1.1426851676506937,-2.583942205673008,0.14193708764850108,-0.2206801688006218,-1.2116535708877825,-1.8262767909300806,-0.38000347656022315
0.8568765941863297,-0.36216422095804585,1.4490365928134317,1.1152138822527728,0.37242512937438066,0.7610886563308064,-0.27957076421534477
