need,intent,match,engagement,renewal,support
0.2498201782046678,-0.37209441516892583,0.060245096470919426,0.6671966573447113,0.25276555554621705,-0.2800576123300393
0.6836714025853451,-0.21047124046754306,0.9049693498362051,1.0047267944347391,0.320094564705332,-0.33221506513856897
-0.5797521086359287,-1.202670801503986,-0.5785785324649272,-0.23544367311346687,-0.7324308731038859,0.5941015624599216
-0.9028231798955924,-0.07730878309515524,-0.7712187519591105,-0.531128176034263,-0.10572057826698332,-1.5035509761189163
-1.9857446791937663,0.08729690793834853,-0.6913151917665359,-1.2817314231993708,-0.7979062465095635,-0.3282191006295941
0.9770500728872789,-0.3390713499713617,-0.4916980081714752,0.8981589363762469,0.3784652342387301,-0.041228304265561136
0.02229914991920951,0.6565179746352429,1.0329378264786961,1.9777940056327747,1.327127296362252,1.5493725138360992
0.21133067417853713,-1.1617946171711933,-0.9938461548614187,-1.5837065449793881,-1.234362172218069,-0.6099715405718383
-0.7777730616263373,0.5462842185661345,0.005094924104883489,0.1275547008060204,0.521758579879625,-0.9890143433519345
1.2318678023491827,-3.4679620218885256,-0.5679494185014297,-0.627155836161137,-1.3999090743232308,0.3920511970161842
0.948634060380798,2.259166639517977,2.3559426622965636,0.9861637010438549,3.09840926514934,-0.3874438633276471
-0.1161508896610888,0.00029563488122124774,0.7588775975670504,0.3962950875016777,-0.6317797685824197,0.34827821437160345
-0.5500928566379298,-0.5247988033819508,-0.9992364423878953,-2.136815881516933,-1.014644278473367,-2.163020810349679
-0.35096557381145277,0.6306306009718083,-0.22467508279255802,1.3321344779232158,1.1943265133983083,-0.5404843157664009
-0.7928003473585673,-0.16762422020025552,-0.7086626671631484,-0.20193795996602762,0.00354216389488434,-0.7272354618306204
0.03220377067182503,-0.2335664640692645,-0.07588656693786733,0.019688048489222794,0.22991497796779467,1.0812468237629527
-0.6103835568500906,-0.023536187901198657,0.8025650402006648,0.8106278327318682,-0.5905144982862417,0.20128965911905414
0.5910564355458421,0.6123493861568939,0.6055272590643462,1.1339793280546613,0.0614908488418682,0.170331314178812
-0.3537421398602442,-1.1684170558790776,-0.8086061140489158,-0.17208953867334034,-0.6615123215283708,-0.46117956437426433
-0.3482318686026308,0.7415144391525591,0.8947988141927414,0.8849583316760444,0.7052562374881922,1.0727141996293754
1.5425528928122094,-0.45982462615614667,-0.08904644932023893,0.5480919139187039,0.9893577661299533,-1.2730534597272096
-0.7199107230314377,0.5961078931395298,-0.24441455242199397,-1.253041730154529,-0.4680100749496859,0.13055135344689459
-1.5619176902266894,-0.8724536095437236,-2.407032581825854,-3.404626991429519,-1.8751652651994328,-2.1726761203450073
0.37177843106361946,-1.1548420851650316,-0.8321107818745854,-0.8120718777907124,-0.19501057350341675,0.7520556637576463
-2.0717556324689745,-0.12287881076660245,-1.3693073908201692,-1.4692008948786632,-1.4137482186098715,-0.12873538519546376
0.26996477610093955,-1.098600615917129,0.30813276378305055,-0.05800069393757052,-0.12801811194941984,0.32816851618717885
0.987144962083501,-0.6271592689435392,0.055875627510103124,0.489584293166205,-1.0076389698974746,-1.772708676464774
0.07574485820049556,0.7945474540316996,0.31007203798588623,-0.10307336634667881,0.38280731703779963,-1.5605915522503364
0.014918583798938803,0.7252156043072148,-0.573093011023289,-0.30961365433454624,0.3688433212034576,-0.6994089619490104
-2.0445026035132745,-0.5906785298095226,-1.6026537343280776,-0.8334856655210118,-1.2700558571283866,1.4650004133152517
0.560824400854178,-0.25797309908237553,0.5175967343558212,0.6192702775575561,0.9960560944933925,0.9247402959361577
0.40184904192132487,0.4084455929670779,0.7579420089546695,0.8426834390215714,0.7772959579300763,-0.49831975525069305
-1.16608859711259,-0.8117923684645936,-1.5073537967840989,-0.7450520167804565,-0.9514988295668586,-1.3172416077999252
1.9183860972071065,-1.7453614338890986,1.1302569368369997,0.9315692526487943,-0.44475635778708883,0.32714486593291764
-1.2180953412572586,-1.0369394479794127,-2.3193792174972576,-2.651637955687354,-0.9876527022776224,-1.7230919838580798
-1.6732671174349831,1.079777771659152,-0.1740645043531101,-0.5167754198366635,-0.7694512292176137,0.05380168640235171
-1.8050048929790203,1.721531615997745,0.4761627888704425,1.2233684724978444,1.9087611186754727,0.2093833373914087
0.031610662164164555,0.39157782917288736,-0.08156271695374903,0.39596087796026913,0.3044068063739543,-0.8907520206381648
0.34344086295995396,-1.315050119679885,-0.857189708892343,-0.0017552711127936712,-0.4162108297681654,1.0347578806434095
0.44652033739930236,0.3563653135614914,0.1708083729875221,0.7723622578398212,0.706984535280092,-0.046789892807375194
-0.3316385153315008,0.41086222907448505,-0.12989282337963015,0.5769239104843036,-0.7096232692221957,-0.38175525213074774
-0.8068466674380688,0.4546766756021948,0.06262618118294462,0.7807977052620625,1.0236377419957439,-0.13260157796747274
0.8482206513632852,1.7781169224269473,2.3095201906628615,2.465351350147209,2.0801808675192293,1.26905291330309
-0.8917379368090964,1.093933244591224,0.9678598524311874,0.9828518382739724,2.517442163880606,0.6225606919700907
-1.2039225344800661,1.3065124806057833,0.5699528107622039,-0.1322493988923625,1.2739078501838408,-0.41550449769427183
1.4066461265115842,-0.6864456870094636,0.3737897852408034,1.0714993454625015,0.39513482004787265,-0.5066452037801034
0.18317717012849868,-0.2868718092406859,0.045594580790726334,0.10725192699711285,0.11995880844428979,-0.11159174888050465
0.4768295042142129,0.05257181343929111,1.527091085394498,1.3305508650884605,0.6261450005696765,1.3610954738931607
0.6313455571496127,0.8598136278422872,0.8833448573789829,0.15884246176249292,0.7408102250340411,-0.26114382156218674
