baseline_need,catalog_fit,onboarding_friction,discovery_quality,early_engagement,support_contact,retention_value
-0.10315688192401994,0.16771663500853387,0.337249667548878,-0.17483504413788262,-1.521578732832044,0.505951834351711,-1.4083305156175054
-0.5232376359369062,0.19207183294524166,0.0646458617108543,-0.7183277700516645,-0.5638490085356502,-0.39567658999684285,-0.36110317381027635
-1.7660766443083422,-0.932465752031165,-0.1511827661002395,-1.4747946620274044,-0.890423137250475,-0.20388733475654622,-0.7840434122052481
-0.08358307054299965,0.33732747473722385,0.6765676760281021,-0.175164635890543,-0.405917884041509,-0.14321368154634054,-0.6183286905504641
1.7272517755755659,0.29530808945038783,0.38367053219728753,1.9748413164486307,0.797576698503721,0.3590116187540285,0.9976398799996337
0.20196653453887212,0.312532361281559,-0.02458858665897344,-1.7499356489414022,-1.3388563284488695,0.3431973736588226,-1.9127877214491278
-0.06318290111824068,-1.356737084864878,1.0504372646409088,-1.3715144430125736,-1.4787556317678403,0.5766230040456221,-1.2232443782038864
-1.1288454614555812,-0.0877099199753547,-0.5019561807645009,-0.9325326221817322,-0.8406602444541585,-0.8927064297379553,0.019509584399195878
-0.5426947408151557,-0.15012889426987,-0.703076290650062,-0.7538324581618077,0.036875515980389885,-0.8590186068475381,0.01703800287221176
-0.43245472525044476,-1.2454747597982476,0.2448626308871594,-1.3039005002273354,-1.2026172281416918,0.7362474961204858,-1.088086891012016
0.4794603702026874,-0.5804870667383628,1.9530185937909517,0.07573765361767938,-0.6249768994168584,1.0467091941465863,-1.122378754390758
0.9386850391959262,-0.09705745680234454,-0.45326317718792947,0.2688645495800265,0.41878379269432237,0.14603065177834382,0.6481715675400482
1.0993116942693029,0.46135425981746103,-0.44674489804069967,0.9827588793037427,1.4789893482795984,-0.4841281094500075,2.054008862271373
2.416228648756688,-0.5353032837317343,-0.8372946566298545,1.6075870015394342,0.9912335979733758,-1.0466509922137766,0.915410853797402
2.321391410377154,0.7523977869717886,0.876008948202877,1.7868040152434532,0.4092573780267083,0.9557198434743467,0.47953558661014184
1.6243469949703857,0.059500000117180624,-0.5123966852816016,1.114348871830684,0.8513726057443085,-0.34697993867258553,0.8761960014198139
-1.4363939595502035,0.5111783356608046,0.023485917870452712,-0.5639970441793841,-0.4550037296969324,-1.4008813603511105,0.12323987328381995
-0.9731341103723673,-0.0481966213958644,2.705228268950413,-1.0119608195331664,-2.004927188607176,3.214572338240266,-2.3718161064345336
-0.40945229097007296,-0.00947361308925761,-2.475401869658,-0.39529528943976316,1.0231021075581506,-2.2964344588305963,1.2998262831346639
0.02274068397517518,0.1849297335395971,0.0996397462982958,1.2648914928177062,0.6368745175061892,-0.07605803154480124,0.765579410460062
-1.2228885014695627,1.3597993065831513,0.035903731606207814,0.313799530940112,-0.4525142882616305,-0.0750240514244848,-0.4290108617050112
0.7796084375489662,-0.01999308268076009,0.659452913577054,0.16120610239437178,-0.19374891110413447,0.47805174644327125,-0.3476168119579473
0.13231585024811646,0.03334277814785414,-0.21005474454061257,0.06065137015952444,0.4657271910869311,0.33814992663006627,0.6013855566735403
0.006183666135362808,0.15276576008937728,-0.11338511829959323,0.5850845447882678,0.9753420572552278,-2.353380282086475,1.0169355412381615
-0.8436799904148896,0.4467002339262835,-0.7128077657103532,0.017299468622797427,0.5719962644551061,0.6007889234858084,0.1806216262547052
-0.5403912118052985,-1.3782263159666068,0.46006571620689213,-1.046362717650053,-0.8784500010276619,0.5340161869397381,-1.2979297592667307
-0.8655135956063876,0.014174717170945086,0.5845605044045404,0.19689323094047298,0.16979657711384308,1.6534426380615574,-0.05320322633368888
0.808479455743439,-0.03482253689436033,-0.8510732438465158,0.5991050297683187,0.9851708257285918,-0.01601431800337489,0.7638187768792323
0.074393780977044,1.3007215906861604,-0.14157668431906043,0.9836365948065989,0.5092953666113764,0.9569661364678373,0.10134674791741193
0.3949795637538525,-0.017565097644225695,1.0530675226906208,-0.201487611257668,-0.5021425639904036,0.877138201258224,-0.897969606610342
-0.429424682177062,-0.05455401462423922,-3.4822540356923617,-0.9037108277404967,1.0663459418734955,-2.5221346303542083,1.2442964935358318
-0.26844618520879493,1.8150815459002203,-0.3263122219780614,2.1074823043986752,1.527575149045059,-0.24913133047867922,2.3115282229237595
-0.20684106424079096,-0.08182807366108616,0.09745909965995758,-0.04895872338431475,0.09588840272142457,0.3039749045726384,-0.06832653443207234
0.46512992010563864,-0.7262834922852268,-0.25131046935414275,-0.25833668797784287,-0.07691685733659072,-0.2170820184555754,-0.05780712637134726
0.502656559654537,-0.5980148314762475,-0.3891595708522399,0.0013549630073418182,0.18648191155426863,0.09816832974693214,0.29660020381584523
-0.6844258549039448,-1.179619970190502,-0.03668313054525484,-1.9492143726576434,-2.0621757205229927,-0.8766422009409726,-1.4351523113340177
1.4692100920997504,-4.7958478173119445,-0.6606158057457344,-1.6704837832590202,-0.7768424445911372,0.15187322493550476,-0.9638167184997004
-1.0675676162938725,-0.11164616517015495,0.06018753460730532,-0.9698645958695994,-0.19485147350453455,-0.3910008029162962,-0.3485415976287912
1.0604905663270927,0.5376673018508914,0.3770902811521156,1.297738906298594,0.3338821487233552,1.4445960931206818,-0.4363521385482956
-1.1982625241515978,0.4358918181193803,0.12871483242667503,-0.3203398977604169,-0.3823955510011818,-0.48691557740344343,0.06371357194863181
-0.5093967200087455,-1.9460899727537644,-1.1085474015570493,-1.6811049726895073,-1.675993339269638,-1.4313855072270116,-0.3834328271648729
0.7827580140780689,0.09813644554754812,0.8024565541319437,-0.712072533148451,-1.9258226902020583,1.1002295984503725,-1.102091795575453
-0.7851645496747748,-0.8386054628803168,-0.685255511821336,-0.4778010925641538,1.4706384040682752,0.10127504949242452,1.172067082857322
-0.19170187887755163,1.501610092465698,0.5252524856532519,0.3774434549647922,0.08798677649852732,0.7381407020772421,-0.16746752532787088
-0.13189772391259252,-0.7811358948634616,-0.2001501830548327,-1.4936129043502149,-1.123774076849061,1.2335757207873939,-1.6493199267875465
-0.5632028946672013,0.19789711039062788,0.5785182660476197,0.1448658917864875,-0.33354498946042394,0.11148962581900065,-0.09247713200208518
0.33113647609866087,-0.30983431586322846,-0.57485699091169,-0.15037743385296426,1.4086462292898267,0.20037068619416146,1.5129310437077688
0.8056112917920778,0.22669811642763155,-0.6418848514060809,0.46841381430637236,0.3604917063875869,-0.585672005276059,0.730133239906507
0.9264743627283659,-0.14458600815823647,0.015204110518947178,0.1134555123275062,0.3392653107823289,0.08907795169854994,0.1772817079130236
-0.33238818127922326,0.5088871524933295,-1.805803217687885,0.688777591917835,1.0358261745629775,-1.2586834574382917,1.3661431069554089
-0.011483528219470742,-0.5545764132204084,-0.5156651798847248,-0.547847390453295,-0.9363547538155452,-2.6498704548387946,0.5511495781910685
-0.5541366545488821,1.1702534458303304,0.4179198426544294,0.06151721003515998,0.08305202216130735,0.40857452973125163,0.5341147043722456
-0.5645448486948493,-0.008038608063619248,0.7728263850222328,-0.4912335181856127,-2.8879497107312257,0.9254815882837973,-1.8508642794557808
-0.861347807579746,0.49853449595343086,-1.203807860795034,-0.5202797760720101,0.29758534107821577,-1.3385291639466639,0.46898679724776127
1.4509621039151668,0.840547204237849,0.9884487041498029,1.091444111765494,0.16066736982984053,1.7590089944358018,-0.49374685241843974
1.0068939928506853,4.268231316575799,0.6257139259587786,2.356585993321794,1.7722906260729545,0.49909578824049844,1.392923355183426
0.5184651111611018,-0.5754947072764578,0.9213979425156403,-0.550549083126349,-0.44379865941546115,0.12718515886404194,-0.5849939673094801
-0.03119549481865196,-0.4005857451995842,0.35843985059523054,-0.3207533345848042,-0.11981281274149885,0.46439021798481245,0.42412489038134504
-0.0702468844974641,-0.49655859410429254,0.306494417591093,0.2852246706326154,-1.0688264539987746,-0.25491862727322334,-0.4514524791350096
-0.01315577755270928,-0.46233083284349435,0.05375395639568005,-1.1956515691583964,-0.6681196771380953,-1.0081928459300487,-0.3347509691882746
-0.0027652315672794083,0.1189021163732508,0.2638823922678486,-0.2792635320807547,1.2543053202031125,0.4615344266402096,0.3492475266343057
-0.15649377427770764,3.060664352939887,1.241350686119512,2.5064638930692227,1.0863202639519831,0.09614914278088159,1.295524651522275
-1.0049964338916952,2.7739428241847492,-1.0571511843267714,1.8098117585184372,1.5454090786808972,-1.4988690366483142,1.865469080626574
-1.0386496041185995,0.030525512914312755,-0.28916903227291785,-0.3221776737021878,0.29265993722498007,0.18304605806405078,-0.4507597181283005
1.6130997575941899,0.22172349274730963,-1.276827621307326,0.6838515260637732,0.5962791396755582,-1.992766632771991,1.6768521451122465
-0.08278697971671324,0.8903849679158335,1.4978044063604932,0.4351084053728951,-0.10319891141168513,1.5703559284130482,-0.6415621497730898
1.6274760296877073,1.4102085851109238,-0.05858112108411452,1.3542637021558237,1.3247235054294224,0.4686985633245481,0.8564485710243083
-0.8511791783155254,-0.6418467414571233,0.3089521249304538,-1.3992268797164042,-2.14376579727173,-0.4136119581263115,-1.7258595494383049
0.02515924419557648,0.033169304953675545,0.7884232806869856,-0.06874198566879006,-0.29573693345594154,0.5972071651031429,-0.36976050457290655
-0.6813257355966204,0.7653193954154787,2.7146867988029695,0.1899787089260635,-0.8591749791676342,1.0333118534436003,-0.6466055188759703
-0.5405901973793009,-0.3615427249478864,-0.7378624731066712,-0.6275173815075772,-0.33367681911559177,-0.3055040373434724,0.25413985828236824
-2.0557988005233474,-0.09890714057281405,0.6323587082495609,-1.0173230375633906,-0.42705437132629337,-0.6171407090617116,-1.0562826806305572
-1.0776687237369893,2.497581502015225,1.019572382600028,0.735147998041543,-0.2823649762596831,1.8893984495558447,0.3358076846731894
1.2187236634904224,2.4699223879528573,-1.5409747745218996,1.9904161165331993,1.9835115370394638,-1.4779843862155466,2.317564802279014
-0.3706752189417067,1.1726181145938182,0.49534280338764347,0.9006185146636964,0.9577980589956703,0.6159492725035353,0.3400022511088649
