need,intent,match,engagement,support,renewal
-1.9808274888944453,1.7296626694515285,-0.2980012807953219,-0.3761502639786319,-0.057159192134564316,0.1257602829816607
-0.05832339747390126,1.1381922079603193,0.618494060726988,0.3196667677062803,-0.6709349294658009,-0.0421202468209179
0.11243179353990748,0.45929401267294123,0.07879804753176878,0.35169153359360233,0.02388763484903983,0.19195052549096844
-0.004475991319275664,1.1079854599725787,0.145511292205499,-0.8503013300343769,0.5633242800607555,-0.8100345680393964
0.9554275463978851,-0.39863632005151023,-1.9567780611821985,-1.8535970495857883,2.704653843303021,-2.5597640041291885
0.2660960294606413,-0.37050447038120116,-0.19630561229721544,0.05868318054896474,-0.5406810183810534,0.5327386100993682
0.1750914960676096,-0.18659358194625875,0.07853268668967221,0.2242594985444833,1.316233651038749,-0.3912630814492813
0.11109366032740019,0.2066409412980223,-0.9536858846973758,-0.7262098732046806,1.5729588784798174,-0.6367886100592759
-0.04370955240145057,-1.9665144907515213,-2.0398070505280623,-1.1990881602509667,-1.0487763976989841,-0.34968945172584964
-1.4032140820655143,-1.0258754141366568,-0.3960934183042402,-0.16208518762926163,-0.3747268130847129,2.3491239472320733
-1.2143312493979956,-0.39707211308992096,-2.802665635923337,-1.7791069964908566,1.525980383594279,-1.6803275459668305
0.1892120562372084,-1.0437004741602716,-1.1874401672224384,-0.3274301465277704,0.29447254992040894,-0.5877628910816366
-0.6619627071705871,-0.3988102658430199,-0.6362966805244721,-0.1985641293780743,-0.36446751188584936,0.356216949942307
-0.18387671546083018,-1.0030002883808646,-0.27243140087299605,0.3848512969568987,0.3189056191866843,0.15165404182280778
0.19574622830751517,-0.28774586160976784,0.225945032247082,0.07409604097622419,0.3646408729715411,-0.43110266699171745
0.1057881501578231,-0.030482941699311872,0.1500130505173407,0.5829744581340359,-0.35910006282030954,0.3880691139726472
-0.5608815056443307,0.1263662940147852,-0.2581249908777925,0.10858623816117434,-0.16749787399616833,0.20514420184684368
-0.4969551557261489,0.6937960765827894,-0.002410116572911771,-1.942203747665602,2.059885058438145,-1.630320491800126
-0.9533427320860708,-0.30222292849935495,-1.8239412023232124,-1.3070740513024344,0.642447046158873,-2.394234904361312
0.226940083550928,-0.11338563965534808,0.41687187600536396,1.0862391573463734,-0.549633190557084,1.6003853391571161
0.3586633601896042,0.9584459220215472,1.319431705417855,0.8701516712029463,-0.45352301601766387,0.8169659781738617
-0.9984077139034921,-2.161737952714954,0.9911437611014171,0.5413735893128281,-0.9067954770632863,2.4776989801307736
-0.4878913518911242,0.08142487847116911,-0.45348161811069093,-0.5044073274873814,0.6282294269919234,-0.3660696993262239
-0.9134008468363297,-0.9059095629148198,-0.8679480081114836,-0.15179749404900486,-0.15178397896344592,-0.3008793557411394
0.1281655037248424,-2.366878331141789,-1.2964427736821942,-1.123141038475354,0.6455411524674219,-0.9009538511786416
-0.4242635571488645,1.0589163801825632,0.6132725265561257,-0.00547364226221071,-0.32441969129801385,0.609695552590192
0.9035491044497175,0.33344434854666166,0.9644297195688485,0.9012569945525795,-1.0096288343639936,1.0183672292713153
-0.49980652757789207,0.014967205117672515,-0.7094808721768967,1.1883999871805075,-0.48352368298616716,0.6247894032592184
0.18973688796240432,0.7141771433335756,0.042689381538880786,0.1370187315848289,-1.02051638833739,0.7894206139086029
0.17331614598300643,1.6965144218303767,1.8260723542682387,-0.05452348569973252,0.1401974064588553,0.03648999318990112
1.4758618656203373,0.18175655095532237,0.984716680841787,-0.09284697036500028,0.27255200944445834,-0.18170306605815734
0.36700481880932123,0.0006844585320040176,-0.30158231545747005,-0.4772968113259686,0.6961394014608984,-0.8052035496463882
1.3753120258802045,-4.2825681387173855,-1.3725575068209608,-0.7091103181741426,0.1817572537300793,-0.6459120569679904
0.07891448635874126,1.5851258472234517,0.7368459969275224,1.3225288034080858,-1.9539267770728665,1.3224261363305874
-3.586238197588975,0.6051659932732997,-1.1989017575042427,-0.5171338403585451,0.4581292790833348,-0.22731862136843703
-0.3550953575009707,-0.9817639995469118,-0.03406082254496092,-0.798703292581045,-0.5998988760061112,-0.11653480050810446
0.4136435351386952,-0.011971117092316505,0.7424274256690511,0.7310637696582388,0.4147759463077729,0.0028096720433529623
-0.3204924558997316,-0.4126309966630402,-1.019491276342051,-0.352687655378754,-2.476135366240185,2.105643628775916
0.21742810313490774,1.5734462704739158,-0.0544762345301929,-0.10205802669146545,0.5838768338394565,-0.6474144657070722
-1.0803289752824128,-0.2736467459208468,-0.430428939500016,-0.7317611886259697,0.46616231726847596,-0.60729482154066
0.1942835513820967,-0.7808107456745804,0.05485319398703255,0.04208382226256239,-0.09187569718912113,-0.6537745080279057
-0.23755203308342746,1.1359780062823865,-0.43785245281862906,-0.39039752514712606,0.10644113095594555,-0.2696022237322024
1.529530196465248,-0.2719125521774866,0.7145514568357555,0.3183226667752445,-1.6371529900728536,0.7767585246642915
-1.4351607321017963,-0.8439624407314023,-0.5478216574693628,-2.0793139910278207,1.5064656874283182,-1.522654406780309
-0.2843875070308906,-1.3386451858836048,-0.33735435596710733,-0.5773393943539693,0.3872817028154546,-0.33010606005559784
0.4914511405271031,-0.6908504329873314,0.6377432260642544,0.7674016990109528,-0.44173287015498985,0.026456151119595133
-0.2246223648360832,-0.03241968147277049,-0.026696996297670444,-0.26075692057153654,0.16985058559163205,0.06557843623616366
-0.10762803225692312,-0.40096630301475716,-0.2336180998483127,-0.003002742321124999,0.603941425697505,-0.23817163351635326
-0.33793737083332587,0.354424647350889,0.19087973684905152,0.029276571450046047,-0.10733714006574796,0.4945795491375323
-1.2129761045694265,1.0795019140634294,0.21536943964408942,-0.26388634739201267,0.9183015139309259,0.22991564809094406
-0.36886231035839273,-0.7620995677788492,-0.8332726483739464,-0.3012501106946911,-1.3974481139378745,1.0204612293105133
0.9418101344607822,-1.668234340788776,0.10566540735780221,0.9710234757419268,-0.7743561276292689,1.351942988958598
0.4910260030046738,0.5564923866041152,0.39093611498320263,0.5477882654076718,-0.28399159144986386,0.4516587415170894
-0.3922991290980151,0.32812426846712867,2.808221708126099,2.323677403504633,-4.612021095248976,2.8212050701930718
0.23963412073756682,0.9588892655762096,0.26581202038387874,0.0632620547989952,0.018904887551083237,-0.18723012911137726
0.5775534303954593,-0.9050558129380354,0.3477117345381131,0.8877665846987002,-1.1757065630171346,0.8334688533853111
0.5878378986135409,0.40257122161046716,1.199269350278914,2.4270482928988093,-0.08766875916345242,1.0530327568326114
-1.616147981891461,-0.3215602029731257,-0.49170630681767696,-0.2683765156442365,0.6169354803474524,-0.314959139898431
-0.8434875354088519,-0.6042625056961827,-0.46285946584498705,-0.05563752710019417,0.1606126287187488,0.7626804837950959
