need,intent,match,engagement,renewal,support
-0.9800226483293029,1.6656538442740254,0.4968606501962859,0.7516230550976732,1.1386634414069094,0.5684292339045511
-0.45966982907999393,-0.09474139790731512,-0.025272424667666066,-1.3326040078547423,-0.33899907283796243,-1.0083009089386548
-0.14358789374620193,-0.6403268433529135,-0.11902905420081396,0.1496668079641443,-0.31037894035184094,-0.44892115651024306
1.9492706063057288,-0.678107008915881,0.03626482547000269,-0.2000975262165539,-0.7044654979678563,-1.2396838023048282
-0.7837554661905439,0.8590842235474305,0.2023632410004599,0.302841096328475,-1.131283422585627,0.39854673559620657
0.8783472567352152,-0.6233133547550356,0.092010564945704,0.17216843076832947,-0.26394588437987365,0.12143040924405835
-0.7806281760534746,0.9510572967431125,-0.16817512142893037,-0.32925343848593575,1.8273339688259007,-0.34994626001569973
-0.2713473226621198,0.14011799094694932,0.14016265543765438,0.2836599558221576,-0.34826482622840327,0.1324216196469607
0.30917606240817924,0.4830861243104253,1.1134633084763237,-0.06340204108263237,0.9365090049720222,-1.1268740810415236
0.18771636546304515,-0.18780126985247683,-0.19020135052913706,-0.1925731062457365,0.016015694754354833,-0.23411537743744715
1.683736418296336,0.2020831391606046,1.2208201263549983,0.4705343138841466,0.13063568527710842,0.06699962437160126
-0.13396019901465445,0.5308526802250365,-0.1561950404573781,0.15813757688567553,0.7564626271706609,0.6459873745248145
1.479566860973021,-0.26302709428569626,0.871816174657194,0.9681426607327446,2.9869344244734473,2.012783610713946
1.3443003274964254,-1.5972968326867032,-0.4267454566759271,-0.14818706443797522,-1.0912378729375989,0.3187494386234097
0.3964643900243123,-1.0791135942872832,-0.6693273142545753,-0.5514756968259085,-0.10802123341334566,-1.4892236079611603
-2.265740174709224,-1.0365464541188485,-1.918774506888739,-1.3257482474168576,-1.0249825763108673,-0.2653064603472743
0.6334916833683393,0.15429706672824978,-0.7807633773980595,-0.27489688821434594,-0.6582309378497537,-0.24176198876245727
1.1321118785913264,0.6270641929904539,1.5516634467945387,1.0631402816218636,0.9998951504412059,0.5634770411784189
0.03648050310664918,0.1936037497407693,-0.35766542228174986,-0.7735403683415225,-1.477550086530335,0.8766560499861128
-0.6478756498921164,-0.8547416851516039,-1.0638176395232608,-1.016652359513554,-1.2252195403130524,-0.321468331857192
-0.7084349845474581,-0.4814417139161229,-1.6707013338676364,-1.2315457494474245,-0.09199009216446771,-0.7686407691218924
0.8223933504023967,0.13899417879768158,0.06644503863342453,-0.45042945412863267,0.1272234649796955,1.1430643654917128
-1.217557318122482,-0.2652902382883472,-0.8155668302067872,-0.8683478946475236,-0.61919896144493,-0.31204190659054803
0.07006218803206453,0.09937508401082379,0.0881029305569528,0.11973494297262337,0.1596508004615414,1.5098816015897436
-0.6260326472304025,3.5868604412161527,1.8303014950719065,1.762502092349091,3.9159589818375937,1.277010881500711
-0.35162160618256866,0.7181508159154054,0.0475252337387914,-0.2058017107785025,0.978350750967042,-1.5838482229187014
2.158375712086016,-0.6773717360574975,0.9330553950537713,0.9779814948962023,0.3779352292097887,0.11034473928439213
-0.41127457143747376,0.35830637614697264,-0.01722105421191253,-0.22426867494337197,-0.5320746394305562,-0.794763267735437
0.32183688495650187,-0.7791073449716168,-0.18236108194345405,-0.11514827653374883,-0.5922998617607352,-0.417611626628212
0.53696942069236,-0.49458724153789224,-0.5316838685563402,-1.1445607791892694,-2.0208070455764986,-0.6907590753387596
-0.3825559094312418,-0.07895426889506851,-0.3396632717250243,-0.23264434047037372,0.08884566187620357,0.15256704475108426
-0.855106060702806,-1.0851007320165582,-1.4282200168301538,-1.096308795206117,0.7678284010783877,-1.1814317152838538
0.5514623801754858,0.1706078150650493,0.30779537790431133,0.07839514195458161,-0.2967469164623507,0.37943822383521736
-0.06570449222517218,0.4577682798334963,0.19270491641278917,-0.06834178383927225,0.5113602161004007,-0.45446114366168316
-0.38341131618436186,-0.41216905390295955,-0.40022893805997983,-0.015551006099654497,-1.0751206365522512,-1.1571346445543689
-0.5984247558465812,-1.0363769069537117,-0.8966997781437502,-0.5051194893730244,-0.7201221137487327,0.2361838663949062
2.3908942749036255,-0.5224321693465119,1.291005046327765,1.0892377627078136,0.20868508144409023,1.2179684590289648
0.24418537823546504,0.9055216858572994,0.8238155625157472,0.0043390975262684334,0.745113488330601,1.5804078077866721
0.03530912461745776,0.9655742990100439,0.7351399957258612,0.7442931753369886,0.8984496381489636,-0.7333731227145354
-1.029443759691405,-0.3024899902766646,0.8846023750991553,0.9692665911684692,0.12972627442574958,0.4250151332156416
1.2196665496666508,-0.5574880457032798,-0.11445966204266801,0.04702623867546895,0.12224508981684373,-0.9522316771815239
-0.2821289598943459,0.7366418917340519,0.5521780651962291,0.38845518468285145,0.5915342314426505,-0.6653428974145355
0.610899177123533,0.7107136302576216,0.8441487770712087,0.4426760797280187,0.697310135138228,0.2810513003192145
1.165134757717483,-0.11647998037491882,0.2798982279516739,1.3845719290218932,0.05310910101316977,1.5899283491583285
-0.6177635200876819,-0.152787365250334,-0.12874304536209105,-0.760614306381089,-0.6075817331891226,-4.1864982768612355
2.183079672380047,1.806818361563505,2.5728685474280097,2.4005988277651458,1.8229567054675568,2.4680156123204293
1.0874089762488872,-0.6201310298502749,0.27900983284667163,-2.2448182343837395,-1.087391221931877,-1.4243271277445204
0.10142556305785022,0.03614192980612408,0.3607456852683921,-0.11075460120417552,0.2866834126933909,0.1651936407550859
0.4182769565026603,1.2390074020284898,1.1240915714532054,0.9524399614824466,0.3362803040293839,0.17140605032447656
-0.4093349516414555,0.3491530342520672,-1.1667338190771699,-0.5274051217137807,0.2676089145600682,-2.1423320402081605
0.4167329426413279,0.5142904929907676,0.5957813520757612,0.8652748623506121,1.3169140060976903,0.5735696600083149
-0.1012261643180546,-0.23260895550276256,-0.006925515408826049,-0.34312610017138995,-0.08340379096820275,-1.4673682001482953
-0.2976177459521559,-3.57090710406025,-2.592922594637062,-3.6603083480538188,-3.3051625608945936,-2.100405897829214
0.35197530332317023,0.8399919324799878,0.8616884284353233,0.5205549037215836,0.8110994926907827,-0.181263827065128
-0.18370654242947237,0.5904397674182745,0.7277152896102482,0.7703730443191262,0.6979928365291433,0.7668514365274335
0.36981808029030966,0.6457725749575621,0.35600186279491064,-0.14556226426577742,0.33479343472606404,2.227086717091047
0.8506824302955932,-0.13919900390449658,0.2785954427942002,-0.28732643081108605,-1.0218850187192252,-0.07908974573688424
-0.42609467541925183,-0.4305893233091406,-0.5443949033213864,-0.28165984676946243,-0.6314758422623226,0.5153488477620382
-0.6155486617655225,0.7802481823237323,-0.6403116328522693,-0.31787919093527983,-0.3337750466914064,-0.058169633243910994
-0.30870609156057127,-0.15457581868138293,-1.104125317258033,-0.444040330076345,-0.5921741337405523,-0.36290121298478817
-0.11329692930185549,-0.7705190947602615,-0.47934984620390836,-0.04895923805771272,-1.3229443621051822,-0.5806287492067604
0.428770740717553,0.35593426284646507,0.5658110854642521,1.0427646776707706,0.8264062482833495,-0.1827326292558472
-0.09100970432254411,-0.8741236918358871,-1.0533634153348643,-0.5837091919143825,-0.48932955435589337,0.21771721640743744
0.3441718578752833,-1.658723423853749,-1.3552145974118281,-1.3297950066895414,-2.2871637750224627,-0.6234479733039168
3.2759988986028126,-0.4757042520659017,1.8767656755097233,1.363657205834287,0.31704870403452784,0.7905485984078325
-0.5290504500679644,-0.0846681308189598,-1.6973953285068863,-1.414645440792078,-0.43659441725999637,-0.36158146442502864
0.5105651078521187,-1.3057888636415957,-0.5803833482212856,-0.16006448847714733,-0.7617573446811071,0.005889441036504871
-0.03090110248242467,-0.18113414617732837,-0.25314105531133413,-0.9607030980434168,-0.37515937272295846,-0.5004599155430565
-0.12256281883004469,-1.3697702934365497,-0.6289166873747682,0.15312609344046219,-0.9671887646852889,-0.3307884062582564
0.16112592925548183,-0.3065063068783426,0.11155965956439896,0.30046810185571604,-0.1182915030213615,-2.2546797489432153
