baseline_need,catalog_fit,onboarding_friction,discovery_quality,early_engagement,support_contact,retention_value
0.3022593681826015,0.16771663500853387,0.337249667548878,0.07849372696370711,-1.2703834957283837,0.505951834351711,-0.7341374254284341
-0.4525498537101041,0.19207183294524166,0.0646458617108543,-0.6930119707890687,-0.5617316085956715,-0.39567658999684285,-0.33022761955087027
-0.7616359181510247,-0.932465752031165,-0.1511827661002395,-0.9827328224581583,-0.5633617462504721,-0.20388733475654622,-0.033734574160239346
0.1813492702443266,0.33732747473722385,0.6765676760281021,-0.007186111104572344,-0.27015830082582093,-0.14321368154634054,-0.24675711468595918
0.5658140344098965,0.29530808945038783,0.38367053219728753,1.3396209793598914,0.3954998158903566,0.3590116187540285,0.04071381377575583
1.5756595151676778,0.312532361281559,-0.02458858665897344,-0.7220310678458153,-0.6001873061080292,0.3431973736588226,-0.12587984549857012
0.30738413305814044,-1.356737084864878,1.0504372646409088,-1.040913926911039,-1.2417743531323857,0.5766230040456221,-0.613998230248913
-0.4631619766057665,-0.0877099199753547,-0.5019561807645009,-0.6039522971864858,-0.6080217751846417,-0.8927064297379553,0.4091666272566344
-1.0414863230579987,-0.15012889426987,-0.703076290650062,-1.0860200575220469,-0.26227728268744943,-0.8590186068475381,-0.5887867036063811
-0.3704675481638021,-1.2454747597982476,0.2448626308871594,-1.2253040460284546,-1.165834015007681,0.7362474961204858,-0.8880489740256007
0.24223036488703065,-0.5804870667383628,1.9530185937909517,-0.010249687289001466,-0.6576158455248864,1.0467091941465863,-1.0025216142249493
1.6311385496100543,-0.09705745680234454,-0.45326317718792947,0.8173317522119805,0.8330586865932003,0.14603065177834382,1.3846297962679883
1.017800670982197,0.46135425981746103,-0.44674489804069967,1.0127220094922118,1.4932190528239297,-0.4841281094500075,1.7732717705840793
2.3587608117224157,-0.5353032837317343,-0.8372946566298545,1.7929559186769635,1.1828670665758299,-1.0466509922137766,1.195757359175161
1.7462197282263414,0.7523977869717886,0.876008948202877,1.619587201097315,0.36963020260814816,0.9557198434743467,0.332919583393697
0.8970108317299123,0.059500000117180624,-0.5123966852816016,0.8040200379355751,0.6429314389527827,-0.34697993867258553,0.34244316620767334
-1.042181765655142,0.5111783356608046,0.023485917870452712,-0.4787529778786623,-0.40305517901950355,-1.4008813603511105,0.160014342336669
-1.6983041174952167,-0.0481966213958644,2.705228268950413,-1.5279082351743538,-2.3668158389303153,3.214572338240266,-2.7740884756833037
0.19238341427807856,-0.00947361308925761,-2.475401869658,-0.04543755106344434,1.2194949300503497,-2.2964344588305963,1.5094414866499757
0.17177268066428264,0.1849297335395971,0.0996397462982958,1.2629763490208072,0.6817118899609302,-0.07605803154480124,0.748803110019531
-0.5929799218725189,1.3597993065831513,0.035903731606207814,0.5091359920634012,-0.26479685578981793,-0.0750240514244848,0.002444414118746957
0.4528082270595917,-0.01999308268076009,0.659452913577054,0.055416912731892386,-0.25589036417577715,0.47805174644327125,-0.4158308865799374
1.4361803156910848,0.03334277814785414,-0.21005474454061257,0.893394211472781,1.0817827505143895,0.33814992663006627,1.7607008627593843
0.7357261593480957,0.15276576008937728,-0.11338511829959323,0.9982609489176287,1.280285083903151,-2.353380282086475,1.5031794848508004
-0.2596636553121673,0.4467002339262835,-0.7128077657103532,0.2614188009155084,0.7328599538866863,0.6007889234858084,0.5194812318644919
-0.8447675557005413,-1.3782263159666068,0.46006571620689213,-1.233344884029488,-1.0430870722496854,0.5340161869397381,-1.4304307449486624
-0.6878666746615191,0.014174717170945086,0.5845605044045404,0.16876770257710788,0.15240821779465924,1.6534426380615574,-0.06132055861163173
-0.49959991575546564,-0.03482253689436033,-0.8510732438465158,-0.15270100829707076,0.40421463209077535,-0.01601431800337489,-0.48733523627622205
-0.478887584032332,1.3007215906861604,-0.14157668431906043,0.5702261749251303,0.230149513400598,0.9569661364678373,-0.4389785427894241
0.5289018275087272,-0.017565097644225695,1.0530675226906208,-0.044981090619059166,-0.3723195178990967,0.877138201258224,-0.4866432218203899
-0.005998512507570561,-0.05455401462423922,-3.4822540356923617,-0.6290293555127227,1.173398649947275,-2.5221346303542083,1.289070890015859
1.0789415797540916,1.8150815459002203,-0.3263122219780614,2.7502363668119525,2.072590541522261,-0.24913133047867922,3.0538052936694062
-0.3473601543118202,-0.08182807366108616,0.09745909965995758,-0.16304421458086815,0.0018489639441151094,0.3039749045726384,-0.23508502949913715
0.23075223840281156,-0.7262834922852268,-0.25131046935414275,-0.3185145469881156,-0.13455884916094074,-0.2170820184555754,-0.1690003983743071
0.3701844913789834,-0.5980148314762475,-0.3891595708522399,-0.009735776308127992,0.1696864870990937,0.09816832974693214,0.2154264277496417
-0.9683990014199202,-1.179619970190502,-0.03668313054525484,-2.073596312257482,-2.179238423829709,-0.8766422009409726,-1.5500473593713238
0.5167671219704635,-4.7958478173119445,-0.6606158057457344,-1.9270209747081533,-1.0360550603007752,0.15187322493550476,-1.350825919801907
-0.8348178818007057,-0.11164616517015495,0.06018753460730532,-0.9013387913802194,-0.1914953224662956,-0.3910008029162962,-0.28408354483498316
0.4614491775442972,0.5376673018508914,0.3770902811521156,0.9726709324169717,0.14853467129080006,1.4445960931206818,-0.6863953438678285
-0.7189862205617854,0.4358918181193803,0.12871483242667503,-0.16652597181802162,-0.2670973489338024,-0.48691557740344343,0.2482597237824081
-0.44371205492627486,-1.9460899727537644,-1.1085474015570493,-1.5817917786535278,-1.62442855133971,-1.4313855072270116,-0.34949552903673275
1.125751284904405,0.09813644554754812,0.8024565541319437,-0.32879312168522407,-1.5893751821631352,1.1002295984503725,-0.3587121959643799
-0.3552759009044683,-0.8386054628803168,-0.685255511821336,-0.28338542782933274,1.5236245401236934,0.10127504949242452,1.1600838880761002
-0.3553463058962253,1.501610092465698,0.5252524856532519,0.21773179943317805,-0.015085206114924131,0.7381407020772421,-0.3317535085065524
0.41914066555615004,-0.7811358948634616,-0.2001501830548327,-1.050060164236782,-0.8241753896027536,1.2335757207873939,-0.7885087480050506
0.01573589017250651,0.19789711039062788,0.5785182660476197,0.416111823427898,-0.1034928724483022,0.11148962581900065,0.3626536774783823
0.14834284570166728,-0.30983431586322846,-0.57485699091169,-0.2058401279247381,1.2937802579023001,0.20037068619416146,1.0816748524329605
0.37652560652954176,0.22669811642763155,-0.6418848514060809,0.2781707034706573,0.22726340092313024,-0.585672005276059,0.3353021634114845
0.9380146188190079,-0.14458600815823647,0.015204110518947178,0.24486829743970837,0.43062608654093704,0.08907795169854994,0.35486914450122176
-0.8387520225570619,0.5088871524933295,-1.805803217687885,0.26942810273282547,0.7108267678358879,-1.2586834574382917,0.5072136916511921
-0.4243854917056803,-0.5545764132204084,-0.5156651798847248,-0.7659255863472089,-1.0924252851689729,-2.6498704548387946,0.030081987463018576
-2.3817919282976003,1.1702534458303304,0.4179198426544294,-1.170128126960238,-0.854055391250832,0.40857452973125163,-1.4707799404792898
-0.026056170270776148,-0.008038608063619248,0.7728263850222328,-0.19592064360298822,-2.561774182380941,0.9254815882837973,-1.054176279808732
-0.46608820465155776,0.49853449595343086,-1.203807860795034,-0.35522468659266576,0.3787931759211062,-1.3385291639466639,0.5590085061942245
1.3770648696181194,0.840547204237849,0.9884487041498029,1.1681935738271927,0.27659930073702604,1.7590089944358018,-0.1374050056588634
1.1725880874361136,4.268231316575799,0.6257139259587786,2.4212228013377475,1.8812091876463495,0.49909578824049844,1.4739321701465469
0.3716935767271452,-0.5754947072764578,0.9213979425156403,-0.5252667310441457,-0.4371758061205073,0.12718515886404194,-0.4854976586355939
0.05666049188164339,-0.4005857451995842,0.35843985059523054,-0.2450455284884585,-0.07584211318918309,0.46439021798481245,0.4102651163426156
-0.6364218581783215,-0.49655859410429254,0.306494417591093,-0.1025318315282767,-1.2985189171116387,-0.25491862727322334,-0.9164568517484663
-0.6853110720451254,-0.46233083284349435,0.05375395639568005,-1.5261466562640646,-0.9603202097618543,-1.0081928459300487,-0.914859489430174
0.20107730699446144,0.1189021163732508,0.2638823922678486,-0.1299036000830764,1.2945931645329862,0.4615344266402096,0.4700114904594567
-0.1366717848800534,3.060664352939887,1.241350686119512,2.3007921984069446,1.0295359805944724,0.09614914278088159,0.9994098439427491
-0.6981760373630733,2.7739428241847492,-1.0571511843267714,1.7168472893134643,1.5122261975951226,-1.4988690366483142,1.535695353762315
-0.43737176997633936,0.030525512914312755,-0.28916903227291785,-0.06871844475766345,0.4531100227616123,0.18304605806405078,-0.0015332173761422147
1.4022496650088152,0.22172349274730963,-1.276827621307326,0.7297262132675524,0.6448067556549553,-1.992766632771991,1.4664000964675903
0.0007637716141752188,0.8903849679158335,1.4978044063604932,0.4417064079522254,-0.06767149763240338,1.5703559284130482,-0.44010939827106854
1.3257517199260336,1.4102085851109238,-0.05858112108411452,1.2928279757402812,1.2984610889220018,0.4686985633245481,0.7390737806904433
-0.8767128773251682,-0.6418467414571233,0.3089521249304538,-1.4282504120555461,-2.151930514948862,-0.4136119581263115,-1.564826981052448
-1.267649593147209,0.033169304953675545,0.7884232806869856,-0.8713028250546109,-0.8970033908826673,0.5972071651031429,-1.5337534308560714
-0.5767792970828365,0.7653193954154787,2.7146867988029695,0.14295125629151406,-0.8447927977731292,1.0333118534436003,-0.5561000136645485
-0.7994471426086729,-0.3615427249478864,-0.7378624731066712,-0.8186475532331969,-0.5012483957029182,-0.3055040373434724,-0.17066026638884238
-1.6679703241680213,-0.09890714057281405,0.6323587082495609,-0.9896363590026409,-0.4470785072436839,-0.6171407090617116,-0.9070839816167927
-0.2475046734910738,2.497581502015225,1.019572382600028,1.044153462362597,0.009150401710859799,1.8893984495558447,0.827245211666801
0.5977116673512981,2.4699223879528573,-1.5409747745218996,1.620208050765594,1.7303098368988414,-1.4779843862155466,1.4846337152828697
-1.275770567939917,1.1726181145938182,0.49534280338764347,0.20893923460498456,0.4417280812859174,0.6159492725035353,-0.6905038628009059
-0.16633762957107223,0.6332205788523051,-0.21110598642868827,0.8182547347886812,0.3682470917403514,-0.8206370829232165,0.16762559779865155
-0.3199421184875512,-0.44571458696625055,0.2558333280802992,-0.6083118290835059,-0.15023636282438244,-0.2433591481842309,-0.4192220507057564
0.028652526616498312,-0.3215942951970435,0.038328193735711905,-0.08653212804241138,-0.7449607643799327,0.009905806588451733,0.11872703342575383
0.060588997781218304,0.06181173340943958,-0.4202100298134011,-0.1442935980916859,0.06870328767044148,-0.16681554578398872,-0.06025464751592619
-0.1796157245871888,0.08317978022297413,-0.8581901620039395,-0.9329302565130428,-1.06332278604682,2.645077830464592,-1.2158692367013184
2.2272905252782893,-0.0005203486525802583,-0.9556055275154439,1.6658138199664416,1.8236922521447076,-2.1695653019396026,2.066176203815145
0.4264874727740704,0.21712794119373424,-1.0387121491666598,-0.01947492231113079,0.7345274988926497,-4.542377293705772,1.9308329364139754
0.7909862222433047,-0.151359287088042,0.23551044577055583,0.36285332964669653,0.6613802064975955,0.012412371400075369,0.7674302927593489
-0.5786025343856331,0.47878255477388215,-0.2174046526207787,-0.09285785916534135,1.2668595289696065,-0.27447602664604137,0.5285066642834868
-2.12289654370063,-0.29418364955818543,-0.5419760164775793,-1.8748536315390727,-1.035291117340179,0.43300253963067414,-2.161518572948771
0.17847337237037858,-0.30029195236062695,0.344037360840515,-0.6965279429513834,-0.34725532845055346,1.1887094817251107,-0.7522713996886269
0.03295467881853367,-0.9747630747887014,0.33316066197312294,-0.6510177960705141,-0.5931184695178068,1.0172848195455313,-0.6895925885871955
-1.3304667785728788,-0.6963687765874645,0.07393986446655729,-0.2849596771994133,0.4334929554005207,-0.5678940788825677,-0.0833778795303537
-0.767038375696608,0.8442724729213503,1.3876567980306818,0.10577087634472351,-0.2991180506220793,0.8862537517366029,0.1294057424658938
0.45645247029540575,-0.08858988858200362,-0.15543399954915393,0.14459561329558038,0.7402753807994321,0.28672021473049386,0.05215242420297967
-0.4316422516287588,-0.5632349439442892,0.7665819801995755,-1.5753235272969723,-1.7485355273602052,0.3160880204189267,-1.9201396047193964
0.582367043641845,0.5080006328925836,-1.2524185839794086,0.750581786698293,1.0742210920386803,-0.6119774908304686,1.0517093539764109
0.4001811662529439,0.07233738124253994,0.4575229119392257,-0.3594269646621886,-0.193016901543728,-0.04048902302628082,-0.3056327475610928
-0.6292979435688882,-2.241573510127131,2.5471424620318617,-1.5949799681409753,-2.5020526129157155,1.5527390287706162,-2.370123535389191
