interest,difficulty,retention_value
0.33257663536074095,-0.31850842666893775,0.5089090115961333
0.26172339633640535,0.08918640360246655,-0.7371916668473542
0.5488156187783142,1.1227422816839827,-1.5155775859661813
-1.5457009639681705,0.45078980695102344,-0.9757469793919742
0.6592076854814618,-1.2775832162709377,0.7511774382992604
-0.27884410328395093,0.13986495467180168,-0.5119444467046537
1.7238656034440658,0.529832556851713,-0.6950584846487585
-1.2277137214994867,0.1350720187954347,-1.3544316547805157
-1.3503005396795187,0.6341449991358133,-2.4216779765925067
-0.0434106876820728,0.3586688676401156,0.9236295352162988
0.10401956544189467,-0.8077577357961317,0.7265279050659076
-0.12776859090801473,-1.7676636481510946,-1.2320508123082485
0.25249218016048947,0.23131454976639507,-0.3642001244447399
-0.6786569069079829,0.3651584943718042,-0.5185434098947926
0.3646790652527475,-0.7743550213028998,0.24688070440558038
0.1620454754073138,-0.3999196714966928,1.0005572437736998
-0.9785376355920935,0.5970361612573266,0.855040665892816
-1.8219966828649639,1.3996153364612345,-0.21357641083775425
-1.2518512436036973,-0.3336203170755138,-0.7432419416413869
-0.5732915645319578,-0.7332313086068982,0.9014614415964708
-0.03227770207148317,0.16659614181900798,-1.318048775422269
-1.1774857830343777,-0.6988159413343494,0.03165282147531742
-0.23969312507780993,1.5344772437133096,-0.09466433540069963
-1.9121109363470838,1.860053825459052,-1.2872531174650386
-0.2938546060147228,-1.909670413786099,-0.5634564615935725
0.7480389573172025,1.0438143394905253,1.991248818757474
-0.25371803259543213,-1.0316189454241522,-2.2602732518262165
-0.6733858514428128,1.090424309632013,0.18680127617451628
-0.4874146245407819,0.11507751959467774,0.008152733994611687
1.098502117280225,-1.6329007651899494,0.9233777479325637
-1.0341984463998732,-0.057657573016954726,-1.816860397243248
0.8174935156449422,-0.9100469759418965,1.563443795017666
-0.3435520120079114,0.8998411613275598,-0.7774124303777429
0.9380967582705092,-0.2591022695808539,-0.2436335754257866
-0.021203119395475877,-0.7990557549750591,0.8573691677858936
0.2139161600877813,-0.28048932587239783,-0.04783223372178215
1.5559995707358847,-1.48659579301152,0.204500059815655
2.618370084973409,-0.27179115826476613,0.5996467447550231
-0.27690173649562594,-1.0247756047539005,-1.0942063027589097
-0.4468311154215561,0.4339637875001942,0.7908271441827381
-1.4659677161817757,1.0195943792633428,-0.93053727371528
-0.9200247797477605,-1.6939945986383214,-1.0657142443275742
0.47785322189864776,-0.8116699302295666,0.8319639005227261
-0.9406945369882008,1.0681430756090415,-0.4386201615478078
-1.3202586254877466,0.7524306282364734,-0.2670975820913974
-0.8192376159198751,-0.04899101723075015,-1.1770761561136676
1.2909651748192508,-1.8270390542460013,1.4124835351252283
0.38143032169722113,-0.24164429521854347,-0.18284751482735082
1.7086008592587958,1.0554773754287,1.9950866620936707
-0.9383813579677858,0.3614755683325927,0.0027058685746155285
-0.8041557119650732,1.7674618275974463,1.1477495344563267
-2.2372524768672735,1.5684774786228535,-0.584849222005961
1.0722216194305372,1.6330980575061467,0.07828352033720114
-0.5716097124480527,0.7977972413710827,-0.5370890671135529
0.5245450391382257,2.651742462934502,0.6154384843204972
1.0220236888065162,-0.5492949992398498,0.005910212822382108
-0.5446861049709217,-0.10101080063808945,0.7517113532751077
1.23969120870516,-0.6909780163278997,-0.42579234402228444
-0.9648862082283206,-0.2225952996753369,-0.6018780201280103
0.9359438275388282,-0.15457621708856387,1.7664930724570516
-0.011732526566533768,-0.7316858632949342,0.017733641119022425
0.8734357893243703,-1.367467103227043,1.5717838279552239
0.7922534205948152,0.5698932443184799,0.09380177481885557
-0.9359114768403521,0.20862792490508245,-0.9975371973110694
-1.0162475273613387,0.2565831568929223,-1.9435476126632607
-0.5524020465811812,0.7518928337070214,-0.5375417470545406
-0.6521180048373572,0.3550650720219629,-1.0689277620672393
-0.49256688184696185,-0.36630664940079577,-0.04750068855316531
2.1592087275538088,-0.7575621073072564,0.44480576463761035
0.6398772646105215,1.551192573383799,0.02742123784215027
-0.9453639915979527,-0.425666534173507,-0.5607796803664732
1.709501346365819,0.406164150468102,0.733495587957657
-2.0274128590939364,2.935169225833839,-0.6917023211418322
1.3708731840070394,0.4056755415503706,1.45321773285862
2.6081819459856956,-0.4383538197397556,2.586766780687614
-0.36129291722529755,0.8357472656630338,-0.0318986494280585
1.2455199986366499,1.1633475852589201,0.7211084982804877
-1.9000758440210825,0.8959007006764893,-0.9900539187255565
-1.0410585201958547,0.09411499968145118,-0.5800043859178119
-0.25332137357335943,-0.2506316457599585,0.4326375458782384
-1.0655111331586156,0.23082520892297528,-1.0887844722380007
0.41615374127896876,-0.9355876149558773,0.06597006481240104
-0.39032296647000053,0.4679247266510994,-0.32582451203792956
1.6677090259688394,-0.13131376233458927,-0.06996892353979325
1.0655768440780726,-1.5789486519797278,1.0858588398635018
-0.4525791832343541,1.4708214608576922,-0.5055139536018487
-0.23055461810511169,0.23647513341606502,-0.4115870689623249
-0.8768148380674495,1.2342136580403162,0.47163394424687066
0.9475826807472707,-0.4220888816984653,0.3952072005170099
-0.552472633790445,0.8768279346284259,0.07472088177770364
1.2439591864276367,-1.7006756685861222,0.5054136641427274
0.24368774244292576,0.32904169861671845,0.48983040813438605
-0.8279737459016466,0.935015560689823,-0.49934965887758026
-1.9765757403637543,1.2725399663051737,-0.807645640558507
-0.08201215759004557,0.7486023345562501,-0.1644973860754697
1.249706274322876,0.01068672032241383,0.09473475753556168
1.2631698259530466,-0.24511582007242066,0.07200418988973332
-0.24842487909296648,-1.0192182698779104,-0.3963402089969713
-0.6798537888174594,0.06386002709262727,-0.18796867292064376
0.14930709089707872,-0.010575215615305491,-0.26078072519257395
0.5997903726511324,-1.5717061418167775,-0.003020515112511826
0.11284028194474745,-1.7863867439110825,1.0420796556683118
1.3520296773251634,-0.7890565276824751,0.671190942558312
0.08956380792013431,1.068863530520356,1.1283540971129884
-2.5779298949795146,1.5254735837007067,-0.5119390307047579
0.9936118928338075,-0.36576992638483236,1.5166574957884797
-0.018442899801668987,-0.35263634977044866,0.1774138878582593
-1.931189785343345,1.1379401649114047,-2.2419292447394734
-0.7189644080050424,0.46112180885285775,1.1437275373640463
-0.39551797765667834,0.2180966557479338,-0.5428795697534496
0.581331805138348,-0.44981759828279044,-1.7264122754955658
-0.051771688263603205,0.49461879702449557,-0.9563212087797915
-0.6734969783160741,-0.6739109279487518,-1.580861855152698
1.1152181987819303,-0.9071566872080689,-0.15859978432735744
-0.07245441778040801,0.8446441828424553,0.14629285834285535
0.9527455878551141,-0.8486629687414946,2.6248945366282066
-0.48718085688300133,0.18997968732681525,-0.9527268550293285
-0.9278295851759643,-0.9689635110359439,-1.506052745930174
0.401220633314921,1.410999117787783,0.07500098973804477
0.9591241086490052,1.4932662208028535,1.0125726817591036
-1.709401252625922,1.2849690852559812,-0.5060697597439653
-0.5225941060483008,-0.8079984924040167,-0.6458589141028963
0.22116591169001634,1.2470518481357153,-0.11263193526464495
-0.7437024335843965,0.053638964547639216,0.22738278396990846
0.7824797201451487,-0.45890840604554783,1.0101076844251389
-0.11507035495624307,-0.7264840338866952,1.214256873490701
1.9393273361582624,0.22386662045131914,1.5179345564498061
1.1013696082913227,-1.1042484713781324,1.4135235235931278
0.05617857682066511,-0.4818094567889506,1.6028626028578212
0.12357146097280393,-0.30813758105355793,-0.09554272058371917
-0.4914281609003473,0.545817728425662,-0.48354359021004134
-1.5732047890495366,0.5604519237806957,-2.5381436005810074
0.20394552780203049,-0.7785828802629041,0.23601355305572602
0.11117792914244279,0.2584129777650958,-0.7892457020972308
-1.0869368673760214,0.7600664733614794,-0.6165320759358213
0.7810034360234278,0.29460162038537974,-0.4855564913126892
0.8110047349142382,-2.2147177158669202,1.3773091550600496
-0.6502219086794192,0.27660780485402603,1.2262704606349069
1.2363367197440573,-0.6997354387610232,1.9189501830835332
-0.30190146817479935,1.83185096915669,1.0283527691655097
-0.20706679782697834,-0.4493841287751477,0.13369982730935703
0.5341637710154041,0.6849368609376906,-0.5554698599660007
-0.31284840192402597,-0.6279861278050066,-1.2658480649224926
1.503041185292056,1.2191397591255542,0.697660577384434
1.6489577142555134,-2.0051482562244654,0.8417124063784729
-0.3711218267406394,-0.09212075002825984,0.13370958236817115
-0.7868964885177183,0.22602929427832086,-1.5883704616206564
-0.3933185491917114,-0.16855425414526673,-0.7656033121218905
-1.0965599845212517,0.11908635897820666,-1.1994160681067156
1.4870773356459794,0.894141898506243,0.6431442607145857
0.5242029282802314,-0.3841138128515696,-0.7743696635208044
-1.0863342545479402,-0.2662361132782323,-0.45569852810772304
2.2521090128525447,-1.954313246121567,0.41315694929814323
-0.4985308108159695,-0.03842305031677119,-0.18967610401819923
0.9032435119866725,-1.4303976487669148,1.6691064353906027
-0.08418773161525209,0.8248939919593737,0.5503728072022717
-0.9543316383386209,0.10646871662342682,0.043783312645057804
-1.659860859159306,1.393836583812212,0.15879684989886872
0.5002174579952049,-1.1085498669664404,-0.19976305687283408
-1.1144931323209268,0.09245791039865901,-0.8850434017806348
0.32676444788225956,-0.4064949064321027,0.5756785026300941
