need,intent,match,engagement,renewal,support
0.2498201782046678,-0.3720944151689258,,0.6671966573447113,0.252765555546217,-0.2800576123300393
,-0.210471240467543,0.9049693498362053,1.0047267944347391,0.320094564705332,-0.3322150651385689
-0.5797521086359287,,-0.5785785324649272,-0.2354436731134668,-0.7324308731038859,0.5941015624599216
-0.9028231798955924,-0.0773087830951552,-0.7712187519591105,-0.531128176034263,-0.1057205782669833,-1.5035509761189163
-1.9857446791937663,0.0872969079383485,-0.6913151917665359,-1.2817314231993708,-0.7979062465095635,
0.9770500728872789,-0.3390713499713617,-0.4916980081714752,0.8981589363762469,0.3784652342387301,-0.0412283042655611
0.0222991499192095,0.6565179746352429,1.032937826478696,1.9777940056327747,,
0.2113306741785371,-1.1617946171711933,,-1.583706544979388,-1.234362172218069,-0.6099715405718383
-0.7777730616263373,0.5462842185661345,0.0050949241048834,0.1275547008060204,0.521758579879625,-0.9890143433519344
1.2318678023491827,-3.4679620218885256,-0.5679494185014297,,-1.3999090743232308,
0.948634060380798,2.259166639517977,2.355942662296564,0.9861637010438548,3.09840926514934,-0.3874438633276471
-0.1161508896610888,,0.7588775975670504,0.3962950875016777,-0.6317797685824197,0.3482782143716034
-0.5500928566379298,-0.5247988033819508,-0.9992364423878952,-2.136815881516933,-1.014644278473367,-2.163020810349679
-0.3509655738114527,,,1.3321344779232158,1.1943265133983083,-0.5404843157664009
,-0.1676242202002555,,,0.0035421638948843,-0.7272354618306204
0.032203770671825,,-0.0758865669378673,,0.2299149779677946,
-0.6103835568500906,,0.8025650402006648,,-0.5905144982862417,0.2012896591190541
0.5910564355458421,0.6123493861568939,,,0.0614908488418682,0.170331314178812
,-1.1684170558790776,-0.8086061140489158,-0.1720895386733403,,-0.4611795643742643
-0.3482318686026308,,0.8947988141927414,0.8849583316760444,0.7052562374881922,
,-0.4598246261561466,-0.0890464493202389,,0.9893577661299532,-1.2730534597272096
-0.7199107230314377,0.5961078931395298,-0.2444145524219939,,-0.4680100749496859,0.1305513534468945
,-0.8724536095437236,-2.407032581825854,-3.404626991429519,-1.8751652651994328,-2.172676120345008
0.3717784310636194,-1.1548420851650316,-0.8321107818745854,-0.8120718777907124,-0.1950105735034167,0.7520556637576463
-2.0717556324689745,,-1.3693073908201692,-1.4692008948786632,-1.4137482186098715,-0.1287353851954637
0.2699647761009395,-1.098600615917129,0.3081327637830505,-0.0580006939375705,-0.1280181119494198,0.3281685161871788
0.987144962083501,-0.6271592689435392,0.0558756275101031,0.489584293166205,,
0.0757448582004955,0.7945474540316996,0.3100720379858862,-0.1030733663466788,0.3828073170377996,-1.5605915522503364
0.0149185837989388,,-0.573093011023289,,0.3688433212034576,-0.6994089619490104
-2.0445026035132745,-0.5906785298095226,-1.6026537343280776,-0.8334856655210118,,1.4650004133152517
0.560824400854178,,,0.6192702775575561,0.9960560944933924,
0.4018490419213248,0.4084455929670779,0.7579420089546695,0.8426834390215714,,-0.498319755250693
-1.16608859711259,-0.8117923684645936,,-0.7450520167804565,-0.9514988295668586,
1.9183860972071065,,1.1302569368369997,,-0.4447563577870888,0.3271448659329176
-1.2180953412572586,-1.0369394479794127,-2.3193792174972576,-2.651637955687354,-0.9876527022776224,-1.7230919838580798
-1.6732671174349831,1.079777771659152,-0.1740645043531101,-0.5167754198366635,,0.0538016864023517
,1.721531615997745,,1.2233684724978444,1.9087611186754727,0.2093833373914087
,,,0.3959608779602691,0.3044068063739543,-0.8907520206381648
0.3434408629599539,-1.315050119679885,,-0.0017552711127936,,
0.4465203373993023,0.3563653135614914,0.1708083729875221,0.7723622578398212,,
-0.3316385153315008,0.410862229074485,-0.1298928233796301,0.5769239104843036,-0.7096232692221957,-0.3817552521307477
-0.8068466674380688,0.4546766756021948,0.0626261811829446,,,-0.1326015779674727
,1.7781169224269473,2.309520190662861,2.465351350147209,,1.26905291330309
,1.093933244591224,0.9678598524311874,,,0.6225606919700907
-1.203922534480066,1.3065124806057833,0.5699528107622039,-0.1322493988923625,1.2739078501838408,
1.4066461265115842,-0.6864456870094636,,1.0714993454625017,0.3951348200478726,-0.5066452037801034
,-0.2868718092406859,0.0455945807907263,0.1072519269971128,,-0.1115917488805046
0.4768295042142129,0.0525718134392911,1.527091085394498,1.3305508650884603,0.6261450005696765,
0.6313455571496127,0.8598136278422872,,,0.7408102250340411,-0.2611438215621867
-0.5660229244794059,0.0011847356248837,-0.4117421224332542,0.7955734348799794,0.7254019340608104,0.8668402268896052
,0.7767023552187163,0.2027899634716297,-0.1024231401973728,-0.5817466172516975,-1.171358182127068
0.6460832205306218,1.0845555038084058,1.2762180098028353,,-0.0588388028959654,
-0.6113668398509009,,-0.0833971423372803,,,1.2273192455397983
0.3415907204223289,1.9291827763962024,,1.8666656535466284,,1.9406575769349133
,-0.1875587511603703,-0.0889800435559079,-0.3874329448689426,-0.7982311662315502,-0.3069514743958704
,0.7402622252425208,-0.6131254508140569,,0.1749071605500953,
0.9718190364855206,,-0.5981916948501161,-1.2126474061150878,-0.6775679872585562,-0.9704297843748966
-1.2834263949731706,0.055807650766715,-0.501154398471875,,-1.050614838262439,-1.3165828691553574
,0.9052260029489324,0.4558046490697596,,0.8432083881188388,-0.7515736974692415
,,1.9302925931288584,2.074599580179137,1.4479082517699708,
1.2719719694614997,0.3007890586147884,0.849177265545551,,,
-1.1137278400930837,1.385298351002899,0.1854668473489218,0.8667030385514897,1.226401004770537,-0.2886877238463454
-0.5374289488757812,1.862743188550951,1.2211016420489604,1.4924923804423167,2.0581411636092275,1.605237278083689
-0.0946383919286769,0.0356607619593173,,,-0.0153902468554833,
0.1864519888420954,1.3418358841630589,0.4392150870074136,,1.5569561881062104,1.1412269052342532
0.8739074351947617,,0.9169206878463309,0.706567369436422,1.3547407843361583,0.2053496755728912
0.3166742133039198,-0.161455892080869,,-0.6543786772645583,-0.932757007452831,
0.0305005867496643,0.8147110912421777,0.2930442490265684,,0.5659216802074098,-0.1944745921546569
,-1.8281919404701776,-0.781986206536001,-0.288780378679223,,-1.5012351341915504
2.10123776263729,,-0.2202500229865864,-0.5510953597547559,-0.4571550619663189,-1.5297178699670957
,-1.2024081152901611,-2.2399974861499703,-1.0622472884941223,-0.9796013650362524,-1.296290525622303
,0.3378772074329745,-0.3137363543709733,-0.8027655974983763,,0.2280809908444719
0.7651146589217235,0.7260132298555596,0.8313074479121167,-0.0385370814525378,0.5499620251370916,-0.2486681773918305
,-1.81035068364055,-1.543122746670879,-1.4952033599559036,,
1.439960732394643,-0.2205906738687721,0.6093239998611557,0.5194637250384072,0.1980402203802795,-0.8674532373400664
,,0.2138450971265246,0.4169585649963121,,0.2964028104607238
,-1.270500701417732,-1.29145154990505,-1.3499791328462656,,-2.1658369593435176
0.8759605595164783,-0.3245302507530773,-0.1484934489004421,,-0.0841497403255247,
-2.7666304782369155,1.0440444368440966,,-0.8813759715590053,0.9955094095765616,1.820564495733214
-0.4700062103467097,0.014115501991474,-0.5456495413019062,-0.3017187505757246,-0.6988898803693016,
,1.0203444275912346,1.7899996564390237,1.0273819573451988,2.6846617110392943,0.5843844417353544
0.0318832825948885,,0.533918766575503,-0.5087354905371468,0.0292199047555782,-1.357378605022444
0.363329374270825,,0.1532301036714128,0.908547323664793,1.6122757120486957,-0.5779745530197012
-0.945746479629358,,,-0.9129571232691014,-0.2265017569763006,0.8234718371465399
,0.3431416289326363,0.9114882404536804,0.95540636568308,0.7965054332035079,-1.324112000920587
-0.1365212680976047,-1.04010115943659,-0.998670734756136,,-1.2709973351039074,-1.8576019517533784
1.863564115481524,1.2905578358382763,,,1.7606900879902283,0.48744217501267
-1.004209593873696,,0.6718778395136727,,1.2967955189071607,-0.2873115399640819
-2.755496968862307,,,,-1.7048438902719212,-3.070471205432591
,,-0.8587768879847815,-0.9249151122886388,-1.221826608135307,
1.5553128279757005,-0.0197197574895715,,1.2681774037767015,,1.0269014159025998
-0.682865088431283,,,,-0.9405180697501804,0.8315821803874885
-1.817473712349433,0.584923497648253,,-0.8590261860972253,0.4361555718740043,
-1.06693498951384,,,-0.8390949967736189,-1.9223466764394,
0.4391177319413775,2.384042914047642,1.1644928971340214,1.1547429841860235,2.964046052076076,1.181353548622475
-0.5564865899021237,,1.561209528228694,0.670162187970811,0.618284294127184,-0.2612844537914912
0.0480131592426982,0.7319503072581363,0.1648805681996565,-1.392312034080092,-0.587944912733021,-1.891558571954509
-2.3513408025443097,-0.489793541860155,-1.397355602555794,,,-1.1474986347580614
,1.243249311151325,,,,-0.8131493166690962
0.7937345779567264,-0.4061864649809442,0.2407448295785848,0.0803166807801462,1.3372728921452404,
-0.2589552436414221,-0.9455622367333014,-0.3358462820269142,-0.4837517339552419,,-1.662100362409346
-1.0181663893387498,-2.00440824204718,-1.977797174073988,,-2.1846895671217013,-1.7189262644163226
1.0573386939946552,-0.8867943215671186,0.3300863608994712,,0.000410436288764,0.4107391425736584
,,1.1979688798361825,1.2924459138284548,0.930844479944442,
-0.459654886067473,,0.7857848989540034,0.3655452298847546,1.874806017698658,0.2739729402758
-0.7360204645530529,0.6246810878847923,0.4872891545505322,-0.5599506307337475,0.1836849115658061,-1.5038216651534912
1.2834199799401564,-0.0171323413601437,0.8464439339756094,1.1654215282299771,0.3215184134478158,2.5678871585530687
-0.544159196956293,-1.5011602847083247,-1.2034207883463597,-1.356214661912742,-1.7711326490470092,
,-0.6121741875719648,-1.2944035177783404,-0.8747501750790548,-0.1304872828544094,0.1574210446057091
1.80620769714852,-0.5103035854189397,1.040518412681746,0.0313971454946515,-0.4670637138794892,-1.468719838676808
0.1924638037928444,-0.1804051762605956,,-0.4350406506197981,,0.0131459688940096
-0.489663478989654,,-0.5114057973567858,-0.3062774688816049,-0.9700576950147084,-0.8121064607317117
,,-0.4888528457960632,0.1421392883903598,0.7018598255738208,-0.3516836514644965
0.0410441072232137,-0.7147201169604231,0.0962296735944812,,,0.0704109703594421
,-0.5991729920170104,,-0.0540548372938938,0.1635722511434625,-0.5543645388584933
-0.6180555599850069,0.6144677692579459,0.4519779911445442,0.3902817978521583,,
0.9309844969193368,,0.9863784156877018,0.4110505563179751,1.8268637068334,1.398809155375866
-1.2854776364176523,,-0.634800899989481,,0.5372930177334232,
-1.5768748302740605,-0.791759981898181,-1.1645275766135763,-0.4694678465277443,,-0.9028927255159374
-0.7823417092246765,0.8864433730596514,0.2617253951035054,0.011461487187571,0.8565774183738977,0.3989663199036258
-0.0487538267086506,-1.7299172115634756,-0.6509568982723438,,,
-1.5239500170448474,,,-0.5988058749234497,-0.4538849708365597,-0.8120236973620699
-1.2027530869109946,-1.0916267451318549,-1.74472253416935,,-1.6370014929972725,-1.5579293651575206
,-0.172843018406201,-0.5296601931582356,-1.3539129265779235,-0.562231991769385,-1.3324181279257077
-0.0855192718858492,1.349729506096161,,0.7418971824440114,0.7135972206751322,1.3171620481688509
-0.7643488647187635,-2.327607651893175,-2.198350752405327,-1.7689512904042048,-1.7689101864226346,-1.6406043675495892
0.9118981995702136,,1.858128120767896,1.480519411758826,,1.4902629335583892
-2.2821225337002646,,-1.8325787636995607,,-0.1653602005371053,-1.174867104155084
,-0.4636184756731705,-0.1190021428500456,0.184333647378478,,-1.0035023685829565
-0.6769170967454451,-0.8701661763824252,,-0.9977120614617648,0.3871005701962104,-2.921751733325733
0.3787196265581882,0.2921482371236687,0.6412641705344243,0.3000813342366137,,
1.888656718691213,-1.9411459039176084,0.8461641738218275,0.3376599844557833,-1.3515827460152878,0.81258326978903
-0.1575247389964406,,1.0726388961139612,1.6853056591387512,,0.9908900830574155
0.1087237760424577,1.884783054965023,,,,1.465419413316725
,-0.8113045969069959,0.2869044861360283,-0.2899603790502731,-0.4926957879765199,0.0912557393713309
-1.4148331777269063,-0.5937967669727879,-1.938117337127709,-1.5081109589108348,-1.525922166691842,
,0.6181986662328399,1.1777292876604208,,1.142311011174992,1.0796799451002028
,-0.8346260573251179,-0.0074177367388604,1.6911618923003484,,
-0.2228658733925518,-0.7067844245161577,-1.0593954600453324,-1.587506043737983,-0.0509477663795478,-0.7269979268034705
,0.7612670470108428,1.9168994143374072,0.4748709522270793,-0.0702022925997123,1.715516688261114
0.0425511344952572,-0.0374806613925688,0.0536780984233192,0.6100229075131895,,
-0.8487348437962575,0.6895951848013989,-0.7151071551203246,-0.4790365565593635,-1.0053423783478168,-1.165752327399178
-1.3998789675982888,1.5071280210445288,,-0.7740742742279362,1.4836347434989632,0.3193044633953582
0.8953899009588657,-0.9016782853954172,-0.0630031915869832,0.5730204443602925,-0.5522478908906424,0.0129888400920849
1.69488498617247,,1.585882027779484,1.2208208055530052,0.5359513883948868,
-0.8709782402213319,,-1.3811918048736809,-0.5288824524183435,,
0.2839112138184991,1.023122365820348,1.159555898540392,1.464295346818168,1.8769878574853864,2.756727098350055
,-0.1327341788678094,-1.1888120283008543,,-0.0323225563929581,-0.4417399354755176
-0.5531810204282853,0.1920723485284727,-0.1284367351349518,-0.506717569637675,0.2943760958529995,-0.9398515431596643
-0.5777289524329463,1.4417990135234589,0.4228983100790141,0.1393316189956062,,0.7123063689792095
-1.2205893043110432,-1.5251265878285032,-2.6146989262312927,-0.6447125461220987,,-1.6263997985098813
-0.155227043600254,,0.5748615478560568,1.1882943899386482,0.3002343945155021,1.6945412318036013
0.9115576717873012,,,-1.092372021743027,,-0.4065429653330593
,,,-0.4704994539615355,,-0.3231077829915332
,-1.9195734596235985,-1.3450601641566822,,-1.6823858410563413,
1.3450696544195422,,,,-0.1910095340343896,-0.1358871543851706
0.1428262040985173,-0.4599669500004837,,0.3598372508715003,-0.5602275528167586,
1.7267715596061228,1.2318871760637082,,1.4129711792831017,,1.891751405408615
-1.3796293270252915,0.4074878122593464,-0.0186687530269021,0.2552120264737844,,0.3204752905965876
2.9445289938107484,,,0.7041517796240713,-0.4069886245879739,0.049239722604904
-0.24789357522279,-0.7172993600206043,-0.4644812097345873,0.0515295683579142,-0.4082858596854885,1.5447689518859988
,1.096754287026539,0.3283997756493959,-0.5506527629610231,0.2768959425301644,
-1.1365037894473669,-0.3452306456751994,-2.0900110893146837,,,-1.5921343867544546
0.8632059550331176,,0.548430526287056,0.814213609336639,0.4319586043552463,0.7896953638747684
,-0.5115150367572936,-0.4533249386486921,-0.1694829749633705,,-1.2633998486226237
0.7439324876439889,0.8895672051457715,,0.3386896977254527,1.1011941899114028,0.4673769013543192
,1.089778730669137,,0.9663264389726822,1.4439970778868405,
-1.1944857694391977,2.265916939278206,1.0224292495152147,0.2932547008423327,1.4609415564844113,-0.7452984535064715
-0.2106375126734382,-0.6804015598325024,0.1191342400832537,-0.255490826929843,-0.7252077835156833,-0.6302292709581845
-2.3784818181691865,-0.6743917378144929,-2.705584912297009,-2.7806226256277884,-0.977285938400696,-2.7561007292928386
,,-1.5639976552308152,,,
0.6056165351785379,-0.4026716753247888,0.9588186936112516,,-1.0063031632175938,1.083686284423593
,,-2.415710240848392,-2.235608582939417,-2.331973800066889,-1.516006855308875
2.3133283370114293,0.9272769611908868,,2.3227292726913658,1.09955392449337,
1.206847238354561,,1.8969595870002416,0.7077009419886499,,
-1.2033027036389727,-1.4907940925271832,-1.290197872802333,-1.3242385336371851,-1.0241568299149473,-1.100128478377986
0.6684705766118474,-0.4945285447263209,,,0.2981230761963349,0.2381560153866844
,,1.0269593180698915,,1.1091781317170075,-0.5721822397579784
-0.1923352124307786,-2.228165995603985,,-0.0051257108228976,-1.0223531671052688,0.5248035305867205
0.5368778134253235,0.1389498998835361,0.4954048176390081,0.3919054389588149,-0.0628069706238049,1.2814523564546887
,0.1884824217693083,0.3367166360955559,0.8041078141958221,0.612383637305608,-0.6558618026504188
-0.0697323827970478,,-0.8889424217140653,-0.6876994175212301,,
0.500634377526744,0.3355347282279668,0.7393102223630055,,,
0.4351844828737257,0.460073270890855,-0.3570923031774622,0.2525196452451074,0.5967012670765898,
0.2970649444943711,,,-1.1643238356079042,-1.710717604454518,-0.0364883086893661
0.3181896635135801,1.0528741925276277,1.040860135164534,1.1009668178463972,,
0.9434454260011578,-0.2224058823157514,1.097089467646346,,-0.1757615055625903,
,1.533099603238063,1.7940660521862777,,1.536701576396561,0.9471749701048446
,,-2.11401072836016,,,1.0155542917114482
-0.7684589335263194,-0.5012397264998074,-0.369125900968989,-0.0001529363079157,,0.4286731162307059
1.4533651446720277,-0.8017181248887483,0.3132692505922256,0.0320640986431812,,
1.556460081706466,-0.6125780112130699,1.154348010338048,1.5228928472813803,-0.2552312531427078,1.6660679351178602
0.5530356547228449,2.232139477568356,,,,2.4195130229404715
-0.27641573739099,-0.4468792306190608,0.0153935058254387,-0.6571783303639637,-1.2688793006784165,0.5221617204784059
0.8206025698741507,-0.0187224452392365,-1.0245115149011814,-0.8772781444846479,-0.5112178757181941,-0.7941539194059539
0.6830174297692865,-0.146716206174537,,0.3595403895003313,-0.087295829750438,
-1.5441283891552964,-0.5310399347146872,-1.300631857106108,-1.2047324594061934,-1.127608452088139,-0.8307487676526433
,-0.6663094633414544,-0.8178103977621228,,-0.4982184628024461,
