need,intent,match,engagement,support,renewal
-0.05152189251910319,0.054418670815604545,0.13531331707644187,0.1931651725586237,0.42865279055349914,-0.2820875174072338
0.46317034642607985,0.028769112836286363,0.4150026673990218,0.7333034760819304,-0.3704598745707729,-0.020051992526860317
1.0547003854776207,0.7314011159067639,0.2251939024027161,0.5048200666010807,-0.687441778564465,0.540101933626207
0.35993629405322,0.3492379476562515,0.5930938486107892,1.1946692679582134,-0.43952565903074375,0.48098993204603985
1.6873576124533585,-2.1908907297335207,0.23122406575477755,0.6286634268231568,-1.3106622663374587,1.701559956173089
0.5222238097283989,-1.7376998384651063,-0.18983388296827422,-0.5075365636012865,0.7529815106494927,-2.5861945591642344
0.844815411457786,0.11608783552856324,-0.43540985142850225,-0.28313181399471243,0.3000978416244741,-0.7886588108137904
-0.9888955742458733,-0.07002118529929746,-0.5922465128160602,-0.7180292566389508,-0.2778209130391351,-0.5841767930047249
0.3880012882735549,-0.5262332322524303,-0.09184602828242507,-0.2908086305584299,-0.730292047565829,-0.270615476736147
-0.10495653351569832,-0.17914945863495624,-0.9815333917831651,0.2389390498311415,0.20622146144626957,-0.2747523718159637
0.05214725047403994,0.4796585288070227,-0.16200571829475535,0.08809489365575233,-0.3192907797587624,0.33001180334794405
0.2199052285337617,0.7232101711926372,0.36612585163002387,1.7408662823610301,-0.3798110202936641,0.9266903399195174
1.816917735886286,0.04572342239856924,1.329322025077654,0.8931946553912551,-0.20524185240993764,0.683191711491211
2.2566731184611935,-0.2396023792599675,0.7457273806223071,0.5838407948129034,-0.12048655300258342,1.0095058911463084
-0.38209815377489637,-0.4973318705304116,0.14571298119026485,0.08149379206092272,-0.34039614627755327,0.2734134832626205
0.39128874732500474,-0.01687690774651481,0.26507248012004425,-0.5808267584739139,0.6721733693794687,-0.35756776650093947
0.43247512774333585,-0.38731026960647374,0.4532022309510502,-0.046233808414586595,1.1936645662282035,-0.5968571988909627
-0.2615367948622779,0.050515410017488716,-0.1294340256981246,-0.08394320610298903,-0.7960531118597591,-0.22465751792765748
-0.9351206091163622,0.26847140192548247,-0.3706100483136411,-1.289540984795393,0.6511105360726582,-1.1341603909704805
-1.659992295377521,-1.5263028136190344,-1.350894222303275,-0.04201100463133378,-0.34552346060499667,1.22127079724538
0.508367138700757,-4.536694604895302,-0.6033205691215482,-1.1617784633479398,0.6612559983361251,-0.7630915378790472
-0.03500959303299211,-0.6747246716705073,-0.28538288407624857,-0.6897919661163738,0.8065411878693629,-0.9227124537604574
