x,y
-1.857148986154002,0.558061964500349
-0.003610687799425083,0.07222475173952043
0.5074917881167873,0.6035987647564622
-2.3565549581402774,2.0538748405585685
-1.7603695771127204,0.013658500926020611
2.1410551148018477,1.238397442055756
-2.147897119229016,1.3005180452231955
-1.85113025300351,0.2351059644497721
2.241642266458875,0.7630748913995881
0.6094179639819144,0.8167090914190015
-0.6550343813510451,-0.7165147474518725
0.056950109016313366,-0.22886520839179073
0.8142147625839962,1.2413152609458322
-1.1234559211943536,0.35573128738766346
-1.8101596356652232,0.21825903810953212
1.4401979725199592,1.3559250334165778
0.8518029205124189,1.072854892949063
0.06191156741580217,0.15378516703607262
1.5836821798482905,0.6906874942911057
0.24537634435013178,0.07536363719980416
2.4045681964865278,0.9256123947665011
-1.4774526933497756,-0.16666033347850825
0.26865181432613916,0.8926381413229376
-0.0818765153830614,-0.32629537226210625
-0.7336257246977596,-0.7388154274951869
0.45797651974521747,1.537035211117641
-1.3234938416620974,-0.6306441817685373
1.5110134188924178,0.9800820330329019
1.836667759212073,1.035035116707863
-1.8562016438607447,0.6780655235789828
-0.16463396630864446,-0.017235712688075583
-1.1142755373314783,-0.6309189300928563
-2.084415011323788,1.0665761223180623
1.9797215412518376,1.0130634837197048
-0.35025653976082305,0.23794308107179452
-1.7615435001895297,0.814325969962481
0.8668117863795537,0.3919717753211248
-1.4889198610598093,-0.17397318031391562
2.0071553934408843,0.6923436719652498
-1.4142587129073592,-0.09569472905676804
-2.3346265631128564,1.873629257388024
-1.4961552291939033,0.4207883798289598
-0.7712606312218022,-0.5343671323032138
-0.15545918288757665,0.009176909777791592
2.030671694477803,0.9758715482408771
0.9868054436814888,1.2321301598403525
-0.8033966962877737,-0.7029479768139585
-2.4156139245125106,2.483405218715097
-1.7008815294750952,0.4649518129260165
2.482179377698353,0.7041264304744455
-0.20142010053407722,0.05044365628549846
0.9551995815937966,1.28099045153702
-2.2266596929908102,1.6265018332108934
-2.329748605264812,1.6883837057505304
1.7294505322252878,0.9550529342206252
0.4394097033343023,0.516728794522665
-0.9564512839771899,-1.5523412685214142
-0.9131168085933128,-0.500814487379488
-2.053813727911256,1.3571582994179074
-1.636651994457123,0.11022409913451048
-2.3770694626740685,2.3199637914611713
1.695624241863908,1.2570142343049417
-0.16848401398417412,-0.1551856433635328
-1.863985419707348,0.017132463512974816
1.1962343701684603,1.2341895702574124
-1.5217358502733953,0.07851764543484668
-2.1903988242577372,2.0052969016801705
0.4919605366201907,1.2841240141674155
1.9787887587064077,1.3536690281204282
-2.365282943076486,1.672877218989988
1.525679949458346,0.61118049162791
-1.5491499163582962,0.1442509919189026
-2.035492891817264,1.1584816271185925
-2.410189821737219,2.377167869010227
-1.0351246649395702,-0.7637322219480402
1.1355587199095907,1.3537752961013538
-0.03410524495941525,-0.47424744622031884
1.7645999722726389,1.216784453521511
-1.4139434823925483,-0.39504441954795877
-0.9240862642828418,-0.6842674643394219
-1.2092957407270584,-0.44022015251936975
2.391505686571085,0.7644718093468699
2.205029973257174,0.9273360982453864
-0.7965691207174546,-0.8016069150953983
-0.31999248203834485,-0.2517366146383927
-0.9284018564807357,-0.6403890858120912
1.232544586527053,1.147134688665273
-2.299934487234049,1.6704914481162103
-2.1628053345398697,1.9711968874837162
-0.47981206265796894,-0.6653735356114225
-1.27452974442968,-0.2084559289494195
1.7261249085061339,1.2257528465418996
1.2090354823764504,1.1420912782043309
0.22896991261478394,0.16160591471808472
0.8073775715675029,1.1579332868754273
0.9613955334246196,1.3024034376733324
1.4052741169917105,1.4447737637784546
2.1375129855784136,0.5126544340166046
-1.7513241310613354,0.2672815354676919
0.6306507887269075,0.9191891077718334
-1.7818927844332244,0.9555025033271451
-0.2843452935765156,-1.0800565569939986
1.4314239431186597,1.3873420889589403
1.9734889684307273,0.806462822158196
1.2961407706226487,1.4169072838496213
-2.3229589795920313,1.755234221775147
-0.7029396178311165,-0.6765343381318212
-1.6847158378923555,0.7162625551029023
2.4940124381620086,0.903693639617581
-1.7799232118498132,0.6238730316525304
-1.2784277857675852,-0.3764406986993476
-0.7139014361023648,-0.9922415529193616
-2.1955664854540604,1.7200129861005917
1.8519245852166684,0.9766358424310664
0.6818071093156215,0.775974223224446
-1.7012588002079005,0.3054013402182665
-0.008657211437248957,-0.07747313110397322
-2.106651206825212,1.547520903424317
0.5548989367994785,0.8406925568104955
-1.3416838595127119,-0.5369185644051108
-2.3068053356762075,2.260096578200089
-1.9238124815304873,1.1385621577303582
0.2763131131011054,0.8024508663528043
0.6849030547909107,1.1767348393073154
-0.8759967643290145,-0.824592679806964
0.7172621478054344,0.9230590186063728
-0.7396695004569365,-0.8673601620277809
-1.846704966048836,0.9321540769891911
-0.9239485903831639,-0.7509737347319096
-0.5236588687309025,-1.089850586011931
2.063194173515474,0.8944069977411041
-1.9216981314012183,0.45989594339362727
-2.0691805471637323,1.2851109978651447
0.3075101353585641,0.15897502777952838
2.3169639423491297,0.4522983948833822
2.0362756312839645,0.9536215014440932
1.0012202889228745,1.2282251923820706
-2.1662462667717235,1.0266038857333513
1.5320071214044457,1.4330952767689271
0.9168736869107881,1.8104491904059805
-1.7803488037453579,0.08876649749995241
-0.17528136986314324,0.24045053110901182
-2.25338672310233,1.5242301307752764
1.509379826423248,1.0955324211748907
1.0931710859414148,1.2328179612970007
1.523140499590264,0.823016265423661
1.3020782031008862,1.659114748504352
-1.163712115186513,-0.48140570201560684
1.4487025724675555,1.047921267716553
-1.254146770397968,-0.5908769413200037
-1.810522610318035,0.1525973210622676
-0.5480498319542608,-0.7910295599352244
-0.01079823554485948,0.24489251553328054
-1.0708892618151467,-1.1834262556956532
0.528914522769588,0.6965993156880077
0.5125186460469724,0.8379367091852408
-1.300911708928418,-0.15582110848713826
0.6128374391632443,1.3025029738672396
-0.7137354122291177,-0.910133430618249
1.1734479932687512,1.0902880207916719
-1.0479102419053814,-0.593761180580461
1.4939671442018532,1.138822462281753
-0.42444759557295253,-0.6698720073296723
0.2662011721318631,0.7333276667396871
0.8667316084401748,1.644047517387871
0.09188687750723101,0.223043669726037
-1.2119091728098064,-0.6195949150172226
2.39690793247708,0.9570433519464989
-2.0197229655632793,0.5811585679492905
-0.8753816194172337,-0.7990898195377598
0.24556149041218722,0.1009811513557684
