context,activation,retention,noise_proxy
0.37233605638634454,1.7415689819578444,1.0764069052323173,0.3549896043035197
-1.0755718434480475,-1.6721736271867091,-1.0929739696428846,0.06130254238613299
0.8522805634479027,1.006946523300083,1.727024269751429,-0.19439458413377184
1.0569854236703105,-0.09723022462918596,-0.3684880220269911,1.5809091691165325
-2.0565467047165393,-0.45131733495904425,-1.030290115476719,-0.6799871269663126
-1.3578909161271522,-1.2659464657409936,0.05049307305183913,2.0636962649868367
0.18188397677618523,-0.27451826398624546,0.7904645266398213,-0.27416217572893675
-0.29628268514027994,1.2003708379631164,0.7563792983942416,-1.3497298356922993
0.026141079750482868,0.5751061776192963,-1.4272881193710862,0.02792469098263333
-0.8742838812544148,1.5018845094801683,0.813146158523629,-1.1443797606417263
0.9911240938905274,1.3351224088631475,-0.4279796347365935,-0.8124900370623094
0.8817197230909652,0.6050894469315322,0.616477458557187,0.36249863292127193
0.11533033499646904,1.7070896742140305,-0.8774870145343073,0.5246633179179722
1.2579894595368755,0.6787813041463536,0.909599428604481,-0.6799464754922657
0.5476227337218837,0.9128111269245271,-0.3890859147558658,0.9663346199686377
-0.8810119958210382,-0.4465794323152728,-1.447882948668392,1.1403166282054236
0.4412843902748657,0.16119354657698054,0.8962480113822191,1.4254688601581031
-0.9882457433473141,-0.8523102245577506,-0.07423832304603595,0.4978978280474508
0.9901036857568508,1.1546614202473748,-0.060786499865409356,1.3509338580037074
-0.00952602067756981,-1.121902514007748,1.2220627597723683,-1.967281795084003
-0.15481893606327315,0.7312722204294827,-0.2029755315694807,-0.36874628131208503
-0.688959604261189,-0.30726776758429775,-0.09151524084501286,-0.9303678473440187
1.360603939980185,1.401656175852083,0.9315559548369035,0.07835546030552269
-0.12215798568119317,0.7074635493186989,-0.37814594476809177,-0.6280712982989701
-0.4169705311842083,1.6763335237035466,0.873530574736824,-0.21353676234236726
-0.334928298285784,0.6464572982338502,-0.34736482005595776,1.8815106581835723
0.6173960082613632,-1.3768453466839143,-0.5503171366729098,-0.21717995148104927
0.4377238776102645,0.032374682424796165,1.4993509906367808,0.37963985969693675
0.48864185241528757,-1.0181754971954362,-1.1017425987119551,-0.28115600254201445
0.5081185399450904,-0.3869658387505911,-2.2872232821933145,0.03385053042012269
2.3502522214583075,1.9219978117412335,2.5529945356530983,-0.03743559230131043
-0.3933759029317317,0.5455120117320743,2.635785419399123,0.41495914666213735
-0.5073259632251836,-0.7594540084829422,-0.5974604695203797,1.1482942890658283
-0.83199859116033,-1.1252231618254185,-2.245703508149482,1.6413753143688024
0.7074879918389247,0.18098913786779092,-0.05343530760611886,0.27309185094057725
1.259853407277057,-0.909708969635539,-0.19628956278853416,0.5594027234752438
-0.07846126379816594,-0.6486886444451011,-0.2814854453127224,-1.2207008528510215
-0.8604073102044224,0.1415233280907585,-1.1344151477474897,-0.1334703679128384
-0.8435289621646875,0.9541612535349328,0.7252847362628448,0.9181444098900561
0.7447579559812534,0.7410721007632031,0.9080650086069422,0.8421286073322857
0.8445311624013814,-2.0225798364847494,-1.7273117974852747,0.17284625759748512
0.6290734583553316,0.4262563288985432,0.9809862210048014,0.8630197525683979
-0.6723562843520101,-0.05191025872528213,1.9524751948985346,0.4583697453500491
0.2942115969296724,0.46570542927516606,0.4135017463780283,1.1840911998639347
0.169873260210521,1.5952056601783926,0.16879209346199628,0.252368851156811
0.27970482985023426,-1.9144712507701491,-0.47936387671053504,-0.407399935083188
0.98254325579191,-0.3638270396210653,0.7696224692685023,0.29991103148812404
0.2849883937416251,0.633781443165418,-1.4099784908207071,-3.041019605789529
0.7752523696375532,-1.3550609983576154,0.04774402441370945,0.34802841703783005
0.11699754550339239,1.4502274878422428,0.07164542925542423,-3.7752087707024056
0.3555412428861238,0.43403212614094067,2.057819554224274,-1.8063585595980558
0.7239717559736107,0.9652375171728533,0.2750626813358358,0.418482238404608
-1.5247617646155114,-0.8361294146150955,1.228649910131662,0.44483047939423154
-0.2999744583362356,0.7329569002843263,-0.8782240258711983,-1.2325288609530096
-0.46224233225185174,0.9455846870082449,0.8000671061100432,-0.7719318782540637
-0.643680412343679,0.10807718863344111,0.299723089571211,1.3582083385770067
-0.25202786540126465,0.18633668813455342,-0.7735498908022186,-0.5386585129391069
1.6539107923073852,0.5945608433331938,0.697665400105632,2.250483325085172
-0.8880524945998624,-0.9919005674543122,0.8604332676351861,-0.04555312813559107
1.0868261021059655,0.08232585144072374,-0.021633705891156322,0.3737524436653436
-1.7677994128752907,-0.48222181102282746,-2.0186837570485174,1.6101596789945838
-0.3163559423184755,0.31671325570490616,0.08040386208564496,0.09042585722768509
0.2194762088277031,1.0133791372588041,-0.5179671491021643,-1.0687931345624946
0.6754470240039961,-0.8726457465611022,-0.34844855077858905,-0.1558194089723416
0.8100454319662238,0.04966515302784793,0.15718410827461668,-0.0800123723734947
0.8984689025051452,1.6087485325281197,-1.0351759473367452,-1.4394557220863158
-0.3312582170653551,-0.7677880739268964,-1.7526293929009915,-0.3052561206973483
-0.45360586413838183,-0.8672715874718295,0.2547426339183498,-0.8027081703049297
0.9680578402977642,0.394777956576384,-0.16150603845541334,0.9018493603834961
-0.16175532223328604,0.7894477254815397,-2.2697921849845155,-0.008188250667928065
-1.3293643630785996,-0.23890682522434933,0.5457928468683134,-0.3328347376993356
-1.1760360270273689,1.0556136829779326,0.3888672739866535,-0.15219302801607584
-0.9457891255305533,0.6476177538409615,-0.634838728903839,0.18462109476776958
0.5795499004091852,0.9323462723078106,-0.878087790397636,0.5872919011064001
0.19758874371795626,0.5813358425094509,1.0742470526283414,-1.0661013622618782
0.7877123033184777,2.3991372593492057,1.1503669658473987,-1.1089317853098695
-0.4158128348950851,-0.2676332719692955,2.2693488002220605,1.0862832669520455
0.2149394555296041,-1.8698607023445424,0.0702494304818487,-0.46533020231680805
0.7178366117020306,1.6911804842644413,1.001860961378096,-1.4927443758669794
-0.2888573558738188,-0.4851026650222368,-0.2571782707134326,0.4103449031435702
0.5360647793251151,0.2194481239772373,1.0285589096422494,0.43034802297148633
-0.6684974616796582,1.1365074700082358,0.8463419796051925,-1.6092145553976056
-0.34668673437765934,-1.5948912909084156,0.8496321303397265,0.19112583238749897
-0.36680479492616536,-1.2623490287695902,-0.8086764225208891,0.7087694616997186
-1.2433893995013952,-1.76978098263674,-1.0082275830092373,0.33933529592033695
0.5685796811327896,-0.6398531692578762,-0.444793411549205,0.6028050933856359
-0.46119754590751916,0.34228857931858114,0.8518321665528096,-1.4798846390559368
0.05768478799279054,0.5251795754324741,1.6838027588382116,0.29500043463066755
0.561876023267068,0.3861190036832386,-0.1749527024135164,-0.3531108584888095
0.5250344792357794,-1.242098583367876,-0.5469823913830546,-0.5373902610146546
0.7606855976538179,-2.0570768313968677,0.019764247338213456,0.8468201897412528
-0.06181257389033176,0.05084172408358959,-0.16184370997524447,1.469421659759114
-0.4115550028055807,-0.5226715768101362,0.8069558600738551,1.7917033376241875
-0.04160489950796141,0.44351877712162446,-2.0262035476565807,1.3012041605093507
-1.7726067410331952,0.3368872766527295,-0.971775751369964,-0.15582629239254067
-1.513947583561857,-0.1533948527540124,-1.0014185723970825,0.3171748813937809
-1.3799859534163779,0.46971068929199533,-2.330351405530714,0.7407217019043748
-1.0295544501391631,0.02889337282697428,-1.0461296829928548,0.08035206820291249
0.47468890285186466,0.6125887685645454,-0.582156517970467,0.09015693254920477
-0.9307434401077805,-0.8479921497649968,-0.4962399000205713,0.7989503252454473
-0.3629550452382362,-0.23274761867867572,1.0443424835870556,-0.10422414866555874
1.4431766744055203,0.4826352875376475,0.21828526639859186,-0.7895086949956928
-0.3393757313957241,0.7317230737007434,-0.8142857924418394,-0.46751511442031274
0.8383521180735272,-0.20268996090014024,0.12466011785185434,0.604777978111602
-0.961041722986738,0.32252163780072884,1.00906922610533,-0.040527933575685966
-0.17697329028728948,-0.2790325334065237,-0.9785322819239031,0.3043793853509948
-0.9787051446137522,-0.2939195651870316,-1.0639686470301901,0.6417717171601569
-0.3208223535267419,0.7439895124250179,0.748313106436708,-0.4269796649744912
