A,B,C
-0.12960826809379158,0.32547371940309844,1.1062380083039587
-1.1429244267498453,-1.0200043540386452,-0.27718635419846926
1.4819862765511276,0.7714653538116076,1.9339651962725155
0.9417104685525461,0.9616887105511551,-0.36838593937332487
-1.5211988218760728,-1.9315817869577394,-1.612622691455694
-0.5672968991952245,-1.2823512353890323,-1.270430794325416
-1.3076763452061764,0.14849485411328273,-1.2647062333701404
-0.22269666306140737,-0.2958447058359525,0.5164175026882973
1.3846527024634248,0.003769728249720905,-0.18748049899449054
-0.4917720467502222,-0.8329561725829878,-0.10300457115420733
0.7186346329141298,0.9004866305593618,2.3028530625790142
0.9723012629527716,0.7988218892686088,0.3418212286594852
0.6937553399809263,0.08664943857784256,-0.2311002164761726
-0.5093257334788769,1.1484730515736012,0.9279800176813157
-0.7722366509107884,0.4883600334762526,1.0445016917418368
-0.4431825144910326,-0.8392083179204303,-1.0157403259114948
-0.18449425332630878,0.38954441855320054,-0.15335925202344694
0.23546238234464467,-0.9388559930564624,0.03957621251197523
0.45690287660257145,0.8995384094950383,0.9249455093670175
-1.3187257257077498,-0.029374162721989658,-1.445394268492254
-0.9622401363600581,-0.16438857344538574,-0.9754882322079423
-2.331042329710573,-0.6607423520773121,0.5535591411334864
0.7612585587418244,1.2438282419623554,1.1952839598127045
-0.20459143176844752,-0.13403816745486408,-0.6310880365189427
-0.5636953854990346,-0.4079946917581174,-0.4219308743827214
0.5158857628477844,-0.33175639961698306,-0.2379891706716707
1.2377614885139074,0.5531973142285974,0.9175205570012317
0.18413972884710925,0.386235788411062,-0.6613940093281473
-1.1201503328183506,0.4335516561206405,-0.266849167799681
0.7682120023609776,0.45165049791687845,0.5208551511754841
1.9646806171176414,2.1634655084628114,1.5253380922522133
-0.047763183847878726,-0.3860692260787414,0.11025102708951293
0.33359402449732134,-0.49195807965136185,-1.2201554369707361
-1.347266962484429,-0.7936622847209063,-0.33989961960899523
1.850455114856755,0.6369158908800179,1.2266936615679158
0.1992737888299957,1.1502051374436644,1.1851854513985016
0.46369989018258556,-0.09343269718868226,0.025440834804741727
-1.722427353227642,-0.8200612763782935,-0.6743037070587774
-1.1951825779799845,-0.8043769588840805,-1.1764277805383738
1.5399908218164435,0.6715492536492926,0.4433815817417047
0.39600298034621556,0.7642641712007566,1.4375721251364961
1.0012561931998636,0.5640486626168076,0.33133308985026994
-0.2847113781744113,-0.6453136063078514,-1.0972110477410104
0.13222693262233662,0.25287604436419325,-0.15781648587090347
1.0495045125628866,0.1373338156333676,0.23870700485704452
0.032728289915836185,0.23939553429573998,-0.08522886495642691
-0.5468532800654996,0.8925128295221799,0.9939080500609564
-0.34980192176338937,0.2443053212830946,0.5415090743562333
0.9027993237581066,0.6998863909366206,1.1323373324140698
0.35409812971099824,0.08819870506166631,1.0524169454536438
-0.8228468602078292,0.30986702693690293,0.918727507623882
-0.0008636621779864195,0.6522335386485965,-0.17027353481884897
-1.4157419021609465,-1.4374170843725118,-1.6914731559152874
-0.44482700595760655,-0.2992753107023576,-0.27588724711468754
-1.2424793363305218,-0.4500638148623548,-0.648163153005144
-0.8550850542152658,-0.6186663609765396,-1.2503040063820605
-0.6600408448578965,-0.25472061941459073,-0.4973715419393563
1.643761647155325,1.5163855908390353,0.7872127249423079
-0.03985855597911752,-0.8457507483706576,-1.0936554670365026
0.6373485968122095,0.9894183600242965,0.5085530094466195
-1.4499082493221693,-1.6632614400748196,-0.41087106919961586
-0.11145373977054897,-0.3144979139570687,-0.09594821724568366
-0.4029395865243574,0.18342768648669297,1.8514163668897252
-0.32138718332060134,0.6071416078067094,0.5644183948873109
-0.09009236967486493,0.7322180761746615,0.33657430601409566
0.177477008276232,0.8143861759559723,0.6017450398424399
-1.0096428264592128,-0.32834595216352125,-0.06636985524647905
-0.1886580130270236,-0.44203831926282,-0.026027125036028165
1.1540938193943604,0.8790521605567745,2.0902575988646253
-1.1843364423163212,-0.17083425655944592,-0.7160352748689677
-0.8708322421873274,-1.2558427456970498,-0.33215955871500474
-0.9347264116201754,-1.1133613667240956,-0.6797379309224377
-0.39732422657782673,-0.8994028977653313,-1.7583847613575687
0.3867947336412214,0.5180285660740767,0.9158662129841358
-0.85174137667334,0.1630886135444472,0.9992987135744463
-0.32464286739478776,0.7114648674171619,-0.07297896941849533
-0.25362725906368494,-0.40691889475963544,-0.3088849487793968
0.8514825004398177,0.1792118782243685,-1.0694030396761338
-1.0202072304614718,0.6465324149129243,-0.40010884213223163
0.04727541027803327,-0.28894466908827576,0.5129621517292966
1.1770105998253524,0.47761972726169943,0.026041884084382474
-0.5478598529010752,-0.6417277696012879,-1.2468037603846847
0.14772563800002236,-0.34268300478392344,-0.09574456572543548
-0.7198130805559797,-0.3613778467357383,-0.6322179788751663
-0.9114845981432576,-1.1759499373414133,-1.1976572114450508
-0.7162966962173724,0.5078344166403134,0.8865319265456397
-1.9016895091102721,-0.44909294018317686,-1.1413992067705214
0.6871304824783188,0.0330819295298734,-0.607248650451639
-0.2874731461794559,0.5016049978553094,0.4750928253123124
0.04854671049904942,0.4673697473317736,1.0166070312500974
-0.42734865581477255,0.6863501209106176,1.365079664801449
-0.9964343073850459,-0.07796179104535378,-0.5221694290747152
-0.38927167733057205,-0.40296227589079714,0.3518748459979749
-0.5192097302752061,-0.059183674840697705,-0.5910880037426843
-0.9284357490542372,-1.6677286818303478,0.036128213038514
-0.7036994050240465,-1.427367934498003,-1.8441067063675576
-0.703358766440997,-1.3028831961635616,-0.04055232438126524
-0.523772671303421,-0.9772423843711475,-1.1800415209380386
1.4002337503268876,0.4205857846728976,1.7077072230196608
-1.3474057314736811,-0.8854215942317584,-0.24483341538817402
-0.2755693088171168,-0.3578004411604664,-0.972711882973598
1.7481638573715512,1.3205595061858082,0.6094802899927625
0.6394092591198434,-0.3358892064986967,0.2928057194546373
-0.39919405096738586,0.7585222530449794,1.2893923518827504
-0.8531398602803831,-0.9135764756860519,-0.7258391871654599
0.8123784552890203,-0.18497565487721215,-0.10779503929607212
-0.305951855513628,-0.9299903280476716,-0.1616188243385435
-0.07674777160016304,-0.3186483563632357,-0.14589344231572687
0.4957193577978041,0.8613742093975562,-0.26563730932822577
