time,need,intent,match,engagement,renewal,support
0,-0.2851327581768556,0.2779318538629797,2.887704893174759,0.9864290268831132,1.1179057187796897,0.8850935287131513
1,0.4138569095411124,-0.5070317932188433,0.9028844683683397,0.35816457559692305,0.8047384426971521,1.329915513843567
2,0.16032628873285984,-0.2486105134111684,-1.3849832701490132,1.5524167050372168,0.05018884720501732,-1.4939991158683903
3,-0.3692892913445055,-1.2988114185220194,-0.4838625605720679,0.010197614885777057,0.8530962729507884,-2.225828994383765
4,-1.0290615012242799,-0.5732114079380335,-1.9473751502309802,-0.24845483061831544,-0.050569401526338625,-0.8468730742503727
5,-0.5029343306192623,-0.2929027186183759,-4.452712707172772,-2.6410540324460543,0.2905187939368216,-3.3525567511477594
6,-0.16614525938477073,-0.10646059237664504,-1.7308778244808678,-2.8718533967845867,-0.49857023716510845,1.039620997213064
7,-0.4497029289126428,-0.29718815138200055,-1.0015693247141455,-1.750974324141871,-2.47374931759393,0.9240112382371037
8,-0.4053690676862812,1.087873317868455,-1.9063702005250136,-1.3441280431964446,-1.985855860955934,0.2465840464779005
9,-1.5557996463704042,-0.42340092983712246,0.8133770489782417,-3.3086370204412607,-2.6200301556462593,-0.699264312297243
10,-1.4495828429295172,0.029409571915783445,-0.7881328029479729,-0.8892708238430793,-2.3742097803512734,1.6643022641432932
11,-3.3023202805973426,0.7454262655427409,-0.45328832542200254,-1.572210817276087,-1.1572269841635554,1.6800934933785323
12,-1.5615543170801096,1.3291054247058358,-0.8554277905411892,-0.9267896084560218,0.3871904915646001,0.8529582392064926
13,0.04406716592825932,0.1545322868488303,0.3225604870933857,-0.9402400985932284,-1.1782867034423907,0.5276345806554756
14,-0.256798397804302,-1.064456017128096,-1.5361634415469811,-1.017960537270502,-3.198187311947929,-0.09147542605506423
15,0.269222867361853,-0.0177258479121451,-0.47485560042193325,-1.1666305556373118,-0.6623427913825093,0.5813017276564956
16,-0.7326422875272657,-0.7537225411984582,0.22923878808866627,-1.134718511004003,-1.3180855633332762,3.1357550446883855
17,-3.152273415992013,-2.2850449514219378,2.1712941622192385,0.3703614971825869,-2.4697101993226,2.0498480809062034
18,-0.24512136210626878,-0.6861210458682258,-0.8840911534124576,0.11687640252500778,-2.502211468975403,0.5301129725790066
19,-0.40287024082803313,0.018263107323754857,0.1202820020261246,-2.778007487446942,-0.830769144326142,0.056881574886943176
20,0.6854604030254489,-0.4013131325303139,0.07734755694189693,-0.7540612865646352,-1.7660909803603957,1.2246283445427009
21,0.6002948986901218,-0.042184169829314874,0.5135897704856816,1.882746702478743,-0.9061397318412924,0.27996968416057766
22,-2.0046720616421134,0.5244779234286057,0.32232593908930585,0.8014060392933189,-0.5385506970921885,0.29436269791506353
23,-0.8430576242582093,0.44046532470952005,-1.0176267144472377,1.7668851774984133,-0.1524265177538464,-0.9800703230656864
24,0.46436582697150103,1.1872981437879484,-0.8856294525558625,-0.3886339274280657,1.1979569661573533,0.1215648764281799
25,-0.003631680140038951,0.40071448062862614,0.6820575136016763,-0.029447920797128185,0.5097592988506449,0.24301562908424468
26,-0.9398632250219578,1.1182176691791312,1.114352179188396,1.0822610801466015,-0.8621267783866081,-0.6270459950501006
27,0.07177034965441009,-1.4859951194343808,2.3375549905380444,1.0256918866339886,0.9280788761621783,0.25380811875631004
28,-0.11687623649952272,-0.7449194924771783,0.31651596449562214,1.0622103853505347,0.9399068429564328,-0.26449482500181554
29,1.1867565166702747,-0.27851950590119623,-0.7570018759851267,0.09723646257264257,1.154416066578736,-1.2051660803850082
30,-0.2576231483704305,0.1872614672487432,-0.2066851398514728,1.1638360022693734,0.5644140870893157,-1.4892401883489135
31,0.3341906678311575,0.9213962346223092,-0.4182850074247244,-0.13893758231177736,0.18267848496255112,-0.6884987515017984
32,0.07781677005541326,-0.09880315713901977,-1.1527352625504927,-0.4981383128153529,1.5477022910506586,0.15573155957040852
33,0.02181936208460047,-0.9363305262361026,-0.7446397690450341,-0.9390227919098484,0.5009788001502211,1.170830274804832
34,0.9832324123113222,1.7872967747024502,1.4861486953891563,1.2396333950105964,-1.6434316094602464,-0.37313329024734515
35,0.04650317623731265,0.6390281140052413,0.31503255511880546,1.6264949934758701,0.2655636364648335,-0.6597580014625676
36,-0.6477904447300661,-0.20363660688343396,-0.3639920521395811,1.4158290724822222,1.526656137687196,-0.4906398608077429
37,-0.5412092318051742,-0.24379889724015316,-0.47918307025206885,0.6516404969029821,1.8052046874956647,-1.179735486740025
38,1.0983242384401892,-0.9310176880731935,0.5742335853202489,-0.9114108819668579,0.5053946730062906,0.3429488832681826
39,-0.23027275054914875,-0.41179744843431415,0.08836623790457143,-0.5950216547107532,-0.12376180100661428,1.1795893950007652
40,0.7491452831713312,-0.364370079418276,-0.14153312073815452,-0.4033934048695095,-0.9141761903080403,-0.13326741840582762
41,1.5345491090290984,0.7810072670910848,0.5316732997154913,-0.06921239355866854,-0.4284527079689804,0.13355100028754016
42,0.582661266135783,0.16576214042233495,0.04388560763099403,-0.5347258320247026,1.0791432895960256,0.11373575104291236
43,1.6252372167458053,-0.6173511261843277,0.30092638600462124,-0.3310098920437286,-0.20379634032022878,-1.4473153178917098
44,-0.29269319155078133,0.8788132850524322,0.06452166027989398,0.262272830194485,0.1722411214100983,-0.44954958399337247
45,-0.06290475450646632,-0.30811325990744964,2.503710554308044,1.550064459296701,1.0021810817033532,-0.4667856224138213
46,-0.7330008379152902,1.0059674710146755,0.3497124136294314,-0.08981347172931427,0.7816510333374926,-0.03953978545716051
47,-0.08759590355124211,0.7398138854926932,0.7656862891167057,-0.2728495085724201,1.8732380868988527,-0.021856631985529014
48,0.16480220399714643,-2.989994794343011,3.0350681305555396,0.35296625965654355,-0.5674824542936989,-0.02907297158897572
49,-0.7550568604749724,-1.6699466193812476,0.06374184522632356,0.9307776682475117,1.3906979324865798,-0.522421423081058
50,0.09701266548121196,-0.5829795552312246,-0.5300384994016489,0.34611595758612845,1.6297325413604666,0.9153043754479974
51,-0.19267328351316518,-0.808830698474311,-0.055251056225235184,0.4927797581818537,-0.9498817875587052,-0.0034788715381402907
52,0.8547659964949507,0.15614786769715838,2.1224280014924255,0.6534828577506668,0.08768421234938278,-0.5483160683552215
53,1.6518520473973735,-0.13666781202138897,1.275633463685428,0.991985771217718,0.6422500469179377,-0.13997961914396953
54,0.5889661380692636,0.9660286697702516,0.6676174341485412,1.215538228436435,1.0675631380300572,-0.6380953707850098
55,0.1295064509372395,-0.5187862054332373,-0.3372033696884815,1.046210434134507,1.6462046579535012,-0.45094345389784896
56,-1.8930461089585986,-0.42163240025695226,-0.7909235850298465,0.625536587769721,2.070531417061611,-0.9488476878717733
57,-0.4171548030147557,-0.9461146950619054,-1.2532360399795568,-1.087409077442408,0.5465852869284769,-0.013266441003465329
58,0.8850582448042204,-0.8450112393689102,-0.7366415356032289,-0.9207836461723464,0.87549877997688,0.6100608688885157
59,-0.09398479659782005,-0.09702881389706383,-0.5125991822747717,1.125330874497254,-0.3877516321642468,0.5440878241805758
60,-1.8744552578101672,-0.16484318911202986,0.6294600722864013,0.620786056153962,0.021035527250417796,0.9435950156834495
61,0.08247734161589726,-0.31638201008114175,-0.34865414701847847,0.2817050046336267,0.1263526867059911,-0.22503727925280648
62,-0.4010929657135189,0.9457187972115417,0.9472354896685758,0.5401846404558227,2.313837950573007,0.1799379028834659
63,0.3117819843545478,0.7495219440032517,0.4507301593812357,0.5245028300038914,0.5158767929440747,0.011241714275152345
64,-0.21912087708777045,-0.15758781036854547,0.5815301590055808,0.23822806403887958,0.11707917378242504,0.4098238827274664
65,0.6895345948533049,-0.7058886755814686,-2.4713659429396353,-0.4682878014605242,0.5844331547915254,0.7858994993952233
66,-0.5296465032649629,0.25145191972959324,-1.61705779514546,-1.475498445743286,3.234827998902661,-0.006279171039279413
67,-0.8921114765880942,-0.020160220421671468,-0.35144459533382055,0.2917518168818402,2.03546375348677,-0.785501728713172
68,-1.0846624590014629,0.5161612804351677,-0.7233587178616088,0.6016065688224551,0.975667842792596,-1.280494508523656
69,0.2766478980353451,-0.4600891488369925,-0.4303903694641538,-0.24012212322295656,0.7360044042156773,-0.1979517723615787
70,0.31545533094079947,2.3370301210150597,3.858101279086424,0.46386517645960934,-0.8595198761778338,0.3159274544515247
71,1.9491778964006,0.4769311192363972,1.9147318658912371,1.7469632243374957,-1.3460587875231875,-0.06562229366675199
72,0.4739019504240205,0.6659156318190091,1.8988667790126503,2.2284432763745405,1.3275042977303477,-1.140298339442988
73,0.5789305159609789,0.7670502891925908,0.8802026926777188,2.745908490856712,1.695509748067296,-0.5252651399711403
74,-0.7869353525421393,-0.46298867411381506,0.7114019191818102,0.14592412773392502,0.7863035866955187,-5.104801634462839
75,-0.35717127438200563,0.3299460961732383,-1.776899089868634,0.2026032302994335,2.3986482308408648,-2.05579958860919
76,-0.8600716953658651,0.8728047577434778,0.13813954558750685,-0.5704341573353702,2.046029326265056,-1.5205046631012578
77,-0.44324657851714155,0.6665922463256015,-0.30365236117883776,0.1634839587829356,0.49875950186911483,0.16780346022766532
78,-0.19909223114998847,0.02923843536764853,-0.4772939830372838,-0.8330899030846928,0.4880711072030842,-0.7421957627779392
79,-1.1259619136022454,-0.6161256941455879,-0.8081534820234799,-0.03679924213412619,-0.16539897622765123,2.4334619772747583
80,-1.1699384693383084,0.022943911952289675,-0.8159477424245092,-0.6295980178392699,-0.03966566480018441,2.5500875088400825
81,0.41210817613970546,-0.5659866970011205,-1.0386633285567193,-0.6566530223033333,-1.4768892700168605,1.3307050515933088
82,0.22975782715105836,-0.11668651717885722,0.2743081704282887,-0.3516696934154813,-3.0614355810974145,-0.7923470950656685
83,0.21664361478997785,-0.054142286659060755,-0.29046484049707966,-0.11398007241218558,-0.7911683154038901,0.5520316352317124
84,0.15419543025626728,-0.17356885201391564,-0.40724363985390316,-0.14848387222493786,-0.6865953276877839,0.2823052775895908
85,0.31549648384775686,-1.2697943789883839,-3.819459747420895,-1.490177671462804,0.2468195629279532,0.5491509172677604
86,-0.5299827267581441,0.5035839603356324,-1.4500212939656254,-1.989928425821518,0.1970337790806756,-0.38899147920068083
87,-0.6913786921003362,0.27406082074130966,-0.9466526149325423,-0.9455734913787829,-2.075429716950606,-0.3330655985543591
88,-0.7711591424050296,-0.013019463991714622,-0.9914712596370541,-1.6870917859105825,-0.8238093160026005,0.1831107930072822
89,-0.4657449930450178,-1.3255884825770912,-0.699465625713924,-1.4830926431149074,-1.25679151423963,0.24238261544087894
90,0.7366157740402999,0.7526286474842785,-1.743636318944365,-2.1139776634207057,-2.498138789995306,0.9890262934480927
91,-0.5886893657517358,0.9728306049212785,0.4001565223492424,-0.5756026375577304,-2.073139283035035,3.9859627894441036
92,-1.6619093279216923,0.17931411512385556,0.017537168733891606,1.4573316164935852,-1.8898513123752165,1.5590722433206483
93,-1.227751055509465,1.949068892804384,-0.4010921742151304,0.2409650458564015,1.3453279022985565,-0.2314923190447221
94,-0.5673229963007432,0.7351423609845722,-0.6106928201955151,-0.7552962386108963,-0.10288154640800098,-0.9654614806890321
95,0.5921457710340123,0.3533381349493257,-0.2792145677424154,-0.8254539514899324,-0.400375534635647,0.2851786736465772
96,1.3598477893403516,1.3170471739591192,0.06096986097667739,-0.6763413667353528,-0.8196504482095336,0.5108520120379474
97,0.42828427661412427,0.650656742132796,0.9147355121035087,-0.14199611237318005,-0.9531236189583631,0.19013520393463929
98,-0.8488186996938691,-0.45313568903439927,0.9518697419992407,0.553832373502952,-0.8153798949795308,0.0893144616748751
99,0.13224617340373251,-0.543337378032114,0.5108497689014186,1.818879289310991,0.5593457018979109,-0.16836088204514005
100,-1.305122963682891,1.156195500780217,-0.1499341180146388,1.6529018991201156,1.4954675080335809,-3.6480569516452674
101,-1.9945087734092586,0.6385405967684981,0.06603978618960256,-1.2755193249246974,2.262224785117962,-0.5220104898047399
102,-0.702392567049497,0.1617671225263583,-3.031724293954111,-0.7524208993046907,0.01882198234491969,1.209915746834256
103,-0.42155775376994353,0.13543019217216207,-1.3595045340765182,-2.5354390643681173,-0.5178430306209173,0.9165147846953738
104,-0.10207981824923446,1.6460670250814424,1.1190413931238852,-0.33052715616248024,-2.6234103915388967,1.173860731951795
105,0.8113497735371945,0.35327388924495573,-0.11465016197117484,0.7414305585460285,-1.4806021792131578,0.3758674957271537
106,2.2833434850714247,0.25784961799905803,0.21764855258824878,0.03456102437474558,-0.1823105663777251,-0.994216043986364
107,1.3333994622331704,0.7576711776557183,0.44940475513429207,0.025978065928715627,0.9971107697018952,-2.0954353193666826
108,0.49175508584321787,0.19720116806588794,1.0438602724878887,0.12117940150256187,1.1672511158793994,-0.7406247386762215
109,0.3347505138285297,-1.4509093545760992,0.4492403790580796,0.7365473261645901,0.341422667008068,-1.1047928393735795
110,-0.46822517478153014,-0.6884248421474995,-1.2589054874140195,1.5264988337593441,1.0243686590378047,-0.15987984083493473
111,1.6197320941286413,-1.314355415841719,-0.5007872729594821,0.8199649554335852,1.370191961524338,-0.714367327501612
112,0.4779125168748335,-2.0009348333764083,-0.09054881435330178,2.591201960957551,2.618314660406361,-2.329883726945648
113,0.48547224420542706,-0.9432751295204078,0.4120151767270317,-0.31265928617797517,3.4480357881687973,-0.6619629610902703
114,-0.6989641963880764,-1.5757653664717863,0.5947184103247412,-0.44487464006638233,1.1620587758208023,1.0568737101628545
115,-0.1576939823915235,-0.642295514790717,-0.6348476878480497,-1.2372031362690081,1.5128400024096798,0.30827337710893854
116,-0.6377567102667142,-0.5406051108695882,1.144613732146578,-1.4492756241877434,0.6608793411380763,0.9910952610322382
117,0.424138643198016,1.6463828867476746,0.6499096547205512,1.3530613224016,-1.253577123261517,1.026779574398412
118,0.20592662022447522,0.5814483732201827,1.8197305513945847,2.6246869252805993,0.8549683247609643,-0.5534901527301443
119,0.017336300534314154,0.03133156996009567,0.5704331627811843,1.424797041071657,0.7373313370045482,-2.2641261986370615
120,0.4983011701340079,-0.058449331242153416,1.3607918155633878,1.098922233995683,0.31260985665812724,-1.8739709304439223
121,-0.358158852663928,1.796665413931693,0.004540555197576346,0.7884606182288361,2.4541666261331305,0.9173390450810807
122,-0.5749057123788377,-0.8173009385370624,-0.19629349087105696,-0.9552629761952003,0.46094500297589674,0.23376071142699198
123,0.8442135752794335,-0.2151239560852869,-0.31962346913276163,-1.0283772390070949,0.12414293868609308,0.6627942918237519
124,1.077250641035873,1.298986846877925,-0.14387138721217943,-1.5709584476896596,-1.2896674219434172,0.6368328693191809
125,1.7090179057660233,0.24833902943362957,1.1709394699604276,-0.05711019112296278,-1.841169328236251,0.3790332439712891
126,0.8176581395389418,0.3339883056386227,0.806934619552729,0.2595373765912675,-0.37046916708998495,-0.574525445045426
127,1.5259267982559104,-0.48033122897029645,-0.3548765463199789,0.5628012560558778,0.4882014133817162,-0.3017450798794157
128,0.45281272724068633,2.587584559313855,0.14788810339883354,0.20792825308894913,0.5538740786461722,-1.4859950612056987
129,0.281897471304928,0.35678476136628645,1.241105565410903,-0.7142192394564613,2.387629835465615,-0.3800010062716315
130,1.0451682507722717,0.08410357900960386,-0.7211113535250723,0.7261647815217829,1.020019913805174,0.5039403102860919
131,0.27275602523937437,0.2205866426099511,0.8671629694115983,0.41100449267398076,0.616298116874094,0.08740253969593229
132,0.3481546339806324,1.5948945872392846,0.21499134069677192,0.5388259457948489,0.862162779106067,-0.1744456477295289
133,0.50635341918321,0.45995822341917286,0.1949431928159835,0.7269151535616485,0.04766403459396168,-0.8700794901893913
134,0.35276004097588176,0.5565579810716105,1.287356638165015,0.26235139449633965,-0.3233034360468642,0.975239759828783
135,-0.5814811485714919,-0.378716080973511,0.324370386426711,0.6895133930662791,0.7880323357539833,0.5131780272954359
136,0.11951800383636504,-0.7504636499926594,-0.4017316865211581,0.25927801861652033,-0.009887642518736556,-0.47445755774373405
137,-0.248224940171489,-1.0610975180399274,-0.27064148839891766,0.10165852856066146,-0.8867458938428001,-0.2394821092258907
138,0.4117706454447553,0.07153269873980417,0.09073272353763928,-0.08020000740801689,0.30461277034452217,-0.5192346804343629
139,-0.051633297158726554,-0.6023730289620459,0.12467696829781075,-0.15819297806355795,-0.3267713802572172,0.3329652356140633
140,-0.2974935851198833,-0.5562713490340064,-0.988503578881931,-0.2292222831879934,-0.5698574314758362,-0.013431194951414302
141,-0.5545954903095428,0.27031571698192985,0.6304849415295213,-0.2581620600810598,-0.08996755950615215,0.8993319568865649
142,3.4402682342386584,0.2410123590005002,1.0204313241281544,1.3149243186098716,0.2045104555988146,0.06522094333920739
143,0.11313817657310987,-1.9954240111525845,1.3029374297317293,0.9009727198172892,0.7051921071433326,-0.4247237747991002
